athens : greece = baghdad : iraq -> ['syria', 'baghdad', 'iraq', 'libya', 'afghanistan']
london : england = rome : italy -> ['england', 'rome', 'italy', 'benevento', 'orvieto']
london : england = stockholm : sweden -> ['england', 'stockholm', 'sweden', 'norway', 'finland']
london : england = tehran : iran -> ['england', 'tehran', 'iran', 'gilan', 'mashhad']
london : england = tokyo : japan -> ['england', 'tokyo', 'japan', 'kysh', 'kanagawa']
london : england = athens : greece -> ['england', 'athens', 'greece', 'boeotia', 'epirus']
london : england = baghdad : iraq -> ['england', 'baghdad', 'syria', 'iraq', 'khurasan']
london : england = bangkok : thailand -> ['england', 'bangkok', 'thailand', 'malaysia', 'indonesia']
london : england = beijing : china -> ['england', 'beijing', 'henan', 'jiangsu', 'guangdong']
london : england = berlin : germany -> ['england', 'berlin', 'germany', 'bavaria', 'saxony']
london : england = bern : switzerland -> ['bern', 'england', 'aargau', 'vaud', 'glarus']
london : england = cairo : egypt -> ['england', 'cairo', 'egypt', 'syria', 'morocco']
london : england = canberra : australia -> ['canberra', 'england', 'tasmania', 'australia', 'queensland']
london : england = hanoi : vietnam -> ['hanoi', 'england', 'cambodia', 'taiwan', 'vietnam']
london : england = havana : cuba -> ['havana', 'england', 'cuba', 'argentina', 'paraguay']
london : england = helsinki : finland -> ['england', 'finland', 'helsinki', 'sweden', 'turku']
london : england = islamabad : pakistan -> ['islamabad', 'pakistan', 'england', 'sindh', 'faisalabad']
london : england = kabul : afghanistan -> ['kabul', 'england', 'afghanistan', 'balkh', 'pakistan']
madrid : spain = moscow : russia -> ['russia', 'moscow', 'belorussia', 'ukraine', 'bulgaria']
madrid : spain = oslo : norway -> ['norway', 'oslo', 'sweden', 'denmark', 'finland']
madrid : spain = ottawa : canada -> ['ottawa', 'canada', 'cobourg', 'tillsonburg', 'gananoque']
madrid : spain = paris : france -> ['france', 'spain', 'paris', 'belgium', 'italy']
madrid : spain = rome : italy -> ['rome', 'italy', 'spain', 'greece', 'sicily']
madrid : spain = stockholm : sweden -> ['sweden', 'stockholm', 'denmark', 'norway', 'finland']
madrid : spain = tehran : iran -> ['iran', 'tehran', 'syria', 'tajikistan', 'afghanistan']
madrid : spain = tokyo : japan -> ['tokyo', 'japan', 'taiwan', 'okinawa', 'spain']
madrid : spain = athens : greece -> ['greece', 'athens', 'boeotia', 'spain', 'cyprus']
madrid : spain = baghdad : iraq -> ['syria', 'iraq', 'baghdad', 'libya', 'yemen']
madrid : spain = bangkok : thailand -> ['thailand', 'bangkok', 'cambodia', 'laos', 'phuket']
madrid : spain = beijing : china -> ['beijing', 'china', 'taiwan', 'russia', 'mongolia']
madrid : spain = berlin : germany -> ['berlin', 'germany', 'austria', 'spain', 'scandinavia']
madrid : spain = bern : switzerland -> ['bern', 'switzerland', 'spain', 'austria', 'basel-country']
madrid : spain = cairo : egypt -> ['egypt', 'cairo', 'syria', 'tunisia', 'libya']
madrid : spain = canberra : australia -> ['canberra', 'australia', 'tasmania', 'geraldton', 'queensland']
madrid : spain = hanoi : vietnam -> ['hanoi', 'cambodia', 'laos', 'vietnam', 'taiwan']
madrid : spain = havana : cuba -> ['havana', 'cuba', 'spain', 'hispaniola', 'varadero']
madrid : spain = helsinki : finland -> ['finland', 'helsinki', 'sweden', 'denmark', 'scandinavia']
madrid : spain = islamabad : pakistan -> ['islamabad', 'pakistan', 'afghanistan', 'srilanka', 'arabia']
madrid : spain = kabul : afghanistan -> ['kabul', 'afghanistan', 'syria', 'libya', 'khurasan']
madrid : spain = london : england -> ['london', 'spain', 'scandinavia', 'britain', 'europe']
moscow : russia = oslo : norway -> ['norway', 'oslo', 'denmark', 'sweden', 'iceland']
moscow : russia = ottawa : canada -> ['ottawa', 'canada', 'nunavik', 'nunavut', 'chatham-kent']
moscow : russia = paris : france -> ['russia', 'france', 'paris', 'spain', 'belgium']
moscow : russia = rome : italy -> ['rome', 'italy', 'russia', 'spain', 'greece']
moscow : russia = stockholm : sweden -> ['sweden', 'stockholm', 'denmark', 'norway', 'finland']
moscow : russia = tehran : iran -> ['iran', 'tehran', 'tajikistan', 'kyrgyzstan', 'russia']
moscow : russia = tokyo : japan -> ['tokyo', 'japan', 'russia', 'taiwan', 'hokkaid']
moscow : russia = athens : greece -> ['greece', 'athens', 'russia', 'macedonia', 'boeotia']
moscow : russia = baghdad : iraq -> ['syria', 'iraq', 'baghdad', 'iran', 'afghanistan']
moscow : russia = bangkok : thailand -> ['thailand', 'bangkok', 'cambodia', 'laos', 'russia']
moscow : russia = beijing : china -> ['russia', 'beijing', 'china', 'taiwan', 'mongolia']
moscow : russia = berlin : germany -> ['germany', 'russia', 'berlin', 'allied-occupied', 'austria']
moscow : russia = bern : switzerland -> ['bern', 'switzerland', 'obwalden', 'russia', 'aargau']
moscow : russia = cairo : egypt -> ['egypt', 'cairo', 'russia', 'syria', 'morocco']
moscow : russia = canberra : australia -> ['canberra', 'australia', 'tasmania', 'russia', 'ahisa']
moscow : russia = hanoi : vietnam -> ['hanoi', 'cambodia', 'laos', 'thailand', 'taiwan']
moscow : russia = havana : cuba -> ['cuba', 'havana', 'hispaniola', 'peru', 'ecuador']
moscow : russia = helsinki : finland -> ['finland', 'russia', 'helsinki', 'sweden', 'denmark']
moscow : russia = islamabad : pakistan -> ['islamabad', 'pakistan', 'afghanistan', 'tajikistan', 'turkmenistan']
moscow : russia = kabul : afghanistan -> ['afghanistan', 'kabul', 'iran', 'kunar', 'iraq']
moscow : russia = london : england -> ['london', 'russia', 'scandinavia', 'denmark', 'spain']
moscow : russia = madrid : spain -> ['spain', 'madrid', 'portugal', 'extremadura', 'castile-la']
oslo : norway = ottawa : canada -> ['ottawa', 'canada', 'norway', 'ontario', 'rouyn-noranda']
oslo : norway = paris : france -> ['france', 'paris', 'italy', 'spain', 'belgium']
oslo : norway = rome : italy -> ['rome', 'italy', 'greece', 'spain', 'sicily']
oslo : norway = stockholm : sweden -> ['norway', 'sweden', 'denmark', 'stockholm', 'finland']
oslo : norway = tehran : iran -> ['tehran', 'iran', 'mazandaran', 'gilan', 'kermanshah']
oslo : norway = tokyo : japan -> ['tokyo', 'japan', 'hokkaid', 'taiwan', 'norway']
oslo : norway = athens : greece -> ['greece', 'athens', 'norway', 'boeotia', 'thessaly']
oslo : norway = baghdad : iraq -> ['baghdad', 'syria', 'iraq', 'afghanistan', 'khurasan']
oslo : norway = bangkok : thailand -> ['thailand', 'bangkok', 'cambodia', 'laos', 'china']
oslo : norway = beijing : china -> ['beijing', 'china', 'taiwan', 'guangzhou', 'norway']
oslo : norway = berlin : germany -> ['berlin', 'germany', 'norway', 'allied-occupied', 'austria']
oslo : norway = bern : switzerland -> ['bern', 'switzerland', 'norway', 'vaud', 'aargau']
oslo : norway = cairo : egypt -> ['egypt', 'cairo', 'syria', 'tunisia', 'libya']
oslo : norway = canberra : australia -> ['canberra', 'australia', 'tasmania', 'norway', 'queensland']
oslo : norway = hanoi : vietnam -> ['hanoi', 'cambodia', 'taiwan', 'laos', 'china']
oslo : norway = havana : cuba -> ['havana', 'cuba', 'hispaniola', 'peru', 'spain']
oslo : norway = helsinki : finland -> ['finland', 'norway', 'sweden', 'estonia', 'denmark']
oslo : norway = islamabad : pakistan -> ['islamabad', 'pakistan', 'afghanistan', 'baluchistan', 'pakhtunkhwa']
oslo : norway = kabul : afghanistan -> ['kabul', 'afghanistan', 'khurasan', 'pakistan', 'transoxiana']
oslo : norway = london : england -> ['london', 'norway', 'britain', 'cornwall', 'england']
oslo : norway = madrid : spain -> ['spain', 'madrid', 'portugal', 'extremadura', 'norway']
oslo : norway = moscow : russia -> ['russia', 'moscow', 'lithuania', 'bolshevist', 'belorussia']
ottawa : canada = paris : france -> ['paris', 'france', 'canada', 'belgium', 'aix-en-provence']
ottawa : canada = rome : italy -> ['rome', 'canada', 'italy', 'france', 'spain']
ottawa : canada = stockholm : sweden -> ['stockholm', 'sweden', 'canada', 'norway', 'finland']
ottawa : canada = tehran : iran -> ['tehran', 'iran', 'canada', 'mashad', 'isfahan']
ottawa : canada = tokyo : japan -> ['tokyo', 'japan', 'canada', 'australia', 'beppu']
ottawa : canada = athens : greece -> ['athens', 'greece', 'canada', 'cyprus', 'macedonia']
ottawa : canada = baghdad : iraq -> ['baghdad', 'iran', 'syria', 'iraq', 'basra']
ottawa : canada = bangkok : thailand -> ['bangkok', 'thailand', 'canada', 'phuket', 'indonesia']
ottawa : canada = beijing : china -> ['beijing', 'china', 'canada', 'taiwan', 'russia']
ottawa : canada = berlin : germany -> ['berlin', 'germany', 'canada', 'munich', 'hamburg']
ottawa : canada = bern : switzerland -> ['bern', 'canada', 'switzerland', 'germany', 'austria']
ottawa : canada = cairo : egypt -> ['cairo', 'egypt', 'canada', 'syria', 'mashad']
ottawa : canada = canberra : australia -> ['canada', 'canberra', 'australia', 'tasmania', 'queensland']
ottawa : canada = hanoi : vietnam -> ['hanoi', 'cambodia', 'laos', 'canada', 'thailand']
ottawa : canada = havana : cuba -> ['havana', 'cuba', 'canada', 'aruba', 'curaao']
ottawa : canada = helsinki : finland -> ['helsinki', 'finland', 'canada', 'sweden', 'scandinavia']
ottawa : canada = islamabad : pakistan -> ['islamabad', 'canada', 'pakistan', 'india', 'malaysia']
ottawa : canada = kabul : afghanistan -> ['kabul', 'afghanistan', 'canada', 'pakistan', 'iran']
ottawa : canada = london : england -> ['london', 'canada', 'australia', 'ireland', 'scandinavia']
ottawa : canada = madrid : spain -> ['madrid', 'spain', 'canada', 'portugal', 'murcia']
ottawa : canada = moscow : russia -> ['russia', 'moscow', 'canada', 'saint-petersburg', 'novosibirsk']
ottawa : canada = oslo : norway -> ['norway', 'oslo', 'canada', 'sweden', 'finland']
paris : france = rome : italy -> ['france', 'italy', 'rome', 'greece', 'spain']
paris : france = stockholm : sweden -> ['sweden', 'finland', 'denmark', 'stockholm', 'norway']
paris : france = tehran : iran -> ['iran', 'tehran', 'tajikistan', 'afghanistan', 'france']
paris : france = tokyo : japan -> ['japan', 'tokyo', 'france', 'kysh', 'kanagawa']
paris : france = athens : greece -> ['greece', 'athens', 'france', 'boeotia', 'macedonia']
paris : france = baghdad : iraq -> ['iraq', 'syria', 'libya', 'baghdad', 'afghanistan']
paris : france = bangkok : thailand -> ['thailand', 'bangkok', 'cambodia', 'laos', 'indonesia']
paris : france = beijing : china -> ['beijing', 'france', 'china', 'mongolia', 'estonia']
paris : france = berlin : germany -> ['france', 'germany', 'berlin', 'denmark', 'saxony']
paris : france = bern : switzerland -> ['bern', 'france', 'switzerland', 'denmark', 'austria']
paris : france = cairo : egypt -> ['egypt', 'france', 'libya', 'tunisia', 'syria']
paris : france = canberra : australia -> ['canberra', 'australia', 'tasmania', 'france', 'queensland']
paris : france = hanoi : vietnam -> ['hanoi', 'cambodia', 'france', 'laos', 'vietnam']
paris : france = havana : cuba -> ['cuba', 'havana', 'france', 'venezuela', 'argentina']
paris : france = helsinki : finland -> ['finland', 'helsinki', 'sweden', 'estonia', 'denmark']
paris : france = islamabad : pakistan -> ['islamabad', 'pakistan', 'afghanistan', 'tajikistan', 'bangladesh']
paris : france = kabul : afghanistan -> ['afghanistan', 'kabul', 'libya', 'tajikistan', 'iraq']
paris : france = london : england -> ['london', 'france', 'cornwall', 'denmark', 'britain']
paris : france = madrid : spain -> ['spain', 'france', 'portugal', 'madrid', 'extremadura']
paris : france = moscow : russia -> ['france', 'russia', 'ukraine', 'finland', 'moscow']
paris : france = oslo : norway -> ['norway', 'finland', 'sweden', 'denmark', 'oslo']
paris : france = ottawa : canada -> ['ottawa', 'canada', 'france', 'rouyn-noranda', 'drummondville']
rome : italy = stockholm : sweden -> ['stockholm', 'sweden', 'norway', 'gothenburg', 'finland']
rome : italy = tehran : iran -> ['tehran', 'iran', 'tajikistan', 'rasht', 'gilan']
rome : italy = tokyo : japan -> ['tokyo', 'italy', 'osaka', 'japan', 'nagoya']
rome : italy = athens : greece -> ['greece', 'italy', 'athens', 'messenia', 'argolis']
rome : italy = baghdad : iraq -> ['baghdad', 'iraq', 'afghanistan', 'syria', 'italy']
rome : italy = bangkok : thailand -> ['bangkok', 'thailand', 'pattaya', 'phuket', 'ratchasima']
rome : italy = beijing : china -> ['beijing', 'guangzhou', 'italy', 'taiwan', 'guangdong']
rome : italy = berlin : germany -> ['berlin', 'germany', 'italy', 'allied-occupied', 'papenburg']
rome : italy = bern : switzerland -> ['bern', 'switzerland', 'graubnden', 'italy', 'basel-country']
rome : italy = cairo : egypt -> ['cairo', 'italy', 'tunisia', 'morocco', 'egypt']
rome : italy = canberra : australia -> ['canberra', 'queensland', 'australia', 'tasmania', 'under-19s']
rome : italy = hanoi : vietnam -> ['hanoi', 'laos', 'cambodia', 'thailand', 'vietnam']
rome : italy = havana : cuba -> ['havana', 'cuba', 'italy', 'curacao', 'argentina']
rome : italy = helsinki : finland -> ['helsinki', 'finland', 'hmeenlinna', 'tampere', 'ostrobothnia']
rome : italy = islamabad : pakistan -> ['islamabad', 'pakistan', 'afghanistan', 'tajikistan', 'pakhtunkhwa']
rome : italy = kabul : afghanistan -> ['kabul', 'afghanistan', 'helmand', 'gardez', 'mazar-i-sharif']
rome : italy = london : england -> ['london', 'italy', 'merseyside', 'germany', 'belgium']
rome : italy = madrid : spain -> ['madrid', 'spain', 'italy', 'portugal', 'extremadura']
rome : italy = moscow : russia -> ['moscow', 'russia', 'italy', 'belorussia', 'omsk']
rome : italy = oslo : norway -> ['oslo', 'norway', 'trondheim', 'troms', 'sweden']
rome : italy = ottawa : canada -> ['ottawa', 'rouyn-noranda', 'lloydminster', 'tillsonburg', 'orillia']
rome : italy = paris : france -> ['italy', 'paris', 'france', 'belgium', 'switzerland']
stockholm : sweden = tehran : iran -> ['iran', 'tehran', 'tajikistan', 'afghanistan', 'gilan']
stockholm : sweden = tokyo : japan -> ['japan', 'tokyo', 'taiwan', 'hokkaid', 'korea']
stockholm : sweden = athens : greece -> ['athens', 'greece', 'sweden', 'lithuania', 'macedonia']
stockholm : sweden = baghdad : iraq -> ['baghdad', 'iraq', 'syria', 'afghanistan', 'iran']
stockholm : sweden = bangkok : thailand -> ['thailand', 'bangkok', 'laos', 'cambodia', 'myanmar']
stockholm : sweden = beijing : china -> ['beijing', 'china', 'mongolia', 'sweden', 'taiwan']
stockholm : sweden = berlin : germany -> ['berlin', 'germany', 'sweden', 'austria', 'denmark']
stockholm : sweden = bern : switzerland -> ['bern', 'switzerland', 'vaud', 'sweden', 'obwalden']
stockholm : sweden = cairo : egypt -> ['egypt', 'cairo', 'syria', 'tunisia', 'arabia']
stockholm : sweden = canberra : australia -> ['canberra', 'australia', 'tasmania', 'sweden', 'queensland']
stockholm : sweden = hanoi : vietnam -> ['hanoi', 'laos', 'cambodia', 'taiwan', 'thailand']
stockholm : sweden = havana : cuba -> ['havana', 'cuba', 'spain', 'nicaragua', 'peru']
stockholm : sweden = helsinki : finland -> ['finland', 'sweden', 'denmark', 'helsinki', 'norway']
stockholm : sweden = islamabad : pakistan -> ['islamabad', 'pakistan', 'afghanistan', 'tajikistan', 'uzbekistan']
stockholm : sweden = kabul : afghanistan -> ['kabul', 'afghanistan', 'pakistan', 'tajikistan', 'herat']
stockholm : sweden = london : england -> ['london', 'sweden', 'britain', 'denmark', 'spain']
stockholm : sweden = madrid : spain -> ['spain', 'madrid', 'extremadura', 'sweden', 'portugal']
stockholm : sweden = moscow : russia -> ['russia', 'moscow', 'ukraine', 'belarus', 'lithuania']
stockholm : sweden = oslo : norway -> ['sweden', 'norway', 'denmark', 'finland', 'oslo']
stockholm : sweden = ottawa : canada -> ['ottawa', 'rouyn-noranda', 'canada', 'sweden', 'lloydminster']
stockholm : sweden = paris : france -> ['paris', 'france', 'spain', 'belgium', 'italy']
stockholm : sweden = rome : italy -> ['rome', 'italy', 'spain', 'greece', 'sweden']
tehran : iran = tokyo : japan -> ['tokyo', 'japan', 'korea', 'osaka', 'china']
tehran : iran = athens : greece -> ['greece', 'athens', 'macedonia', 'boeotia', 'iran']
tehran : iran = baghdad : iraq -> ['iran', 'iraq', 'baghdad', 'syria', 'persia']
tehran : iran = bangkok : thailand -> ['thailand', 'bangkok', 'cambodia', 'indonesia', 'myanmar']
tehran : iran = beijing : china -> ['beijing', 'china', 'iran', 'mongolia', 'korea']
tehran : iran = berlin : germany -> ['berlin', 'germany', 'iran', 'allied-occupied', 'britain']
tehran : iran = bern : switzerland -> ['bern', 'obwalden', 'aargau', 'vaud', 'berne']
tehran : iran = cairo : egypt -> ['egypt', 'cairo', 'iran', 'syria', 'arabia']
tehran : iran = canberra : australia -> ['canberra', 'australia', 'tasmania', 'queensland', 'zealand']
tehran : iran = hanoi : vietnam -> ['hanoi', 'cambodia', 'iran', 'china', 'laos']
tehran : iran = havana : cuba -> ['havana', 'cuba', 'hispaniola', 'iran', 'peru']
tehran : iran = helsinki : finland -> ['helsinki', 'finland', 'latvia', 'russia', 'iran']
tehran : iran = islamabad : pakistan -> ['islamabad', 'pakistan', 'iran', 'afghanistan', 'oman']
tehran : iran = kabul : afghanistan -> ['iran', 'kabul', 'afghanistan', 'iraq', 'pakistan']
tehran : iran = london : england -> ['london', 'britain', 'iran', 'scandinavia', 'france']
tehran : iran = madrid : spain -> ['madrid', 'spain', 'extremadura', 'iran', 'portugal']
tehran : iran = moscow : russia -> ['russia', 'moscow', 'kazakhstan', 'ukraine', 'iran']
tehran : iran = oslo : norway -> ['oslo', 'norway', 'finland', 'denmark', 'trondheim']
tehran : iran = ottawa : canada -> ['ottawa', 'canada', 'icedogs', 'rouyn-noranda', 'nunavut']
tehran : iran = paris : france -> ['paris', 'france', 'iran', 'britain', 'tlvisions']
tehran : iran = rome : italy -> ['rome', 'italy', 'byzantium', 'greece', 'iran']
tehran : iran = stockholm : sweden -> ['sweden', 'stockholm', 'finland', 'denmark', 'norway']
tokyo : japan = athens : greece -> ['athens', 'greece', 'japan', 'boeotia', 'macedonia']
tokyo : japan = baghdad : iraq -> ['baghdad', 'iran', 'iraq', 'syria', 'afghanistan']
tokyo : japan = bangkok : thailand -> ['thailand', 'japan', 'bangkok', 'china', 'indonesia']
tokyo : japan = beijing : china -> ['japan', 'china', 'beijing', 'korea', 'taiwan']
tokyo : japan = berlin : germany -> ['berlin', 'germany', 'japan', 'allied-occupied', 'scandinavia']
tokyo : japan = bern : switzerland -> ['bern', 'japan', 'switzerland', 'obwalden', 'aargau']
tokyo : japan = cairo : egypt -> ['cairo', 'egypt', 'syria', 'japan', 'iran']
tokyo : japan = canberra : australia -> ['canberra', 'australia', 'japan', 'queensland', 'tasmania']
tokyo : japan = hanoi : vietnam -> ['hanoi', 'japan', 'china', 'cambodia', 'vietnam']
tokyo : japan = havana : cuba -> ['havana', 'cuba', 'japan', 'hispaniola', 'peru']
tokyo : japan = helsinki : finland -> ['finland', 'helsinki', 'japan', 'sweden', 'denmark']
tokyo : japan = islamabad : pakistan -> ['pakistan', 'islamabad', 'afghanistan', 'iran', 'india']
tokyo : japan = kabul : afghanistan -> ['kabul', 'afghanistan', 'pakistan', 'iran', 'mazar-i-sharif']
tokyo : japan = london : england -> ['london', 'japan', 'europe', 'britain', 'scandinavia']
tokyo : japan = madrid : spain -> ['madrid', 'spain', 'extremadura', 'zaragoza', 'japan']
tokyo : japan = moscow : russia -> ['moscow', 'russia', 'japan', 'finland', 'kazakhstan']
tokyo : japan = oslo : norway -> ['norway', 'oslo', 'finland', 'sweden', 'denmark']
tokyo : japan = ottawa : canada -> ['ottawa', 'canada', 'japan', 'lloydminster', 'alliston']
tokyo : japan = paris : france -> ['france', 'paris', 'japan', 'belgium', 'europe']
tokyo : japan = rome : italy -> ['rome', 'japan', 'italy', 'byzantium', 'greece']
tokyo : japan = stockholm : sweden -> ['sweden', 'finland', 'stockholm', 'denmark', 'norway']
tokyo : japan = tehran : iran -> ['iran', 'tehran', 'azerbaijan', 'afghanistan', 'mazandaran']
