decrease : decreases = describe : describes -> ['describes', 'define', 'characterize', 'describing', 'relates']
play : plays = speak : speaks -> ['speaks', 'spoke', 'fluently', 'fluent', 'speaking']
play : plays = swim : swims -> ['swims', 'swam', 'swimming', 'competes', 'open-water']
play : plays = talk : talks -> ['start-class', 'no-class', 'mid-class', 'stub-class', 'low-class']
play : plays = think : thinks -> ['suppose', 'believe', 'beleive', 'thinks', 'presume']
play : plays = vanish : vanishes -> ['vanishes', 'disappears', 'vanished', 'positive-definite', 'disappear']
play : plays = walk : walks -> ['walks', 'walking', 'walked', 'strolls', 'stroll']
play : plays = work : works -> ['works', 'working', 'worked', 'researches', 'writings']
play : plays = write : writes -> ['writes', 'wrote', 'speaks', 'composes', 'writing']
play : plays = decrease : decreases -> ['increases', 'decreases', 'increase', 'decreasing', 'reduction']
play : plays = describe : describes -> ['describes', 'characterize', 'characterizes', 'describing', 'relates']
play : plays = eat : eats -> ['eats', 'ate', 'consume', 'eaten', 'consumes']
play : plays = enhance : enhances -> ['enhances', 'enhancing', 'improves', 'improve', 'contributes']
play : plays = estimate : estimates -> ['estimates', 'estimating', 'estimation', 'estimations', 'calculates']
play : plays = find : finds -> ['finds', 'finding', 'locate', 'uncovers', 'reveals']
play : plays = generate : generates -> ['generates', 'creates', 'produces', 'generating', 'generated']
play : plays = go : goes -> ['goes', 'sends', 'gone', 'went', 'sneaks']
play : plays = implement : implements -> ['implementing', 'implements', 'implementation', 'enforces', 'supports']
play : plays = increase : increases -> ['increases', 'decrease', 'increased', 'increasing', 'decreases']
play : plays = listen : listens -> ['listens', 'listened', 'speaks', 'hear', 'cares']
predict : predicts = provide : provides -> ['provides', 'providing', 'provided', 'furnishes', 'ensures']
predict : predicts = say : says -> ['says', 'saying', 'implying', 'stating', 'implies']
predict : predicts = scream : screams -> ['screams', 'shouts', 'shriek', 'utters', 'roars']
predict : predicts = search : searches -> ['searches', 'searching', 'google', 'seach', 'dogpile']
predict : predicts = see : sees -> ['explains', 'says', 'suggests', 'observes', 'acknowledges']
predict : predicts = shuffle : shuffles -> ['shuffles', 'combo', 'mini-game', 'bobble', 'accompanies']
predict : predicts = sing : sings -> ['sings', 'sang', 'singing', 'sung', 'praises']
predict : predicts = sit : sits -> ['sat', 'sits', 'sitting', 'hangs', 'stood']
predict : predicts = slow : slows -> ['slows', 'slowing', 'slowed', 'fast', 'accelerates']
predict : predicts = speak : speaks -> ['speaks', 'spoke', 'speaking', 'writes', 'spoken']
predict : predicts = swim : swims -> ['swims', 'swam', 'swimming', 'sharptooth', 'paddling']
predict : predicts = talk : talks -> ['mid-class', 'start-class', 'low-class', 'no-class', 'stub-class']
predict : predicts = think : thinks -> ['suppose', 'says', 'suggests', 'thinks', 'believe']
predict : predicts = vanish : vanishes -> ['vanishes', 'disappears', 'disappear', 'obeys', 'implies']
predict : predicts = walk : walks -> ['walked', 'walking', 'walks', 'wanders', 'ride']
predict : predicts = work : works -> ['works', 'working', 'thesis', 'dissertation', 'worked']
predict : predicts = write : writes -> ['writes', 'wrote', 'writing', 'says', 'written']
predict : predicts = decrease : decreases -> ['increases', 'decreases', 'reduction', 'decreasing', 'reduces']
predict : predicts = describe : describes -> ['describes', 'posits', 'characterizes', 'postulates', 'discusses']
predict : predicts = eat : eats -> ['eats', 'ate', 'consume', 'eating', 'consumes']
predict : predicts = enhance : enhances -> ['enhances', 'promotes', 'emphasizes', 'enhancing', 'improves']
predict : predicts = estimate : estimates -> ['estimates', 'estimating', 'calculates', 'estimated', 'estimation']
predict : predicts = find : finds -> ['finds', 'reveals', 'discovers', 'suggests', 'realises']
predict : predicts = generate : generates -> ['generates', 'creates', 'generated', 'produces', 'generating']
predict : predicts = go : goes -> ['goes', 'sends', 'gone', 'went', 'insists']
predict : predicts = implement : implements -> ['implementing', 'implements', 'formulates', 'implementation', 'proposes']
predict : predicts = increase : increases -> ['increases', 'decrease', 'increased', 'decreases', 'increasing']
predict : predicts = listen : listens -> ['listens', 'instructs', 'accompanies', 'urges', 'replies']
predict : predicts = play : plays -> ['plays', 'played', 'playing', 'two-act', 'ukelele']
provide : provides = say : says -> ['says', 'think', 'suppose', 'saying', 'thinks']
provide : provides = scream : screams -> ['screams', 'shriek', 'moans', 'roars', 'ghoulies']
provide : provides = search : searches -> ['searches', 'searching', 'google', 'seach', 'breadth-first']
provide : provides = see : sees -> ['illustrates', 'explains', 'sees', 'discusses', 'describes']
provide : provides = shuffle : shuffles -> ['shuffles', 'shuffling', 'whammy', 'euchre', 'kickflip']
provide : provides = sing : sings -> ['sings', 'sang', 'singing', 'sung', 'self-composed']
provide : provides = sit : sits -> ['sits', 'sat', 'sitting', 'hangs', 'stands']
provide : provides = slow : slows -> ['slows', 'slowing', 'fast', 'slowed', 'accelerates']
provide : provides = speak : speaks -> ['speaks', 'spoke', 'speaking', 'spoken', 'fluently']
provide : provides = swim : swims -> ['swims', 'swam', 'swimming', 'paddling', 'wakeboarding']
provide : provides = talk : talks -> ['no-class', 'reassessed', 'mid-class', 'contribs', 'start-class']
provide : provides = think : thinks -> ['suppose', 'guess', 'thinks', 'says', 'believe']
provide : provides = vanish : vanishes -> ['vanishes', 'disappears', 'disappear', 'vanished', 'positive-definite']
provide : provides = walk : walks -> ['walking', 'walks', 'strolls', 'runs', 'walked']
provide : provides = work : works -> ['works', 'working', 'researches', 'labors', 'fieldwork']
provide : provides = write : writes -> ['writes', 'wrote', 'writing', 'publishes', 'read']
provide : provides = decrease : decreases -> ['increases', 'decreases', 'reduces', 'decreasing', 'increase']
provide : provides = describe : describes -> ['describes', 'refers', 'relates', 'describing', 'characterizes']
provide : provides = eat : eats -> ['eats', 'ate', 'consume', 'eating', 'consumes']
provide : provides = enhance : enhances -> ['enhances', 'improves', 'enhancing', 'facilitates', 'promotes']
provide : provides = estimate : estimates -> ['estimates', 'estimating', 'estimation', 'calculates', 'quantifies']
provide : provides = find : finds -> ['finds', 'reveals', 'finding', 'gives', 'sends']
provide : provides = generate : generates -> ['generates', 'creates', 'produces', 'generated', 'utilizes']
provide : provides = go : goes -> ['goes', 'went', 'gone', 'sends', 'lets']
provide : provides = implement : implements -> ['implements', 'implementing', 'implementation', 'leverages', 'supports']
provide : provides = increase : increases -> ['increases', 'reduces', 'decrease', 'increased', 'increasing']
provide : provides = listen : listens -> ['listens', 'hear', 'instructs', 'listening', 'invites']
provide : provides = play : plays -> ['plays', 'playing', 'played', '3-on-3', 'ukelele']
provide : provides = predict : predicts -> ['predicts', 'predicting', 'prediction', 'determines', 'affects']
say : says = scream : screams -> ['screams', 'shouts', 'shriek', 'kisses', 'whispers']
say : says = search : searches -> ['searches', 'searching', 'seach', 'breadth-first', 'locates']
say : says = see : sees -> ['explains', 'sees', 'discusses', 'confirms', 'describes']
say : says = shuffle : shuffles -> ['shuffles', 'backtracks', 'syncs', 'skips', 'boggle']
say : says = sing : sings -> ['sings', 'sang', 'singing', 'sung', 'praises']
say : says = sit : sits -> ['sat', 'sits', 'sitting', 'stood', 'stays']
say : says = slow : slows -> ['slows', 'slowing', 'fast', 'slowed', 'calms']
say : says = speak : speaks -> ['speaks', 'spoke', 'fluently', 'speaking', 'fluent']
say : says = swim : swims -> ['swims', 'swam', 'surfs', 'swimming', 'sharptooth']
say : says = talk : talks -> ['contribs', 'mid-class', 'no-class', 'low-class', 'start-class']
say : says = think : thinks -> ['thinks', 'believes', 'explains', 'understands', 'suggests']
say : says = vanish : vanishes -> ['vanishes', 'disappears', 'disappear', 'recovers', 'revives']
say : says = walk : walks -> ['strolls', 'walks', 'walked', 'walking', 'wanders']
say : says = work : works -> ['works', 'working', 'job', 'worked', 'writing']
say : says = write : writes -> ['writes', 'wrote', 'writing', 'written', 'publish']
say : says = decrease : decreases -> ['increases', 'decreases', 'decreasing', 'reduces', 'increase']
say : says = describe : describes -> ['describes', 'discusses', 'explains', 'relates', 'identifies']
say : says = eat : eats -> ['eats', 'ate', 'carrion', 'eating', 'bloodworms']
say : says = enhance : enhances -> ['enhances', 'improves', 'enhancing', 'improve', 'promotes']
say : says = estimate : estimates -> ['estimates', 'estimating', 'estimation', 'calculates', 'estimations']
say : says = find : finds -> ['finds', 'reveals', 'locates', 'explains', 'discovers']
say : says = generate : generates -> ['generates', 'creates', 'generating', 'generated', 'uses']
say : says = go : goes -> ['goes', 'sneaks', 'decides', 'sends', 'went']
say : says = implement : implements -> ['implements', 'implementing', 'implementation', 'implemented', 'formulates']
say : says = increase : increases -> ['increases', 'increasing', 'decrease', 'increased', 'decreases']
say : says = listen : listens -> ['listens', 'instructs', 'implores', 'asks', 'refuses']
say : says = play : plays -> ['played', 'plays', 'playing', 'non-singing', 'understudying']
say : says = predict : predicts -> ['predicts', 'predicting', 'analyzes', 'explains', 'calculates']
say : says = provide : provides -> ['provides', 'providing', 'provided', 'offers', 'gives']
scream : screams = search : searches -> ['searches', 'searching', 'searched', 'google', 'googling']
scream : screams = see : sees -> ['explains', 'sees', 'tell', 'find', 'explaining']
scream : screams = shuffle : shuffles -> ['shuffles', 'shuffling', 'beats', 'chugging', 'looped']
scream : screams = sing : sings -> ['sings', 'shouts', 'singing', 'yells', 'sang']
scream : screams = sit : sits -> ['sat', 'sitting', 'sits', 'stay', 'yells']
scream : screams = slow : slows -> ['slows', 'slowing', 'fast', 'slowed', 'plodding']
scream : screams = speak : speaks -> ['speaks', 'spoke', 'fluently', 'speaking', 'fluent']
scream : screams = swim : swims -> ['swims', 'swam', 'drowns', 'swimming', 'paddled']
scream : screams = talk : talks -> ['usertalk', 'contribs', 'high-class', 'talkpage', 'start-class']
scream : screams = think : thinks -> ['suppose', 'thinks', 'guess', 'believe', 'frankly']
scream : screams = vanish : vanishes -> ['disappear', 'vanishes', 'disappears', 'collapses', 'repents']
scream : screams = walk : walks -> ['walked', 'walks', 'strolls', 'walking', 'trudge']
scream : screams = work : works -> ['works', 'labors', 'working', 'fieldwork', 'schoolwork']
scream : screams = write : writes -> ['writes', 'read', 'writing', 'complains', 'compose']
scream : screams = decrease : decreases -> ['increases', 'decreases', 'increase', 'decreasing', 'reduces']
scream : screams = describe : describes -> ['characterize', 'explain', 'refer', 'describes', 'relate']
scream : screams = eat : eats -> ['eats', 'ate', 'consume', 'uneaten', 'eating']
scream : screams = enhance : enhances -> ['enhances', 'improve', 'enhancing', 'enrich', 'improves']
scream : screams = estimate : estimates -> ['estimates', 'estimating', 'estimations', 'estimation', 'measurements']
scream : screams = find : finds -> ['finds', 'discover', 'locate', 'uncover', 'finding']
scream : screams = generate : generates -> ['generates', 'generated', 'generating', 'amplify', 'absorb']
scream : screams = go : goes -> ['goes', 'sneaks', 'drags', 'get', 'wanders']
scream : screams = implement : implements -> ['implementing', 'enforce', 'formulate', 'optimize', 'implementation']
scream : screams = increase : increases -> ['increases', 'decrease', 'increasing', 'increased', 'reduce']
scream : screams = listen : listens -> ['listens', 'hear', 'listened', 'whines', 'yells']
scream : screams = play : plays -> ['playing', 'played', 'plays', 'hide-and-seek', 'sing']
scream : screams = predict : predicts -> ['deduce', 'detect', 'extrapolate', 'infer', 'predicting']
scream : screams = provide : provides -> ['providing', 'provides', 'provided', 'furnishes', 'adequate']
scream : screams = say : says -> ['says', 'thinks', 'think', 'presume', 'complains']
search : searches = see : sees -> ['remember', 'tell', 'know', 'copyreq', 'understand']
search : searches = shuffle : shuffles -> ['shuffles', 'shuffling', 'beats', 'bounce', 'combos']
search : searches = sing : sings -> ['sings', 'sang', 'sung', 'singing', 'choruses']
search : searches = sit : sits -> ['sat', 'stand', 'sitting', 'kneel', 'sits']
search : searches = slow : slows -> ['slowing', 'fast', 'slows', 'slowed', 'sluggish']
search : searches = speak : speaks -> ['speaks', 'spoke', 'fluently', 'speaking', 'fluent']
search : searches = swim : swims -> ['swims', 'swam', 'paddling', 'swimmers', 'swimming']
search : searches = talk : talks -> ['contribs', 'start-class', 'stub-class', 'talkpage', 'mid-class']
search : searches = think : thinks -> ['suppose', 'believe', 'guess', 'beleive', 'presume']
search : searches = vanish : vanishes -> ['disappear', 'vanishes', 'magically', 'overstep', 'tachyons']
search : searches = walk : walks -> ['strolls', 'walking', 'walked', 'stroll', 'walks']
search : searches = work : works -> ['works', 'working', 'writings', 'researches', 'experiments']
search : searches = write : writes -> ['read', 'publish', 'writes', 'wrote', 'writing']
search : searches = decrease : decreases -> ['increases', 'increase', 'decreases', 'decreasing', 'decreased']
search : searches = describe : describes -> ['characterize', 'refer', 'define', 'relate', 'classify']
search : searches = eat : eats -> ['eats', 'ate', 'consume', 'eating', 'defecate']
search : searches = enhance : enhances -> ['improve', 'enhances', 'enhancing', 'stimulate', 'heighten']
search : searches = estimate : estimates -> ['estimates', 'estimations', 'estimating', 'measurements', 'estimation']
search : searches = find : finds -> ['locate', 'finds', 'discover', 'verify', 'get']
search : searches = generate : generates -> ['generates', 'generated', 'elicit', 'absorb', 'generating']
search : searches = go : goes -> ['goes', 'going', 'proceed', 'gone', 'get']
search : searches = implement : implements -> ['implementing', 'enforce', 'implemented', 'enact', 'execute']
search : searches = increase : increases -> ['decrease', 'increases', 'increased', 'increasing', 'decreasing']
search : searches = listen : listens -> ['listens', 'listened', 'hear', 'listening', 'respond']
search : searches = play : plays -> ['playing', 'played', 'plays', 'players', 'charades']
search : searches = predict : predicts -> ['anticipate', 'quantify', 'analyze', 'detect', 'extrapolate']
search : searches = provide : provides -> ['provides', 'providing', 'provided', 'offer', 'give']
search : searches = say : says -> ['presume', 'says', 'think', 'saying', 'believe']
search : searches = scream : screams -> ['screams', 'screaming', 'shouts', 'shriek', 'moans']
see : sees = shuffle : shuffles -> ['shuffles', 'flips', 'headlock', 'slaps', 'punching']
see : sees = sing : sings -> ['sings', 'seductively', 'shouts', 'singing', 'sang']
see : sees = sit : sits -> ['sits', 'sat', 'sitting', 'kneels', 'knocks']
see : sees = slow : slows -> ['slows', 'calms', 'slowing', 'plodding', 'fast']
see : sees = speak : speaks -> ['speaks', 'spoke', 'pities', 'humiliates', 'confronts']
see : sees = swim : swims -> ['swims', 'drowns', 'urinates', 'swam', 'crouches']
see : sees = talk : talks -> ['confronts', 'overhears', 'arrives', 'dislikes', 'hears']
see : sees = think : thinks -> ['thinks', 'believes', 'feels', 'realizes', 'dislikes']
see : sees = vanish : vanishes -> ['disappears', 'vanishes', 'awakens', 'faints', 'recovers']
see : sees = walk : walks -> ['walks', 'wanders', 'walked', 'strolls', 'walking']
see : sees = work : works -> ['working', 'pursues', 'job', 'works', 'pities']
see : sees = write : writes -> ['writes', 'forgets', 'listens', 'hires', 'recites']
see : sees = decrease : decreases -> ['increases', 'decreases', 'decreasing', 'lowers', 'reduces']
see : sees = describe : describes -> ['describes', 'perceives', 'identifies', 'portrays', 'considers']
see : sees = eat : eats -> ['eats', 'ate', 'vomits', 'eating', 'devours']
see : sees = enhance : enhances -> ['enhances', 'enhancing', 'improves', 'nurtures', 'promotes']
see : sees = estimate : estimates -> ['estimates', 'estimating', 'estimator', 'calculates', 'estimation']
see : sees = find : finds -> ['finds', 'befriends', 'discovers', 'pursues', 'confronts']
see : sees = generate : generates -> ['generates', 'creates', 'delivers', 'unleashes', 'obtains']
see : sees = go : goes -> ['goes', 'sneaks', 'wanders', 'drags', 'stumbles']
see : sees = implement : implements -> ['executes', 'adopts', 'implementing', 'pursues', 'implements']
see : sees = increase : increases -> ['increases', 'decreases', 'increasing', 'decrease', 'decreasing']
see : sees = listen : listens -> ['listens', 'hears', 'overhears', 'greets', 'refuses']
see : sees = play : plays -> ['plays', 'played', 'playing', 'spurns', 'hide-and-seek']
see : sees = predict : predicts -> ['predicts', 'perceives', 'manipulates', 'predicting', 'hallucinates']
see : sees = provide : provides -> ['provides', 'providing', 'delivers', 'receives', 'offers']
see : sees = say : says -> ['thinks', 'says', 'believes', 'feels', 'realizes']
see : sees = scream : screams -> ['screams', 'shouts', 'kisses', 'masturbates', 'shrieks']
see : sees = search : searches -> ['searches', 'finds', 'crawls', 'locates', 'pursues']
shuffle : shuffles = sing : sings -> ['sings', 'recite', 'singing', 'sang', 'shouts']
shuffle : shuffles = sit : sits -> ['sat', 'sitting', 'stand', 'kneel', 'knelt']
shuffle : shuffles = slow : slows -> ['slows', 'slowing', 'fast', 'slowed', 'sluggish']
shuffle : shuffles = speak : speaks -> ['speaks', 'fluently', 'spoke', 'speaking', 'speakers']
shuffle : shuffles = swim : swims -> ['swims', 'paddled', 'swam', 'paddling', 'lifejackets']
shuffle : shuffles = talk : talks -> ['contribs', 'usertalk', 'mid-class', 'user_talk', 'start-class']
shuffle : shuffles = think : thinks -> ['suppose', 'guess', 'honestly', 'believe', 'realise']
shuffle : shuffles = vanish : vanishes -> ['disappear', 'vanishes', 'disappears', 'discards', 'repents']
shuffle : shuffles = walk : walks -> ['walks', 'walked', 'walking', 'strolls', 'jumps']
shuffle : shuffles = work : works -> ['works', 'labors', 'working', 'fieldwork', 'researches']
shuffle : shuffles = write : writes -> ['compose', 'publish', 'read', 'writes', 'recite']
shuffle : shuffles = decrease : decreases -> ['decreasing', 'increases', 'decreases', 'increase', 'decreased']
shuffle : shuffles = describe : describes -> ['refer', 'characterize', 'relate', 'identify', 'define']
shuffle : shuffles = eat : eats -> ['eats', 'ate', 'consume', 'uneaten', 'eating']
shuffle : shuffles = enhance : enhances -> ['maximize', 'enhancing', 'improve', 'optimize', 'enhances']
shuffle : shuffles = estimate : estimates -> ['estimates', 'estimations', 'estimating', 'calculate', 'estimation']
shuffle : shuffles = find : finds -> ['discover', 'finds', 'locate', 'ascertain', 'finding']
shuffle : shuffles = generate : generates -> ['generates', 'generating', 'manipulate', 'amplify', 'generated']
shuffle : shuffles = go : goes -> ['goes', 'gone', 'come', 'sneaks', 'wander']
shuffle : shuffles = implement : implements -> ['execute', 'optimize', 'prioritize', 'implementing', 'formulate']
shuffle : shuffles = increase : increases -> ['decrease', 'increasing', 'increases', 'increased', 'decreasing']
shuffle : shuffles = listen : listens -> ['listens', 'listened', 'hear', 'listening', 'implores']
shuffle : shuffles = play : plays -> ['playing', 'played', 'plays', 'pitches', 'players']
shuffle : shuffles = predict : predicts -> ['determine', 'quantify', 'calculate', 'evaluate', 'ascertain']
shuffle : shuffles = provide : provides -> ['providing', 'provides', 'furnish', 'offer', 'provided']
shuffle : shuffles = say : says -> ['realise', 'presume', 'realize', 'think', 'says']
shuffle : shuffles = scream : screams -> ['screams', 'shouts', 'shrieks', 'cries', 'screaming']
shuffle : shuffles = search : searches -> ['searches', 'searching', 'google', 'searched', 'seach']
shuffle : shuffles = see : sees -> ['explain', 'find', 'compare', 'examine', 'tell']
sing : sings = sit : sits -> ['sat', 'sitting', 'sits', 'sleeps', 'hangs']
sing : sings = slow : slows -> ['slows', 'slowed', 'slowing', 'fast', 'plodding']
sing : sings = speak : speaks -> ['speaks', 'spoke', 'speaking', 'fluently', 'fluent']
sing : sings = swim : swims -> ['swims', 'swam', 'surfs', 'swimming', 'paddling']
sing : sings = talk : talks -> ['start-class', 'mid-class', 'low-class', 'stub-class', 'contribs']
sing : sings = think : thinks -> ['thinks', 'suppose', 'beleive', 'believe', 'guess']
sing : sings = vanish : vanishes -> ['vanishes', 'disappears', 'disappear', 'undoes', 'recovers']
sing : sings = walk : walks -> ['walking', 'walks', 'walked', 'strolls', 'wanders']
sing : sings = work : works -> ['works', 'working', 'researches', 'writings', 'worked']
sing : sings = write : writes -> ['writes', 'wrote', 'written', 'writing', 'co-wrote']
sing : sings = decrease : decreases -> ['increases', 'decreases', 'decreasing', 'increase', 'reduction']
sing : sings = describe : describes -> ['describes', 'discusses', 'characterizes', 'describing', 'characterize']
sing : sings = eat : eats -> ['eats', 'ate', 'consume', 'carrion', 'consumes']
sing : sings = enhance : enhances -> ['enhances', 'enhancing', 'improves', 'contributes', 'improve']
sing : sings = estimate : estimates -> ['estimates', 'estimating', 'calculates', 'estimation', 'estimations']
sing : sings = find : finds -> ['finds', 'finding', 'reveals', 'sees', 'discovers']
sing : sings = generate : generates -> ['generates', 'generated', 'creates', 'generating', 'produces']
sing : sings = go : goes -> ['goes', 'gone', 'sneaks', 'went', 'wanders']
sing : sings = implement : implements -> ['implementing', 'implements', 'implementation', 'enforces', 'supports']
sing : sings = increase : increases -> ['increases', 'decrease', 'increasing', 'increased', 'decreases']
sing : sings = listen : listens -> ['listens', 'listening', 'replies', 'instructs', 'listened']
sing : sings = play : plays -> ['plays', 'played', 'playing', 'understudying', 'non-singing']
sing : sings = predict : predicts -> ['predicts', 'predicting', 'analyzes', 'calculates', 'prediction']
sing : sings = provide : provides -> ['provides', 'providing', 'provided', 'supports', 'furnishes']
sing : sings = say : says -> ['says', 'thinks', 'believes', 'think', 'saying']
sing : sings = scream : screams -> ['screams', 'shriek', 'weirdo', 'timebomb', 'trapt']
sing : sings = search : searches -> ['searches', 'searching', 'seach', 'google', 'breadth-first']
sing : sings = see : sees -> ['sees', 'discusses', 'explains', 'illustrates', 'says']
sing : sings = shuffle : shuffles -> ['shuffles', 'combo', 'mid-tempo', 'twelve-bar', 'slinky']
sit : sits = slow : slows -> ['slows', 'slowed', 'slowing', 'breakneck', 'accelerates']
sit : sits = speak : speaks -> ['speaks', 'spoke', 'speaking', 'lies', 'spoken']
sit : sits = swim : swims -> ['swims', 'shoreline', 'overlooks', 'wawasee', 'swam']
sit : sits = talk : talks -> ['start-class', 'stub-class', 'mid-class', 'unassessed-class', 'no-class']
sit : sits = think : thinks -> ['thinks', 'suppose', 'says', 'believes', 'asserts']
sit : sits = vanish : vanishes -> ['vanishes', 'disappears', 'collapses', 'destroys', 'recovers']
sit : sits = walk : walks -> ['lies', 'overlooks', 'abuts', 'stretches', 'sprawls']
sit : sits = work : works -> ['works', 'working', 'focusses', 'focuses', 'concentrates']
sit : sits = write : writes -> ['writes', 'wrote', 'describes', 'occupies', 'writing']
sit : sits = decrease : decreases -> ['increases', 'decreases', 'reduces', 'decreasing', 'increase']
sit : sits = describe : describes -> ['describes', 'characterizes', 'refers', 'relates', 'characterize']
sit : sits = eat : eats -> ['eats', 'ate', 'consumes', 'carrion', 'sells']
sit : sits = enhance : enhances -> ['enhances', 'enhancing', 'improves', 'improve', 'promotes']
sit : sits = estimate : estimates -> ['estimates', 'calculates', 'estimating', 'estimated', 'estimator']
sit : sits = find : finds -> ['finds', 'locates', 'reveals', 'finding', 'uncovers']
sit : sits = generate : generates -> ['generates', 'creates', 'generating', 'produces', 'generated']
sit : sits = go : goes -> ['goes', 'lies', 'overlooks', 'wanders', 'enters']
sit : sits = implement : implements -> ['implements', 'implementing', 'implementation', 'utilizes', 'enforces']
sit : sits = increase : increases -> ['increases', 'increasing', 'increased', 'decreases', 'reduces']
sit : sits = listen : listens -> ['listens', 'reminds', 'understands', 'considers', 'lies']
sit : sits = play : plays -> ['plays', 'playing', 'played', 'occupies', 'lies']
sit : sits = predict : predicts -> ['predicts', 'predicting', 'calculates', 'determines', 'prediction']
sit : sits = provide : provides -> ['provides', 'providing', 'maintains', 'affords', 'offers']
sit : sits = say : says -> ['says', 'asserts', 'thinks', 'believes', 'implies']
sit : sits = scream : screams -> ['screams', 'unleashes', 'roars', 'whispers', 'shriek']
sit : sits = search : searches -> ['searches', 'locates', 'searching', 'google', 'metasearch']
sit : sits = see : sees -> ['illustrates', 'sees', 'explains', 'describes', 'demonstrates']
sit : sits = shuffle : shuffles -> ['occupies', 'shuffles', 'straddles', 'incorporates', 'touches']
sit : sits = sing : sings -> ['sings', 'sang', 'singing', 'performs', 'sung']
slow : slows = speak : speaks -> ['speaks', 'spoke', 'speaking', 'fluently', 'pronounce']
slow : slows = swim : swims -> ['swims', 'swam', 'shrinks', 'paddling', 'wakeboard']
slow : slows = talk : talks -> ['mid-class', 'start-class', 'stub-class', 'no-class', 'low-class']
slow : slows = think : thinks -> ['suppose', 'presume', 'believe', 'guess', 'say']
slow : slows = vanish : vanishes -> ['vanishes', 'disappear', 'disappears', 'shrinks', 'displaces']
slow : slows = walk : walks -> ['walked', 'walks', 'tumbles', 'walking', 'wanders']
slow : slows = work : works -> ['works', 'working', 'labors', 'researches', 'expands']
slow : slows = write : writes -> ['writes', 'wrote', 'read', 'compose', 'publish']
slow : slows = decrease : decreases -> ['increases', 'decreases', 'reduces', 'increase', 'lowers']
slow : slows = describe : describes -> ['refer', 'relates', 'characterize', 'define', 'describes']
slow : slows = eat : eats -> ['eats', 'consume', 'ate', 'consumes', 'ingest']
slow : slows = enhance : enhances -> ['enhances', 'improves', 'reduces', 'improve', 'enhancing']
slow : slows = estimate : estimates -> ['estimates', 'estimating', 'calculates', 'calculate', 'exceeds']
slow : slows = find : finds -> ['finds', 'discover', 'locate', 'get', 'finding']
slow : slows = generate : generates -> ['generates', 'creates', 'absorb', 'generating', 'produces']
slow : slows = go : goes -> ['goes', 'pushes', 'drags', 'get', 'come']
slow : slows = implement : implements -> ['implementing', 'enforces', 'allocates', 'optimize', 'implements']
slow : slows = increase : increases -> ['increases', 'decreases', 'decrease', 'reduces', 'diminishes']
slow : slows = listen : listens -> ['listens', 'hear', 'instructs', 'remind', 'invite']
slow : slows = play : plays -> ['plays', 'playing', 'played', 'fills', 'activate']
slow : slows = predict : predicts -> ['determines', 'predicts', 'affects', 'calculate', 'determine']
slow : slows = provide : provides -> ['provides', 'providing', 'affords', 'gives', 'facilitates']
slow : slows = say : says -> ['says', 'presume', 'suppose', 'think', 'implies']
slow : slows = scream : screams -> ['screams', 'sneezes', 'shouts', 'shriek', 'roars']
slow : slows = search : searches -> ['searches', 'searching', 'metasearch', 'breadth-first', 'seach']
slow : slows = see : sees -> ['explains', 'sees', 'relates', 'applies', 'explain']
slow : slows = shuffle : shuffles -> ['shuffles', 'unlocks', 'power-up', 'fills', 'tightens']
slow : slows = sing : sings -> ['sings', 'sang', 'singing', 'sung', 'recite']
slow : slows = sit : sits -> ['sat', 'sits', 'shuts', 'sitting', 'go']
speak : speaks = swim : swims -> ['swims', 'swam', 'swimming', 'wakeboarding', 'drowns']
speak : speaks = talk : talks -> ['mid-class', 'start-class', 'no-class', 'contribs', 'reassessed']
speak : speaks = think : thinks -> ['thinks', 'suppose', 'says', 'believes', 'guess']
speak : speaks = vanish : vanishes -> ['vanishes', 'disappears', 'disappear', 'erases', 'removes']
speak : speaks = walk : walks -> ['walking', 'walks', 'strolls', 'wanders', 'walked']
speak : speaks = work : works -> ['works', 'researches', 'working', 'writings', 'thesis']
speak : speaks = write : writes -> ['writes', 'wrote', 'writing', 'written', 'reads']
speak : speaks = decrease : decreases -> ['increases', 'decreases', 'increase', 'reduces', 'reduction']
speak : speaks = describe : describes -> ['describes', 'discusses', 'describing', 'relates', 'characterizes']
speak : speaks = eat : eats -> ['eats', 'ate', 'eating', 'consumes', 'devours']
speak : speaks = enhance : enhances -> ['enhances', 'enhancing', 'improves', 'improve', 'promotes']
speak : speaks = estimate : estimates -> ['estimates', 'estimating', 'estimation', 'calculates', 'estimator']
speak : speaks = find : finds -> ['finds', 'finding', 'reveals', 'proves', 'uncovers']
speak : speaks = generate : generates -> ['generates', 'creates', 'generated', 'produces', 'generating']
speak : speaks = go : goes -> ['goes', 'sends', 'drags', 'went', 'sneaks']
speak : speaks = implement : implements -> ['implementing', 'implements', 'implementation', 'enforces', 'leverages']
speak : speaks = increase : increases -> ['increases', 'decrease', 'increasing', 'increased', 'reduces']
speak : speaks = listen : listens -> ['listens', 'responds', 'instructs', 'wants', 'invites']
speak : speaks = play : plays -> ['plays', 'played', 'playing', 'four-act', 'two-act']
speak : speaks = predict : predicts -> ['predicts', 'predicting', 'analyzes', 'prediction', 'predicted']
speak : speaks = provide : provides -> ['provides', 'providing', 'furnishes', 'provided', 'creates']
speak : speaks = say : says -> ['says', 'thinks', 'asserts', 'believes', 'saying']
