athens : greece = baghdad : iraq -> ['syria', 'iraq', 'egypt', 'mosul', 'libya']
kabul : afghanistan = islamabad : pakistan -> ['pakistan', 'tajikistan', 'balochistan', 'bangladesh', 'karachi']
london : england = madrid : spain -> ['spain', 'zaragoza', 'murcia', 'sevilla', 'valladolid']
london : england = moscow : russia -> ['russia', 'ryazan', 'tver', 'kiev', 'penza']
london : england = oslo : norway -> ['norway', 'stavanger', 'sweden', 'trondheim', 'kristiansand']
london : england = ottawa : canada -> ['ontario', 'canada', 'brantford', 'quebec', 'brockville']
london : england = paris : france -> ['france', 'rouen', 'marseille', 'strasbourg', 'antibes']
london : england = rome : italy -> ['italy', 'oderzo', 'orvieto', 'tortona', 'lucca']
london : england = stockholm : sweden -> ['sweden', 'norway', 'denmark', 'halmstad', 'finland']
london : england = tehran : iran -> ['iran', 'mashhad', 'isfahan', 'qom', 'esfahan']
london : england = tokyo : japan -> ['japan', 'osaka', 'kumamoto', 'hokkaid', 'nagoya']
london : england = athens : greece -> ['greece', 'crete', 'thessaly', 'messenia', 'cyprus']
london : england = baghdad : iraq -> ['iraq', 'mosul', 'samarra', 'kufa', 'wasit']
london : england = bangkok : thailand -> ['thailand', 'cambodia', 'phuket', 'laos', 'malaysia']
london : england = beijing : china -> ['china', 'taiwan', 'qingdao', 'shandong', 'guangdong']
london : england = berlin : germany -> ['germany', 'hamburg', 'braunschweig', 'leipzig', 'erfurt']
london : england = bern : switzerland -> ['glarus', 'vaud', 'aargau', 'schaffhausen', 'switzerland']
london : england = cairo : egypt -> ['egypt', 'tunisia', 'libya', 'syria', 'lebanon']
london : england = canberra : australia -> ['queensland', 'australia', 'tasmania', 'wales', 'brisbane']
london : england = hanoi : vietnam -> ['vietnam', 'trung', 'quang', 'nng', 'laos']
london : england = havana : cuba -> ['cuba', 'cienfuegos', 'habana', 'matanzas', 'holgun']
london : england = helsinki : finland -> ['finland', 'tampere', 'turku', 'espoo', 'hmeenlinna']
london : england = islamabad : pakistan -> ['pakistan', 'faisalabad', 'rawalpindi', 'peshawar', 'gujranwala']
london : england = kabul : afghanistan -> ['afghanistan', 'herat', 'kandahar', 'pakistan', 'jalalabad']
madrid : spain = moscow : russia -> ['russia', 'ukraine', 'belarus', 'ussr', 'kiev']
madrid : spain = oslo : norway -> ['norway', 'denmark', 'sweden', 'finland', 'trondheim']
madrid : spain = ottawa : canada -> ['canada', 'quebec', 'mississauga', 'ontario', 'brantford']
madrid : spain = paris : france -> ['france', 'belgium', 'luxembourg', 'marseilles', 'italy']
madrid : spain = rome : italy -> ['italy', 'sardinia', 'sicily', 'gaul', 'genoa']
madrid : spain = stockholm : sweden -> ['sweden', 'norway', 'denmark', 'finland', 'gothenburg']
madrid : spain = tehran : iran -> ['iran', 'isfahan', 'morocco', 'turkey', 'yemen']
madrid : spain = tokyo : japan -> ['japan', 'hokkaid', 'osaka', 'taiwan', 'sapporo']
madrid : spain = athens : greece -> ['greece', 'cyprus', 'macedonia', 'thessaly', 'peloponnese']
madrid : spain = baghdad : iraq -> ['syria', 'iraq', 'yemen', 'khurasan', 'damascus']
madrid : spain = bangkok : thailand -> ['thailand', 'cambodia', 'singapore', 'taiwan', 'phuket']
madrid : spain = beijing : china -> ['china', 'taiwan', 'mongolia', 'korea', 'prc']
madrid : spain = berlin : germany -> ['germany', 'austria', 'hamburg', 'belgium', 'bonn']
madrid : spain = bern : switzerland -> ['switzerland', 'vaud', 'aargau', 'fribourg', 'basel-country']
madrid : spain = cairo : egypt -> ['egypt', 'tunisia', 'morocco', 'syria', 'libya']
madrid : spain = canberra : australia -> ['australia', 'brisbane', 'queensland', 'tasmania', 'adelaide']
madrid : spain = hanoi : vietnam -> ['vietnam', 'cambodia', 'taiwan', 'laos', 'china']
madrid : spain = havana : cuba -> ['cuba', 'hispaniola', 'venezuela', 'cienfuegos', 'peru']
madrid : spain = helsinki : finland -> ['finland', 'norway', 'sweden', 'denmark', 'gothenburg']
madrid : spain = islamabad : pakistan -> ['pakistan', 'sindh', 'karachi', 'gilgit-baltistan', 'peshawar']
madrid : spain = kabul : afghanistan -> ['afghanistan', 'pakistan', 'herat', 'kandahar', 'ghazni']
madrid : spain = london : england -> ['england', 'britain', 'islington', 'hackney', 'croydon']
moscow : russia = oslo : norway -> ['norway', 'sweden', 'denmark', 'finland', 'iceland']
moscow : russia = ottawa : canada -> ['canada', 'quebec', 'mississauga', 'ontario', 'brantford']
moscow : russia = paris : france -> ['france', 'belgium', 'allemagne', 'luxembourg', 'neuilly']
moscow : russia = rome : italy -> ['italy', 'sicily', 'latium', 'sardinia', 'gaul']
moscow : russia = stockholm : sweden -> ['sweden', 'norway', 'denmark', 'finland', 'skne']
moscow : russia = tehran : iran -> ['iran', 'afghanistan', 'pakistan', 'turkmenistan', 'isfahan']
moscow : russia = tokyo : japan -> ['japan', 'hokkaid', 'kita-ku', 'nagoya', 'ch-ku']
moscow : russia = athens : greece -> ['greece', 'cyprus', 'macedonia', 'crete', 'euboea']
moscow : russia = baghdad : iraq -> ['iraq', 'syria', 'afghanistan', 'wasit', 'samarra']
moscow : russia = bangkok : thailand -> ['thailand', 'cambodia', 'singapore', 'indonesia', 'laos']
moscow : russia = beijing : china -> ['china', 'taiwan', 'mongolia', 'korea', 'manchuria']
moscow : russia = berlin : germany -> ['germany', 'austria', 'allied-occupied', 'hamburg', 'switzerland']
moscow : russia = bern : switzerland -> ['switzerland', 'vaud', 'basel-country', 'schwyz', 'aargau']
moscow : russia = cairo : egypt -> ['egypt', 'syria', 'libya', 'tunisia', 'lebanon']
moscow : russia = canberra : australia -> ['australia', 'brisbane', 'tasmania', 'queensland', 'adelaide']
moscow : russia = hanoi : vietnam -> ['vietnam', 'cambodia', 'laos', 'taiwan', 'thailand']
moscow : russia = havana : cuba -> ['cuba', 'venezuela', 'nicaragua', 'peru', 'chile']
moscow : russia = helsinki : finland -> ['finland', 'sweden', 'norway', 'denmark', 'estonia']
moscow : russia = islamabad : pakistan -> ['pakistan', 'gilgit-baltistan', 'peshawar', 'sheikhupura', 'bangladesh']
moscow : russia = kabul : afghanistan -> ['afghanistan', 'pakistan', 'jalalabad', 'herat', 'nuristan']
moscow : russia = london : england -> ['england', 'britain', 'croydon', 'havering', 'hackney']
moscow : russia = madrid : spain -> ['spain', 'portugal', 'castilla', 'argentina', 'chile']
oslo : norway = ottawa : canada -> ['canada', 'ontario', 'brantford', 'quebec', 'mississauga']
oslo : norway = paris : france -> ['france', 'luxembourg', 'belgium', 'vence', 'italy']
oslo : norway = rome : italy -> ['italy', 'sicily', 'naples', 'sardinia', 'gaul']
oslo : norway = stockholm : sweden -> ['sweden', 'denmark', 'finland', 'skne', 'vrmland']
oslo : norway = tehran : iran -> ['iran', 'isfahan', 'bushehr', 'mashhad', 'afghanistan']
oslo : norway = tokyo : japan -> ['japan', 'hokkaid', 'osaka', 'saitama', 'wakayama']
oslo : norway = athens : greece -> ['greece', 'crete', 'cyprus', 'albania', 'macedonia']
oslo : norway = baghdad : iraq -> ['iraq', 'syria', 'afghanistan', 'wasit', 'mosul']
oslo : norway = bangkok : thailand -> ['thailand', 'cambodia', 'phuket', 'singapore', 'siam']
oslo : norway = beijing : china -> ['china', 'taiwan', 'korea', 'hebei', 'guangdong']
oslo : norway = berlin : germany -> ['germany', 'austria', 'bavaria', 'hamburg', 'schleswig-holstein']
oslo : norway = bern : switzerland -> ['switzerland', 'vaud', 'thurgau', 'glarus', 'basel-country']
oslo : norway = cairo : egypt -> ['egypt', 'libya', 'syria', 'tunisia', 'lebanon']
oslo : norway = canberra : australia -> ['australia', 'brisbane', 'queensland', 'tasmania', 'perth']
oslo : norway = hanoi : vietnam -> ['vietnam', 'cambodia', 'laos', 'saigon', 'taiwan']
oslo : norway = havana : cuba -> ['cuba', 'venezuela', 'spain', 'honduras', 'matanzas']
oslo : norway = helsinki : finland -> ['finland', 'sweden', 'estonia', 'denmark', 'gothenburg']
oslo : norway = islamabad : pakistan -> ['pakistan', 'sindh', 'peshawar', 'balochistan', 'lahore']
oslo : norway = kabul : afghanistan -> ['afghanistan', 'kandahar', 'pakistan', 'herat', 'ghazni']
oslo : norway = london : england -> ['england', 'surrey', 'bromley', 'ireland', 'middlesex']
oslo : norway = madrid : spain -> ['spain', 'portugal', 'valencia', 'castilla', 'murcia']
oslo : norway = moscow : russia -> ['russia', 'ukraine', 'ussr', 'belarus', 'lithuania']
ottawa : canada = paris : france -> ['france', 'brussels', 'belgium', 'strasbourg', 'guimet']
ottawa : canada = rome : italy -> ['italy', 'naples', 'lucca', 'venice', 'turin']
ottawa : canada = stockholm : sweden -> ['sweden', 'norway', 'denmark', 'gothenburg', 'finland']
ottawa : canada = tehran : iran -> ['iran', 'isfahan', 'turkey', 'mashhad', 'pakistan']
ottawa : canada = tokyo : japan -> ['japan', 'osaka', 'nagoya', 'sapporo', 'hokkaid']
ottawa : canada = athens : greece -> ['greece', 'crete', 'thessaloniki', 'cyprus', 'italy']
ottawa : canada = baghdad : iraq -> ['iraq', 'basra', 'babil', 'wasit', 'mosul']
ottawa : canada = bangkok : thailand -> ['thailand', 'singapore', 'phuket', 'cambodia', 'indonesia']
ottawa : canada = beijing : china -> ['china', 'taiwan', 'shanghai', 'singapore', 'guangzhou']
ottawa : canada = berlin : germany -> ['germany', 'munich', 'hamburg', 'leipzig', 'dsseldorf']
ottawa : canada = bern : switzerland -> ['switzerland', 'solothurn', 'fribourg', 'germany', 'basel-country']
ottawa : canada = cairo : egypt -> ['egypt', 'tunisia', 'libya', 'syria', 'beirut']
ottawa : canada = canberra : australia -> ['australia', 'queensland', 'tasmania', 'sydney', 'melbourne']
ottawa : canada = hanoi : vietnam -> ['vietnam', 'cambodia', 'thailand', 'saigon', 'laos']
ottawa : canada = havana : cuba -> ['cuba', 'venezuela', 'argentina', 'spain', 'santiago']
ottawa : canada = helsinki : finland -> ['finland', 'tampere', 'sweden', 'gothenburg', 'kuopio']
ottawa : canada = islamabad : pakistan -> ['pakistan', 'lahore', 'karachi', 'peshawar', 'rawalpindi']
ottawa : canada = kabul : afghanistan -> ['afghanistan', 'pakistan', 'kandahar', 'herat', 'peshawar']
ottawa : canada = london : england -> ['england', 'uk', 'croydon', 'britain', 'islington']
ottawa : canada = madrid : spain -> ['spain', 'barcelona', 'valladolid', 'murcia', 'andalucia']
ottawa : canada = moscow : russia -> ['russia', 'kiev', 'ukraine', 'leningrad', 'novosibirsk']
ottawa : canada = oslo : norway -> ['norway', 'trondheim', 'sweden', 'stavanger', 'denmark']
paris : france = rome : italy -> ['italy', 'sicily', 'gaul', 'sardinia', 'lombardy']
paris : france = stockholm : sweden -> ['sweden', 'norway', 'denmark', 'finland', 'iceland']
paris : france = tehran : iran -> ['iran', 'isfahan', 'afghanistan', 'ahvaz', 'zanjan']
paris : france = tokyo : japan -> ['japan', 'hokkaid', 'hokkaido', 'osaka', 'kysh']
paris : france = athens : greece -> ['greece', 'cyprus', 'crete', 'peloponnese', 'messenia']
paris : france = baghdad : iraq -> ['iraq', 'syria', 'afghanistan', 'mosul', 'basra']
paris : france = bangkok : thailand -> ['thailand', 'cambodia', 'laos', 'singapore', 'phuket']
paris : france = beijing : china -> ['china', 'taiwan', 'guangdong', 'qingdao', 'jiangsu']
paris : france = berlin : germany -> ['germany', 'austria', 'baden-wrttemberg', 'bavaria', 'hamburg']
paris : france = bern : switzerland -> ['aargau', 'glarus', 'valais', 'vaud', 'thurgau']
paris : france = cairo : egypt -> ['egypt', 'libya', 'tunisia', 'syria', 'morocco']
paris : france = canberra : australia -> ['australia', 'queensland', 'brisbane', 'tasmania', 'townsville']
paris : france = hanoi : vietnam -> ['vietnam', 'laos', 'cambodia', 'thailand', 'giang']
paris : france = havana : cuba -> ['cuba', 'colombia', 'chile', 'peru', 'argentina']
paris : france = helsinki : finland -> ['finland', 'estonia', 'tampere', 'turku', 'sweden']
paris : france = islamabad : pakistan -> ['pakistan', 'peshawar', 'balochistan', 'sindh', 'gilgit-baltistan']
paris : france = kabul : afghanistan -> ['afghanistan', 'kandahar', 'kunduz', 'helmand', 'pakistan']
paris : france = london : england -> ['england', 'croydon', 'ireland', 'islington', 'newcastle-upon-tyne']
paris : france = madrid : spain -> ['spain', 'murcia', 'valencia', 'andalusia', 'castelln']
paris : france = moscow : russia -> ['russia', 'ukraine', 'belarus', 'bulgaria', 'yekaterinburg']
paris : france = oslo : norway -> ['norway', 'sweden', 'finland', 'denmark', 'trondheim']
paris : france = ottawa : canada -> ['canada', 'ontario', 'mississauga', 'quebec', 'manitoba']
rome : italy = stockholm : sweden -> ['sweden', 'finland', 'norway', 'denmark', 'gothenburg']
rome : italy = tehran : iran -> ['iran', 'mashhad', 'isfahan', 'rasht', 'afghanistan']
rome : italy = tokyo : japan -> ['japan', 'osaka', 'nagoya', 'hokkaid', 'chbu']
rome : italy = athens : greece -> ['greece', 'bulgaria', 'chalkidiki', 'albania', 'cyprus']
rome : italy = baghdad : iraq -> ['iraq', 'afghanistan', 'babil', 'baqubah', 'basra']
rome : italy = bangkok : thailand -> ['thailand', 'singapore', 'cambodia', 'phuket', 'songkhla']
rome : italy = beijing : china -> ['china', 'taiwan', 'shenzhen', 'guangzhou', 'guangdong']
rome : italy = berlin : germany -> ['germany', 'austria', 'hamburg', 'dsseldorf', 'mannheim']
rome : italy = bern : switzerland -> ['switzerland', 'solothurn', 'vaud', 'basel-country', 'graubnden']
rome : italy = cairo : egypt -> ['tunisia', 'egypt', 'libya', 'morocco', 'lebanon']
rome : italy = canberra : australia -> ['australia', 'brisbane', 'queensland', 'townsville', 'toowoomba']
rome : italy = hanoi : vietnam -> ['vietnam', 'laos', 'thailand', 'cambodia', 'haiphong']
rome : italy = havana : cuba -> ['cuba', 'argentina', 'venezuela', 'spain', 'colombia']
rome : italy = helsinki : finland -> ['finland', 'tampere', 'gothenburg', 'oulu', 'jyvskyl']
rome : italy = islamabad : pakistan -> ['pakistan', 'peshawar', 'rawalpindi', 'karachi', 'gilgit-baltistan']
rome : italy = kabul : afghanistan -> ['afghanistan', 'kunduz', 'khost', 'pakistan', 'nangarhar']
rome : italy = london : england -> ['england', 'manchester', 'liverpool', 'belfast', 'croydon']
rome : italy = madrid : spain -> ['spain', 'murcia', 'catalonia', 'valencia', 'castelln']
rome : italy = moscow : russia -> ['russia', 'ukraine', 'novosibirsk', 'yekaterinburg', 'belarus']
rome : italy = oslo : norway -> ['norway', 'finland', 'trondheim', 'sweden', 'denmark']
rome : italy = ottawa : canada -> ['canada', 'ontario', 'mississauga', 'brantford', 'saskatoon']
rome : italy = paris : france -> ['france', 'belgium', 'switzerland', 'luxembourg', 'lille']
stockholm : sweden = tehran : iran -> ['iran', 'mashhad', 'afghanistan', 'isfahan', 'iraq']
stockholm : sweden = tokyo : japan -> ['japan', 'osaka', 'saitama', 'hokkaid', 'shizuoka']
stockholm : sweden = athens : greece -> ['greece', 'cyprus', 'crete', 'macedonia', 'messenia']
stockholm : sweden = baghdad : iraq -> ['iraq', 'syria', 'mosul', 'afghanistan', 'samarra']
stockholm : sweden = bangkok : thailand -> ['thailand', 'cambodia', 'laos', 'singapore', 'phuket']
stockholm : sweden = beijing : china -> ['china', 'taiwan', 'mongolia', 'korea', 'sichuan']
stockholm : sweden = berlin : germany -> ['germany', 'austria', 'bavaria', 'hamburg', 'bonn']
stockholm : sweden = bern : switzerland -> ['switzerland', 'thurgau', 'aargau', 'solothurn', 'vaud']
stockholm : sweden = cairo : egypt -> ['egypt', 'syria', 'libya', 'tunisia', 'lebanon']
stockholm : sweden = canberra : australia -> ['australia', 'brisbane', 'queensland', 'tasmania', 'toowoomba']
stockholm : sweden = hanoi : vietnam -> ['vietnam', 'cambodia', 'laos', 'saigon', 'minh']
stockholm : sweden = havana : cuba -> ['cuba', 'venezuela', 'cienfuegos', 'spain', 'argentina']
stockholm : sweden = helsinki : finland -> ['finland', 'tampere', 'denmark', 'norway', 'latvia']
stockholm : sweden = islamabad : pakistan -> ['pakistan', 'peshawar', 'lahore', 'sindh', 'gilgit-baltistan']
stockholm : sweden = kabul : afghanistan -> ['afghanistan', 'herat', 'kandahar', 'jalalabad', 'pakistan']
stockholm : sweden = london : england -> ['england', 'surrey', 'britain', 'warwickshire', 'bromley']
stockholm : sweden = madrid : spain -> ['spain', 'zaragoza', 'valladolid', 'portugal', 'murcia']
stockholm : sweden = moscow : russia -> ['russia', 'ukraine', 'belarus', 'ussr', 'kiev']
stockholm : sweden = oslo : norway -> ['norway', 'denmark', 'trondheim', 'finland', 'stavanger']
stockholm : sweden = ottawa : canada -> ['canada', 'mississauga', 'saskatchewan', 'ontario', 'brantford']
stockholm : sweden = paris : france -> ['france', 'belgium', 'luxembourg', 'switzerland', 'allemagne']
stockholm : sweden = rome : italy -> ['italy', 'sicily', 'gaul', 'lucca', 'sardinia']
tehran : iran = tokyo : japan -> ['japan', 'nagoya', 'osaka', 'chbu', 'kita-ku']
tehran : iran = athens : greece -> ['greece', 'macedonia', 'messenia', 'boeotia', 'phocis']
tehran : iran = baghdad : iraq -> ['iraq', 'syria', 'mosul', 'babil', 'wasit']
tehran : iran = bangkok : thailand -> ['thailand', 'cambodia', 'laos', 'phitsanulok', 'satun']
tehran : iran = beijing : china -> ['china', 'guangdong', 'sichuan', 'mongolia', 'taiwan']
tehran : iran = berlin : germany -> ['germany', 'hamburg', 'leipzig', 'dsseldorf', 'weimar']
tehran : iran = bern : switzerland -> ['thurgau', 'schwyz', 'vaud', 'aargau', 'obwalden']
tehran : iran = cairo : egypt -> ['egypt', 'syria', 'libya', 'nubia', 'tunisia']
tehran : iran = canberra : australia -> ['australia', 'brisbane', 'queensland', 'tasmania', 'perth']
tehran : iran = hanoi : vietnam -> ['vietnam', 'quang', 'cambodia', 'binh', 'laos']
tehran : iran = havana : cuba -> ['cuba', 'cienfuegos', 'matanzas', 'habana', 'venezuela']
tehran : iran = helsinki : finland -> ['finland', 'turku', 'tampere', 'vaasa', 'estonia']
tehran : iran = islamabad : pakistan -> ['pakistan', 'balochistan', 'sindh', 'gilgit-baltistan', 'peshawar']
tehran : iran = kabul : afghanistan -> ['afghanistan', 'herat', 'laghman', 'kandahar', 'nuristan']
tehran : iran = london : england -> ['england', 'croydon', 'bromley', 'havering', 'islington']
tehran : iran = madrid : spain -> ['spain', 'valladolid', 'castilla', 'zaragoza', 'huelva']
tehran : iran = moscow : russia -> ['russia', 'ukraine', 'ussr', 'novgorod', 'kazakhstan']
tehran : iran = oslo : norway -> ['norway', 'trondheim', 'hordaland', 'rogaland', 'stavanger']
tehran : iran = ottawa : canada -> ['canada', 'quebec', 'mississauga', 'brantford', 'ontario']
tehran : iran = paris : france -> ['allemagne', 'france', 'lumires', 'juifs', 'contemporaine']
tehran : iran = rome : italy -> ['italy', 'picenum', 'latium', 'gaul', 'lucca']
tehran : iran = stockholm : sweden -> ['sweden', 'norway', 'denmark', 'finland', 'skne']
tokyo : japan = athens : greece -> ['greece', 'cyprus', 'crete', 'peloponnesus', 'albania']
tokyo : japan = baghdad : iraq -> ['iraq', 'syria', 'afghanistan', 'persia', 'mosul']
tokyo : japan = bangkok : thailand -> ['thailand', 'cambodia', 'singapore', 'indonesia', 'laos']
tokyo : japan = beijing : china -> ['china', 'taiwan', 'korea', 'mongolia', 'prc']
tokyo : japan = berlin : germany -> ['germany', 'hamburg', 'leipzig', 'austria', 'bonn']
tokyo : japan = bern : switzerland -> ['switzerland', 'solothurn', 'thurgau', 'vaud', 'glarus']
tokyo : japan = cairo : egypt -> ['egypt', 'libya', 'syria', 'tunisia', 'lebanon']
tokyo : japan = canberra : australia -> ['australia', 'queensland', 'brisbane', 'tasmania', 'perth']
tokyo : japan = hanoi : vietnam -> ['vietnam', 'cambodia', 'laos', 'china', 'thailand']
tokyo : japan = havana : cuba -> ['cuba', 'venezuela', 'argentina', 'cienfuegos', 'colombia']
tokyo : japan = helsinki : finland -> ['finland', 'sweden', 'tampere', 'denmark', 'iceland']
tokyo : japan = islamabad : pakistan -> ['pakistan', 'peshawar', 'afghanistan', 'lahore', 'karachi']
tokyo : japan = kabul : afghanistan -> ['afghanistan', 'pakistan', 'herat', 'kandahar', 'jalalabad']
tokyo : japan = london : england -> ['england', 'britain', 'croydon', 'uk', 'islington']
tokyo : japan = madrid : spain -> ['spain', 'portugal', 'valladolid', 'argentina', 'murcia']
tokyo : japan = moscow : russia -> ['russia', 'ussr', 'ukraine', 'leningrad', 'vladivostok']
tokyo : japan = oslo : norway -> ['norway', 'sweden', 'denmark', 'iceland', 'finland']
tokyo : japan = ottawa : canada -> ['canada', 'brantford', 'quebec', 'mississauga', 'ontario']
tokyo : japan = paris : france -> ['france', 'belgium', 'allemagne', 'italy', 'marseilles']
tokyo : japan = rome : italy -> ['italy', 'faenza', 'sicily', 'lucca', 'greece']
tokyo : japan = stockholm : sweden -> ['sweden', 'norway', 'denmark', 'finland', 'gothenburg']
tokyo : japan = tehran : iran -> ['iran', 'isfahan', 'afghanistan', 'mashhad', 'tabriz']
