boy : girl = brother : sister -> ['brother', 'half-brother', 'sister', 'cousin', 'brother-in-law']
man : woman = stepson : stepdaughter -> ['stepson', 'half-sister', 'stepdaughter', 'niece', 'sister-in-law']
man : woman = uncle : aunt -> ['uncle', 'aunt', 'niece', 'grandmother', 'mother']
man : woman = boy : girl -> ['boy', 'girl', 'woman', 'schoolgirl', 'sixteen-year-old']
man : woman = brother : sister -> ['brother', 'half-sister', 'sister', 'cousin', 'half-brother']
man : woman = brothers : sisters -> ['brothers', 'sisters', 'siblings', 'daughters', 'cousins']
man : woman = dad : mom -> ['dad', 'mom', 'mum', 'mother', 'girlfriend']
man : woman = father : mother -> ['mother', 'father', 'parents', 'grandmother', 'stepfather']
man : woman = grandfather : grandmother -> ['grandfather', 'grandmother', 'mother', 'great-grandmother', 'great-grandfather']
man : woman = grandpa : grandma -> ['grandpa', 'grandma', 'polly', 'annabelle', 'tibby']
man : woman = grandson : granddaughter -> ['granddaughter', 'grandson', 'great-granddaughter', 'daughter', 'niece']
man : woman = groom : bride -> ['groom', 'bridegroom', 'bride', 'governess', 'woman']
man : woman = he : she -> ['he', 'she', 'woman', 'her', 'pregnant']
man : woman = his : her -> ['his', 'her', 'their', 'cissie', 'lucetta']
man : woman = husband : wife -> ['husband', 'fianc', 'spouse', 'mother', 'mother-in-law']
man : woman = king : queen -> ['king', 'queen', 'princess', 'berengaria', 'monarch']
nephew : niece = policeman : policewoman -> ['policeman', 'policewoman', 'prostitute', 'housewife', 'housemaid']
nephew : niece = prince : princess -> ['princess', 'prince', 'ludovika', 'hohenlohe-langenburg', 'duchess']
nephew : niece = son : daughter -> ['daughter', 'granddaughter', 'niece', 'son', 'great-granddaughter']
nephew : niece = sons : daughters -> ['daughters', 'sons', 'granddaughters', 'half-sisters', 'daughter']
nephew : niece = stepbrother : stepsister -> ['stepbrother', 'niece', 'stepsister', 'half-sister', 'stepmother']
nephew : niece = stepfather : stepmother -> ['stepfather', 'stepmother', 'mother', 'mother-in-law', 'aunt']
nephew : niece = stepson : stepdaughter -> ['niece', 'stepson', 'stepdaughter', 'half-sister', 'sister-in-law']
nephew : niece = uncle : aunt -> ['aunt', 'niece', 'grandmother', 'uncle', 'mother']
nephew : niece = boy : girl -> ['boy', 'girl', 'schoolgirl', 'tomboy', 'spunky']
nephew : niece = brother : sister -> ['sister', 'niece', 'brother', 'half-sister', 'sister-in-law']
nephew : niece = brothers : sisters -> ['brothers', 'sisters', 'daughters', 'siblings', 'granddaughters']
nephew : niece = dad : mom -> ['dad', 'mom', 'mum', 'girlfriend', 'aunt']
nephew : niece = father : mother -> ['mother', 'father', 'grandmother', 'niece', 'aunt']
nephew : niece = grandfather : grandmother -> ['grandmother', 'great-grandmother', 'aunt', 'niece', 'grandfather']
nephew : niece = grandpa : grandma -> ['grandpa', 'grandma', 'polly', 'granny', 'dorrie']
nephew : niece = grandson : granddaughter -> ['granddaughter', 'niece', 'daughter', 'great-granddaughter', 'grandson']
nephew : niece = groom : bride -> ['groom', 'bride', 'bridegroom', 'governess', 'maid']
nephew : niece = he : she -> ['he', 'she', 'marji', 'her', 'jae-min']
nephew : niece = his : her -> ['his', 'her', 'cissie', 'elanor', 'clarissa']
nephew : niece = husband : wife -> ['husband', 'mother-in-law', 'fianc', 'stepmother', 'niece']
nephew : niece = king : queen -> ['king', 'queen', 'princess', 'regnant', 'berengaria']
nephew : niece = man : woman -> ['man', 'woman', 'girl', 'maid', 'housewife']
policeman : policewoman = prince : princess -> ['prince', 'princess', 'hohenlohe-langenburg', 'hrh', 'bourbon-parma']
policeman : policewoman = son : daughter -> ['son', 'daughter', 'granddaughter', 'great-granddaughter', 'grandson']
policeman : policewoman = sons : daughters -> ['sons', 'daughters', 'granddaughters', 'grandsons', 'half-sisters']
policeman : policewoman = stepbrother : stepsister -> ['stepbrother', 'half-sister', 'stepsister', 'step-sister', 'stepdaughter']
policeman : policewoman = stepfather : stepmother -> ['stepfather', 'step-father', 'stepmother', 'stepdaughter', 'ex-husband']
policeman : policewoman = stepson : stepdaughter -> ['stepson', 'stepdaughter', 'half-sister', 'niece', 'step-son']
policeman : policewoman = uncle : aunt -> ['uncle', 'aunt', 'niece', 'grandfather', 'nephew']
policeman : policewoman = boy : girl -> ['boy', 'girl', 'policewoman', 'schoolgirl', 'paperboy']
policeman : policewoman = brother : sister -> ['brother', 'half-brother', 'sister', 'stepbrother', 'half-sister']
policeman : policewoman = brothers : sisters -> ['brothers', 'sisters', 'siblings', 'sons', 'avett']
policeman : policewoman = dad : mom -> ['dad', 'mom', 'mum', 'policewoman', 'ex-girlfriend']
policeman : policewoman = father : mother -> ['father', 'mother', 'stepfather', 'grandmother', 'step-father']
policeman : policewoman = grandfather : grandmother -> ['grandfather', 'grandmother', 'great-grandfather', 'great-grandmother', 'grandparents']
policeman : policewoman = grandpa : grandma -> ['grandpa', 'grandma', 'dorrie', 'granny', 'cloe']
policeman : policewoman = grandson : granddaughter -> ['grandson', 'granddaughter', 'great-granddaughter', 'great-grandson', 'niece']
policeman : policewoman = groom : bride -> ['groom', 'bridegroom', 'bride', 'policewoman', 'bride-to-be']
policeman : policewoman = he : she -> ['he', 'she', 'policewoman', 'johnno', 'meggie']
policeman : policewoman = his : her -> ['his', 'her', 'policewoman', 'meggie', 'cissie']
policeman : policewoman = husband : wife -> ['husband', 'fianc', 'ex-husband', 'boyfriend', 'sister-in-law']
policeman : policewoman = king : queen -> ['king', 'queen', 'vajiravudh', 'pmare', 'tupou']
policeman : policewoman = man : woman -> ['man', 'woman', 'policewoman', 'girl', 'blonde-haired']
policeman : policewoman = nephew : niece -> ['nephew', 'niece', 'half-brother', 'granddaughter', 'grandson']
prince : princess = son : daughter -> ['daughter', 'granddaughter', 'niece', 'son', 'great-granddaughter']
prince : princess = sons : daughters -> ['daughters', 'sons', 'granddaughters', 'half-sisters', 'stepchildren']
prince : princess = stepbrother : stepsister -> ['stepbrother', 'stepsister', 'stepmother', 'half-sister', 'sister-in-law']
prince : princess = stepfather : stepmother -> ['stepfather', 'mother', 'stepmother', 'mother-in-law', 'grandmother']
prince : princess = stepson : stepdaughter -> ['stepson', 'stepdaughter', 'niece', 'sister-in-law', 'half-sister']
prince : princess = uncle : aunt -> ['aunt', 'grandmother', 'uncle', 'niece', 'mother']
prince : princess = boy : girl -> ['boy', 'girl', 'schoolgirl', 'tomboy', 'spunky']
prince : princess = brother : sister -> ['sister', 'brother', 'sister-in-law', 'half-sister', 'niece']
prince : princess = brothers : sisters -> ['brothers', 'sisters', 'siblings', 'daughters', 'sister']
prince : princess = dad : mom -> ['dad', 'mom', 'mum', 'girlfriend', 'grandma']
prince : princess = father : mother -> ['mother', 'father', 'grandmother', 'aunt', 'mother-in-law']
prince : princess = grandfather : grandmother -> ['grandmother', 'grandfather', 'mother', 'aunt', 'great-grandmother']
prince : princess = grandpa : grandma -> ['grandpa', 'grandma', 'polly', 'granny', 'sally']
prince : princess = grandson : granddaughter -> ['granddaughter', 'niece', 'daughter', 'great-granddaughter', 'grandson']
prince : princess = groom : bride -> ['groom', 'bride', 'bridegroom', 'governess', 'maid']
prince : princess = he : she -> ['he', 'she', 'irene', 'mother', 'hilda']
prince : princess = his : her -> ['his', 'her', 'esther', 'irene', 'hettie']
prince : princess = husband : wife -> ['husband', 'mother-in-law', 'stepmother', 'sister-in-law', 'fianc']
prince : princess = king : queen -> ['queen', 'king', 'princess', 'consort', 'regnant']
prince : princess = man : woman -> ['man', 'woman', 'girl', 'housewife', 'maid']
prince : princess = nephew : niece -> ['niece', 'sister-in-law', 'granddaughter', 'half-sister', 'stepdaughter']
prince : princess = policeman : policewoman -> ['policeman', 'policewoman', 'housewife', 'prostitute', 'housemaid']
son : daughter = sons : daughters -> ['daughters', 'sons', 'granddaughters', 'half-sisters', 'grandchildren']
son : daughter = stepbrother : stepsister -> ['stepbrother', 'stepmother', 'stepsister', 'sister-in-law', 'half-sister']
son : daughter = stepfather : stepmother -> ['stepfather', 'stepmother', 'mother-in-law', 'sister-in-law', 'fiance']
son : daughter = stepson : stepdaughter -> ['stepson', 'stepdaughter', 'niece', 'sister-in-law', 'daughter-in-law']
son : daughter = uncle : aunt -> ['uncle', 'aunt', 'niece', 'sister-in-law', 'grandmother']
son : daughter = boy : girl -> ['boy', 'girl', 'schoolgirl', 'twelve-year-old', 'spunky']
son : daughter = brother : sister -> ['brother', 'sister', 'sister-in-law', 'half-sister', 'niece']
son : daughter = brothers : sisters -> ['brothers', 'sisters', 'daughters', 'sister', 'siblings']
son : daughter = dad : mom -> ['dad', 'mom', 'mum', 'girlfriend', 'fiance']
son : daughter = father : mother -> ['mother', 'father', 'grandmother', 'stepmother', 'fiance']
son : daughter = grandfather : grandmother -> ['grandmother', 'grandfather', 'aunt', 'niece', 'great-grandmother']
son : daughter = grandpa : grandma -> ['grandpa', 'grandma', 'polly', 'granny', 'sally']
son : daughter = grandson : granddaughter -> ['granddaughter', 'niece', 'daughter', 'grandson', 'great-granddaughter']
son : daughter = groom : bride -> ['groom', 'bride', 'bridegroom', 'bride-to-be', 'governess']
son : daughter = he : she -> ['he', 'she', 'marji', 'jae-min', 'hotch']
son : daughter = his : her -> ['his', 'her', 'step-mother', 'their', 'step-sister']
son : daughter = husband : wife -> ['husband', 'mother-in-law', 'fianc', 'sister-in-law', 'stepmother']
son : daughter = king : queen -> ['king', 'queen', 'princess', 'pmare', 'consort']
son : daughter = man : woman -> ['man', 'woman', 'girl', 'divorcee', 'maid']
son : daughter = nephew : niece -> ['niece', 'nephew', 'sister-in-law', 'granddaughter', 'cousin']
son : daughter = policeman : policewoman -> ['policeman', 'policewoman', 'prostitute', 'housemaid', 'housewife']
son : daughter = prince : princess -> ['prince', 'princess', 'hohenlohe-langenburg', 'ludovika', 'bourbon-parma']
sons : daughters = stepbrother : stepsister -> ['stepbrother', 'stepmother', 'half-sister', 'stepsister', 'step-sister']
sons : daughters = stepfather : stepmother -> ['stepfather', 'stepmother', 'mother', 'mother-in-law', 'grandmother']
sons : daughters = stepson : stepdaughter -> ['stepson', 'stepdaughter', 'niece', 'daughter-in-law', 'half-sister']
sons : daughters = uncle : aunt -> ['uncle', 'aunt', 'grandmother', 'niece', 'mother']
sons : daughters = boy : girl -> ['boy', 'girl', 'schoolgirl', 'sixteen-year-old', '10-year-old']
sons : daughters = brother : sister -> ['brother', 'sister', 'half-sister', 'sister-in-law', 'half-brother']
sons : daughters = brothers : sisters -> ['brothers', 'sisters', 'daughters', 'siblings', 'granddaughters']
sons : daughters = dad : mom -> ['dad', 'mom', 'mum', 'girlfriend', 'fiance']
sons : daughters = father : mother -> ['mother', 'father', 'grandmother', 'stepfather', 'parents']
sons : daughters = grandfather : grandmother -> ['grandmother', 'grandfather', 'mother', 'great-grandmother', 'aunt']
sons : daughters = grandpa : grandma -> ['grandpa', 'grandma', 'granny', 'elmyra', 'babysits']
sons : daughters = grandson : granddaughter -> ['granddaughter', 'grandson', 'niece', 'daughter', 'great-granddaughter']
sons : daughters = groom : bride -> ['groom', 'bride', 'bridegroom', 'governess', 'wedding']
sons : daughters = he : she -> ['he', 'she', 'marji', 'hinako', 'they']
sons : daughters = his : her -> ['his', 'her', 'their', 'cissie', 'elanor']
sons : daughters = husband : wife -> ['husband', 'fianc', 'mother-in-law', 'stepmother', 'sister-in-law']
sons : daughters = king : queen -> ['king', 'queen', 'princess', 'regnant', 'monarch']
sons : daughters = man : woman -> ['man', 'woman', 'girl', 'redheaded', 'divorcee']
sons : daughters = nephew : niece -> ['niece', 'nephew', 'granddaughter', 'sister-in-law', 'cousin']
sons : daughters = policeman : policewoman -> ['policeman', 'policewoman', 'prostitute', 'waitress', 'housewife']
sons : daughters = prince : princess -> ['prince', 'princess', 'hohenlohe-langenburg', 'bourbon-parma', 'hrh']
sons : daughters = son : daughter -> ['daughter', 'son', 'granddaughter', 'niece', 'great-granddaughter']
stepbrother : stepsister = stepfather : stepmother -> ['stepsister', 'stepfather', 'stepmother', 'mother-in-law', 'mother']
stepbrother : stepsister = stepson : stepdaughter -> ['stepsister', 'stepson', 'stepdaughter', 'niece', 'sister-in-law']
stepbrother : stepsister = uncle : aunt -> ['uncle', 'stepsister', 'aunt', 'grandmother', 'niece']
stepbrother : stepsister = boy : girl -> ['boy', 'girl', 'spunky', 'schoolgirl', 'cute']
stepbrother : stepsister = brother : sister -> ['brother', 'stepsister', 'sister', 'sister-in-law', 'half-sister']
stepbrother : stepsister = brothers : sisters -> ['brothers', 'sisters', 'stepsister', 'stepsisters', 'aunts']
stepbrother : stepsister = dad : mom -> ['dad', 'mom', 'mum', 'stepsister', 'grandma']
stepbrother : stepsister = father : mother -> ['mother', 'father', 'stepsister', 'grandmother', 'aunt']
stepbrother : stepsister = grandfather : grandmother -> ['grandfather', 'grandmother', 'stepsister', 'aunt', 'great-grandmother']
stepbrother : stepsister = grandpa : grandma -> ['grandpa', 'grandma', 'granny', 'grandad', 'polly']
stepbrother : stepsister = grandson : granddaughter -> ['granddaughter', 'grandson', 'niece', 'great-granddaughter', 'great-grandson']
stepbrother : stepsister = groom : bride -> ['groom', 'bridegroom', 'bride', 'maid', 'bridesmaid']
stepbrother : stepsister = he : she -> ['he', 'she', 'daulne', 'stepsister', 'marji']
stepbrother : stepsister = his : her -> ['his', 'her', 'stepsister', 'my', 'their']
stepbrother : stepsister = husband : wife -> ['husband', 'stepsister', 'fianc', 'mother-in-law', 'stepmother']
stepbrother : stepsister = king : queen -> ['king', 'queen', 'king-emperor', 'monarch', 'princess']
stepbrother : stepsister = man : woman -> ['man', 'woman', 'girl', 'red-haired', 'stranger']
stepbrother : stepsister = nephew : niece -> ['stepsister', 'nephew', 'niece', 'sister-in-law', 'granddaughter']
stepbrother : stepsister = policeman : policewoman -> ['policeman', 'policewoman', 'prostitute', 'housemaid', 'housewife']
stepbrother : stepsister = prince : princess -> ['prince', 'princess', 'hrh', 'vadhana', 'duchess']
stepbrother : stepsister = son : daughter -> ['daughter', 'son', 'granddaughter', 'stepsister', 'niece']
stepbrother : stepsister = sons : daughters -> ['sons', 'daughters', 'granddaughters', 'half-sisters', 'stepsister']
stepfather : stepmother = stepson : stepdaughter -> ['stepson', 'stepmother', 'stepdaughter', 'niece', 'sister-in-law']
stepfather : stepmother = uncle : aunt -> ['uncle', 'stepmother', 'aunt', 'niece', 'grandmother']
stepfather : stepmother = boy : girl -> ['boy', 'girl', 'schoolgirl', 'twelve-year-old', 'red-haired']
stepfather : stepmother = brother : sister -> ['brother', 'stepmother', 'half-brother', 'sister', 'half-sister']
stepfather : stepmother = brothers : sisters -> ['brothers', 'sisters', 'sons', 'brothers-in-law', 'daughters']
stepfather : stepmother = dad : mom -> ['dad', 'mom', 'mum', 'stepmother', 'grandma']
stepfather : stepmother = father : mother -> ['mother', 'stepmother', 'father', 'grandmother', 'aunt']
stepfather : stepmother = grandfather : grandmother -> ['grandfather', 'grandmother', 'stepmother', 'aunt', 'great-grandmother']
stepfather : stepmother = grandpa : grandma -> ['grandpa', 'grandma', 'granny', 'elmyra', 'dorrie']
stepfather : stepmother = grandson : granddaughter -> ['grandson', 'granddaughter', 'niece', 'great-grandson', 'great-granddaughter']
stepfather : stepmother = groom : bride -> ['groom', 'bridegroom', 'bride', 'stepmother', 'bride-to-be']
stepfather : stepmother = he : she -> ['he', 'she', 'vakama', 'stepmother', 'they']
stepfather : stepmother = his : her -> ['his', 'her', 'stepmother', 'their', 'madri']
stepfather : stepmother = husband : wife -> ['husband', 'stepmother', 'mother-in-law', 'sister-in-law', 'fianc']
stepfather : stepmother = king : queen -> ['king', 'queen', 'prajadhipok', 'vajiravudh', 'king-emperor']
stepfather : stepmother = man : woman -> ['man', 'woman', 'girl', 'sorceress', 'beggar']
stepfather : stepmother = nephew : niece -> ['nephew', 'niece', 'grandson', 'son-in-law', 'half-brother']
stepfather : stepmother = policeman : policewoman -> ['policeman', 'policewoman', 'prostitute', 'housemaid', 'gunman']
stepfather : stepmother = prince : princess -> ['prince', 'princess', 'consort', 'vadhana', 'hohenlohe-langenburg']
stepfather : stepmother = son : daughter -> ['daughter', 'son', 'granddaughter', 'grandson', 'niece']
stepfather : stepmother = sons : daughters -> ['sons', 'daughters', 'granddaughters', 'grandsons', 'grandchildren']
stepfather : stepmother = stepbrother : stepsister -> ['stepbrother', 'stepmother', 'stepsister', 'half-sister', 'sister-in-law']
stepson : stepdaughter = uncle : aunt -> ['uncle', 'stepdaughter', 'aunt', 'grandfather', 'grandmother']
stepson : stepdaughter = boy : girl -> ['boy', 'girl', 'schoolgirl', '13-year-old', 'paperboy']
stepson : stepdaughter = brother : sister -> ['brother', 'stepdaughter', 'sister', 'half-brother', 'sister-in-law']
stepson : stepdaughter = brothers : sisters -> ['brothers', 'sisters', 'sons', 'siblings', 'daughters']
stepson : stepdaughter = dad : mom -> ['dad', 'mum', 'mom', 'granddad', 'girlfriend']
stepson : stepdaughter = father : mother -> ['father', 'mother', 'stepdaughter', 'grandmother', 'stepfather']
stepson : stepdaughter = grandfather : grandmother -> ['grandfather', 'grandmother', 'great-grandfather', 'stepdaughter', 'mother']
stepson : stepdaughter = grandpa : grandma -> ['grandpa', 'grandma', 'granny', 'polly', 'grandad']
stepson : stepdaughter = grandson : granddaughter -> ['grandson', 'granddaughter', 'stepdaughter', 'daughter', 'niece']
stepson : stepdaughter = groom : bride -> ['groom', 'bride', 'bridegroom', 'bride-to-be', 'governess']
stepson : stepdaughter = he : she -> ['he', 'she', 'jae-min', 'hotch', 'karou']
stepson : stepdaughter = his : her -> ['his', 'her', 'their', 'cissie', 'my']
stepson : stepdaughter = husband : wife -> ['husband', 'stepdaughter', 'fianc', 'mother-in-law', 'sister-in-law']
stepson : stepdaughter = king : queen -> ['king', 'queen', 'ex-king', 'vajiravudh', 'mswati']
stepson : stepdaughter = man : woman -> ['man', 'woman', 'girl', 'villager', 'woodcutter']
stepson : stepdaughter = nephew : niece -> ['nephew', 'stepdaughter', 'niece', 'cousin', 'brother-in-law']
stepson : stepdaughter = policeman : policewoman -> ['policeman', 'policewoman', 'gunman', 'prostitute', 'shopkeeper']
stepson : stepdaughter = prince : princess -> ['prince', 'princess', 'hohenlohe-langenburg', 'bourbon-parma', 'saxe-coburg-saalfeld']
stepson : stepdaughter = son : daughter -> ['son', 'daughter', 'stepdaughter', 'granddaughter', 'niece']
stepson : stepdaughter = sons : daughters -> ['sons', 'daughters', 'granddaughters', 'stepdaughter', 'grandsons']
stepson : stepdaughter = stepbrother : stepsister -> ['stepbrother', 'stepdaughter', 'stepsister', 'step-sister', 'stepmother']
stepson : stepdaughter = stepfather : stepmother -> ['stepfather', 'stepdaughter', 'stepmother', 'mother', 'mother-in-law']
uncle : aunt = boy : girl -> ['boy', 'girl', 'schoolgirl', 'spunky', 'woman']
uncle : aunt = brother : sister -> ['aunt', 'sister', 'half-sister', 'brother', 'sister-in-law']
uncle : aunt = brothers : sisters -> ['brothers', 'sisters', 'siblings', 'aunts', 'daughters']
uncle : aunt = dad : mom -> ['dad', 'mum', 'mom', 'aunt', 'girlfriend']
uncle : aunt = father : mother -> ['mother', 'aunt', 'grandmother', 'father', 'mother-in-law']
uncle : aunt = grandfather : grandmother -> ['aunt', 'grandmother', 'great-grandmother', 'mother', 'grandfather']
uncle : aunt = grandpa : grandma -> ['grandpa', 'grandma', 'polly', 'aunt', 'dorrie']
uncle : aunt = grandson : granddaughter -> ['granddaughter', 'niece', 'daughter', 'great-granddaughter', 'half-sister']
uncle : aunt = groom : bride -> ['groom', 'bridegroom', 'bride', 'governess', 'bridesmaid']
uncle : aunt = he : she -> ['he', 'she', 'aunt', 'marji', 'adrianna']
uncle : aunt = his : her -> ['his', 'her', 'aunt', 'dorrie', 'their']
uncle : aunt = husband : wife -> ['husband', 'aunt', 'mother-in-law', 'fianc', 'stepmother']
uncle : aunt = king : queen -> ['king', 'queen', 'princess', 'regnant', 'sirikit']
uncle : aunt = man : woman -> ['man', 'woman', 'girl', 'maid', 'housewife']
uncle : aunt = nephew : niece -> ['niece', 'sister-in-law', 'aunt', 'half-sister', 'granddaughter']
uncle : aunt = policeman : policewoman -> ['policeman', 'policewoman', 'prostitute', 'housewife', 'housemaid']
uncle : aunt = prince : princess -> ['princess', 'prince', 'ludovika', 'duchess', 'feodorovna']
uncle : aunt = son : daughter -> ['daughter', 'granddaughter', 'son', 'niece', 'half-sister']
uncle : aunt = sons : daughters -> ['daughters', 'sons', 'granddaughters', 'half-sisters', 'stepchildren']
uncle : aunt = stepbrother : stepsister -> ['stepbrother', 'aunt', 'stepsister', 'stepmother', 'half-sister']
uncle : aunt = stepfather : stepmother -> ['aunt', 'stepfather', 'stepmother', 'mother-in-law', 'mother']
uncle : aunt = stepson : stepdaughter -> ['stepson', 'aunt', 'stepdaughter', 'half-sister', 'stepmother']
