albania : albanian = argentina : argentinean -> ['argentine', 'argentina', 'argentinian', 'uruguayan', 'ecuadorian']
cambodia : cambodian = egypt : egyptian -> ['egyptian', 'jordanian', 'egypt', 'lebanese', 'tunisian']
cambodia : cambodian = england : english -> ['england', 'kingston-upon-thames', 'newcastle-under-lyme', 'yorkshire', 'lancashire']
cambodia : cambodian = france : french -> ['france', 'french', 'val-de-marne', 'tourcoing', 'dijon']
cambodia : cambodian = germany : german -> ['germany', 'german', 'austrian', 'german-austrian', 'hamburg']
cambodia : cambodian = greece : greek -> ['greece', 'macedonian', 'cypriot', 'greek', 'cretan']
cambodia : cambodian = iceland : icelandic -> ['iceland', 'norwegian', 'danish', 'icelandic', 'faroese']
cambodia : cambodian = india : indian -> ['india', 'indian', 'nepalese', 'kerala', 'maharashtra']
cambodia : cambodian = ireland : irish -> ['irish', 'ireland', 'scottish', 'derry', 'donegal']
cambodia : cambodian = israel : israeli -> ['israeli', 'israel', 'lebanese', 'palestinian', 'jordanian']
cambodia : cambodian = italy : italian -> ['italian', 'italy', 'sicilian', 'milanese', 'neapolitan']
cambodia : cambodian = japan : japanese -> ['japanese', 'japan', 'korean', 'japanese-american', 'kanazawa']
cambodia : cambodian = korea : korean -> ['korean', 'korea', 'vietnamese', 'cambodian', 'taiwanese']
cambodia : cambodian = macedonia : macedonian -> ['macedonian', 'serbian', 'macedonia', 'montenegrin', 'croatian']
cambodia : cambodian = malta : maltese -> ['malta', 'maltese', 'lebanese', 'cambodian', 'croatian']
cambodia : cambodian = mexico : mexican -> ['mexico', 'mexican', 'guatemalan', 'colombian', 'peruvian']
cambodia : cambodian = moldova : moldovan -> ['moldovan', 'moldova', 'romanian', 'croatian', 'moldavian']
cambodia : cambodian = netherlands : dutch -> ['netherlands', 'dutch', 'danish', 'belgian', 'swedish']
cambodia : cambodian = norway : norwegian -> ['norwegian', 'norway', 'danish', 'swedish', 'finnish']
cambodia : cambodian = peru : peruvian -> ['peruvian', 'chilean', 'peru', 'guatemalan', 'bolivian']
cambodia : cambodian = poland : polish -> ['poland', 'polish', 'silesian', 'lithuanian', 'kielce']
cambodia : cambodian = portugal : portuguese -> ['portugal', 'portuguese', 'brazilian', 'angolan', 'almada']
cambodia : cambodian = russia : russian -> ['russian', 'russia', 'ukrainian', 'sfsr', 'krasnodar']
cambodia : cambodian = slovakia : slovakian -> ['slovak', 'slovakian', 'slovakia', 'czech', 'hungarian']
cambodia : cambodian = spain : spanish -> ['spain', 'spanish', 'valencian', 'catalonian', 'catalan']
cambodia : cambodian = sweden : swedish -> ['swedish', 'danish', 'sweden', 'norwegian', 'finnish']
cambodia : cambodian = switzerland : swiss -> ['swiss', 'switzerland', 'solothurn', 'zrich', 'zurich']
cambodia : cambodian = thailand : thai -> ['cambodian', 'thai', 'malaysian', 'laotian', 'singaporean']
cambodia : cambodian = ukraine : ukrainian -> ['ukrainian', 'ukraine', 'russian', 'belarusian', 'lithuanian']
cambodia : cambodian = albania : albanian -> ['albanian', 'serbian', 'macedonian', 'croatian', 'albania']
cambodia : cambodian = argentina : argentinean -> ['argentine', 'uruguayan', 'chilean', 'argentina', 'paraguayan']
cambodia : cambodian = australia : australian -> ['australian', 'australia', 'queensland', 'nsw', 'tasmania']
cambodia : cambodian = austria : austrian -> ['austria', 'austrian', 'hungarian', 'bavaria', 'bavarian']
cambodia : cambodian = belarus : belorussian -> ['belarus', 'belarusian', 'lithuanian', 'latvian', 'ukrainian']
cambodia : cambodian = brazil : brazilian -> ['brazilian', 'brazil', 'portuguese', 'pernambuco', 'angolan']
chile : chilean = china : chinese -> ['chinese', 'china', 'taiwanese', 'fujian', 'korean']
chile : chilean = colombia : colombian -> ['chilean', 'colombian', 'peruvian', 'bolivian', 'venezuelan']
chile : chilean = croatia : croatian -> ['croatian', 'serbian', 'montenegrin', 'slovenian', 'bosnian']
chile : chilean = denmark : danish -> ['danish', 'swedish', 'norwegian', 'denmark', 'finnish']
chile : chilean = egypt : egyptian -> ['egyptian', 'egypt', 'tunisian', 'moroccan', 'libyan']
chile : chilean = england : english -> ['england', 'welsh', 'bromsgrove', 'lancashire', 'bermudian']
chile : chilean = france : french -> ['french', 'france', 'chilean', 'belgian', 'loire-atlantique']
chile : chilean = germany : german -> ['german', 'germany', 'austrian', 'german-austrian', 'prussian']
chile : chilean = greece : greek -> ['greece', 'greek', 'cypriot', 'macedonian', 'cretan']
chile : chilean = iceland : icelandic -> ['norwegian', 'danish', 'icelandic', 'iceland', 'faroese']
chile : chilean = india : indian -> ['indian', 'india', 'kerala', 'nepalese', 'odisha']
chile : chilean = ireland : irish -> ['ireland', 'irish', 'scottish', 'donegal', 'welsh']
chile : chilean = israel : israeli -> ['israeli', 'israel', 'palestinian', 'jordanian', 'lebanese']
chile : chilean = italy : italian -> ['italian', 'italy', 'neapolitan', 'lombardy', 'vicenza']
chile : chilean = japan : japanese -> ['japanese', 'japan', 'yamagata', 'kanagawa', 'taiwanese']
chile : chilean = korea : korean -> ['korean', 'korea', 'vietnamese', 'japanese', 'taiwanese']
chile : chilean = macedonia : macedonian -> ['macedonian', 'macedonia', 'serbian', 'bulgarian', 'montenegrin']
chile : chilean = malta : maltese -> ['malta', 'maltese', 'chilean', 'valletta', 'venetian']
chile : chilean = mexico : mexican -> ['mexican', 'chilean', 'mexico', 'peruvian', 'colombian']
chile : chilean = moldova : moldovan -> ['moldovan', 'romanian', 'moldova', 'hungarian', 'croatian']
chile : chilean = netherlands : dutch -> ['dutch', 'danish', 'belgian', 'netherlands', 'swedish']
chile : chilean = norway : norwegian -> ['norwegian', 'swedish', 'danish', 'norway', 'finnish']
chile : chilean = peru : peruvian -> ['chilean', 'peruvian', 'bolivian', 'ecuadorian', 'colombian']
chile : chilean = poland : polish -> ['poland', 'silesian', 'polish', 'voivodeship', 'opole']
chile : chilean = portugal : portuguese -> ['portuguese', 'brazilian', 'chilean', 'portugal', 'spanish']
chile : chilean = russia : russian -> ['russian', 'russia', 'ukrainian', 'bulgarian', 'soviet']
chile : chilean = slovakia : slovakian -> ['slovak', 'hungarian', 'slovenian', 'czechoslovak', 'slovakia']
chile : chilean = spain : spanish -> ['chilean', 'spanish', 'spain', 'argentine', 'uruguayan']
chile : chilean = sweden : swedish -> ['swedish', 'danish', 'norwegian', 'finnish', 'sweden']
chile : chilean = switzerland : swiss -> ['swiss', 'switzerland', 'solothurn', 'zrich', 'neuchtel']
chile : chilean = thailand : thai -> ['thai', 'malaysian', 'cambodian', 'indonesian', 'thailand']
chile : chilean = ukraine : ukrainian -> ['ukrainian', 'russian', 'belarusian', 'bulgarian', 'ukraine']
chile : chilean = albania : albanian -> ['albanian', 'albania', 'bulgarian', 'serbian', 'turkish']
chile : chilean = argentina : argentinean -> ['chilean', 'argentine', 'uruguayan', 'paraguayan', 'peruvian']
chile : chilean = australia : australian -> ['australian', 'australia', 'queensland', 'nsw', 'tasmania']
chile : chilean = austria : austrian -> ['austrian', 'austria', 'german', 'hungarian', 'german-austrian']
chile : chilean = belarus : belorussian -> ['belarusian', 'latvian', 'ukrainian', 'russian', 'bulgarian']
chile : chilean = brazil : brazilian -> ['brazilian', 'chilean', 'peruvian', 'venezuelan', 'portuguese']
chile : chilean = bulgaria : bulgarian -> ['bulgarian', 'serbian', 'croatian', 'macedonian', 'turkish']
china : chinese = colombia : colombian -> ['colombian', 'guatemalan', 'peruvian', 'colombia', 'honduran']
china : chinese = croatia : croatian -> ['croatian', 'serbian', 'montenegrin', 'bosnian', 'slovenian']
china : chinese = denmark : danish -> ['danish', 'denmark', 'swedish', 'norwegian', 'icelandic']
china : chinese = egypt : egyptian -> ['egyptian', 'egypt', 'moroccan', 'jordanian', 'tunisian']
china : chinese = england : english -> ['england', 'welsh', 'lancashire', 'bromsgrove', 'kingston-upon-thames']
china : chinese = france : french -> ['france', 'french', 'val-de-marne', 'mayenne', 'yvelines']
china : chinese = germany : german -> ['german', 'germany', 'bavaria', 'austrian', 'baden-wrttemberg']
china : chinese = greece : greek -> ['greek', 'greece', 'macedonian', 'cypriot', 'cretan']
china : chinese = iceland : icelandic -> ['icelandic', 'iceland', 'faroese', 'danish', 'norwegian']
china : chinese = india : indian -> ['indian', 'india', 'bengali', 'odisha', 'manipuri']
china : chinese = ireland : irish -> ['irish', 'ireland', 'welsh', 'scottish', 'gaelic']
china : chinese = israel : israeli -> ['israeli', 'israel', 'palestinian', 'lebanese', 'jewish']
china : chinese = italy : italian -> ['italian', 'italy', 'milanese', 'sicilian', 'neapolitan']
china : chinese = japan : japanese -> ['japanese', 'chinese', 'japan', 'okinawan', 'taiwanese']
china : chinese = korea : korean -> ['korean', 'chinese', 'vietnamese', 'japanese', 'taiwanese']
china : chinese = macedonia : macedonian -> ['macedonian', 'serbian', 'greek', 'albanian', 'montenegrin']
china : chinese = malta : maltese -> ['malta', 'maltese', 'greek', 'turkish', 'portuguese']
china : chinese = mexico : mexican -> ['mexican', 'mexico', 'spanish', 'guatemalan', 'peruvian']
china : chinese = moldova : moldovan -> ['moldovan', 'romanian', 'moldova', 'belarusian', 'lithuanian']
china : chinese = netherlands : dutch -> ['netherlands', 'dutch', 'danish', 'flemish', 'swedish']
china : chinese = norway : norwegian -> ['norwegian', 'norway', 'swedish', 'danish', 'icelandic']
china : chinese = peru : peruvian -> ['peruvian', 'peru', 'guatemalan', 'bolivian', 'chilean']
china : chinese = poland : polish -> ['poland', 'polish', 'silesian', 'lithuanian', 'voivodeship']
china : chinese = portugal : portuguese -> ['portuguese', 'portugal', 'spanish', 'brazilian', 'castilian']
china : chinese = russia : russian -> ['russian', 'russia', 'ukrainian', 'lithuanian', 'belarusian']
china : chinese = slovakia : slovakian -> ['slovak', 'slovakian', 'hungarian', 'slovakia', 'lithuanian']
china : chinese = spain : spanish -> ['spanish', 'castilian', 'spain', 'catalan', 'galician']
china : chinese = sweden : swedish -> ['swedish', 'sweden', 'danish', 'norwegian', 'finnish']
china : chinese = switzerland : swiss -> ['switzerland', 'swiss', 'neuchtel', 'solothurn', 'fribourg']
china : chinese = thailand : thai -> ['thai', 'cambodian', 'laotian', 'burmese', 'chinese']
china : chinese = ukraine : ukrainian -> ['ukrainian', 'russian', 'belarusian', 'lithuanian', 'ukraine']
china : chinese = albania : albanian -> ['albanian', 'serbian', 'macedonian', 'turkish', 'romanian']
china : chinese = argentina : argentinean -> ['argentine', 'uruguayan', 'peruvian', 'argentina', 'argentinian']
china : chinese = australia : australian -> ['australia', 'australian', 'queensland', 'nsw', 'melbourne']
china : chinese = austria : austrian -> ['austria', 'austrian', 'bavaria', 'hungarian', 'german']
china : chinese = belarus : belorussian -> ['belarusian', 'lithuanian', 'ukrainian', 'latvian', 'belarus']
china : chinese = brazil : brazilian -> ['brazilian', 'brazil', 'portuguese', 'pernambuco', 'bahia']
china : chinese = bulgaria : bulgarian -> ['bulgarian', 'serbian', 'macedonian', 'romanian', 'croatian']
china : chinese = cambodia : cambodian -> ['cambodian', 'laotian', 'burmese', 'cambodia', 'thai']
colombia : colombian = croatia : croatian -> ['croatian', 'serbian', 'montenegrin', 'croatia', 'bosnian']
colombia : colombian = denmark : danish -> ['danish', 'denmark', 'swedish', 'norwegian', 'finnish']
colombia : colombian = egypt : egyptian -> ['egyptian', 'egypt', 'tunisian', 'moroccan', 'libyan']
colombia : colombian = england : english -> ['england', 'bromsgrove', 'lancashire', 'lincolnshire', 'merseyside']
colombia : colombian = france : french -> ['france', 'french', 'hrault', 'aveyron', 'nmes']
colombia : colombian = germany : german -> ['germany', 'german', 'austrian', 'rostock', 'hamburg']
colombia : colombian = greece : greek -> ['greece', 'cypriot', 'greek', 'cretan', 'macedonian']
colombia : colombian = iceland : icelandic -> ['iceland', 'norwegian', 'icelandic', 'danish', 'faroese']
colombia : colombian = india : indian -> ['india', 'odisha', 'kerala', 'gujarat', 'maharashtra']
colombia : colombian = ireland : irish -> ['ireland', 'irish', 'scottish', 'derry', 'antrim']
colombia : colombian = israel : israeli -> ['israeli', 'israel', 'palestinian', 'lebanese', 'jordanian']
colombia : colombian = italy : italian -> ['italy', 'italian', 'lombardy', 'neapolitan', 'milanese']
colombia : colombian = japan : japanese -> ['japanese', 'japan', 'ishikawa', 'toyama', 'tokyo']
colombia : colombian = korea : korean -> ['korean', 'korea', 'vietnamese', 'taiwanese', 'chinese']
colombia : colombian = macedonia : macedonian -> ['macedonian', 'serbian', 'montenegrin', 'macedonia', 'croatian']
colombia : colombian = malta : maltese -> ['malta', 'maltese', 'valletta', 'gibraltar', 'corfu']
colombia : colombian = mexico : mexican -> ['mexican', 'colombian', 'mexico', 'peruvian', 'tamaulipas']
colombia : colombian = moldova : moldovan -> ['moldovan', 'moldova', 'romanian', 'montenegrin', 'croatian']
colombia : colombian = netherlands : dutch -> ['netherlands', 'dutch', 'belgian', 'danish', 'swedish']
colombia : colombian = norway : norwegian -> ['norwegian', 'norway', 'swedish', 'danish', 'troms']
colombia : colombian = peru : peruvian -> ['colombian', 'peruvian', 'chilean', 'bolivian', 'guatemalan']
colombia : colombian = poland : polish -> ['poland', 'silesian', 'polish', 'lublin', 'kielce']
colombia : colombian = portugal : portuguese -> ['portugal', 'brazilian', 'portuguese', 'colombian', 'venezuelan']
colombia : colombian = russia : russian -> ['russian', 'russia', 'ukrainian', 'tsarist', 'oblast']
colombia : colombian = slovakia : slovakian -> ['slovakia', 'slovak', 'slovakian', 'slovenian', 'croatian']
colombia : colombian = spain : spanish -> ['spain', 'spanish', 'colombian', 'chilean', 'mexican']
colombia : colombian = sweden : swedish -> ['swedish', 'sweden', 'danish', 'norwegian', 'finnish']
colombia : colombian = switzerland : swiss -> ['swiss', 'switzerland', 'zrich', 'zurich', 'solothurn']
colombia : colombian = thailand : thai -> ['thai', 'thailand', 'malaysian', 'cambodian', 'laotian']
colombia : colombian = ukraine : ukrainian -> ['ukrainian', 'ukraine', 'russian', 'belarusian', 'moldovan']
colombia : colombian = albania : albanian -> ['albanian', 'albania', 'serbian', 'montenegrin', 'croatian']
colombia : colombian = argentina : argentinean -> ['colombian', 'argentine', 'chilean', 'uruguayan', 'peruvian']
colombia : colombian = australia : australian -> ['australia', 'australian', 'queensland', 'nsw', 'tasmania']
colombia : colombian = austria : austrian -> ['austrian', 'austria', 'styria', 'bavaria', 'german']
colombia : colombian = belarus : belorussian -> ['belarus', 'belarusian', 'ukrainian', 'russian', 'latvian']
colombia : colombian = brazil : brazilian -> ['brazilian', 'colombian', 'peruvian', 'brazil', 'venezuelan']
colombia : colombian = bulgaria : bulgarian -> ['bulgarian', 'serbian', 'bulgaria', 'croatian', 'montenegrin']
colombia : colombian = cambodia : cambodian -> ['cambodian', 'cambodia', 'laotian', 'thai', 'burmese']
colombia : colombian = chile : chilean -> ['colombian', 'chilean', 'peruvian', 'bolivian', 'venezuelan']
croatia : croatian = denmark : danish -> ['danish', 'swedish', 'norwegian', 'denmark', 'finnish']
croatia : croatian = egypt : egyptian -> ['egyptian', 'egypt', 'tunisian', 'moroccan', 'jordanian']
croatia : croatian = england : english -> ['england', 'welsh', 'scottish', 'lancashire', 'cornish']
croatia : croatian = france : french -> ['france', 'french', 'val-de-marne', 'luxembourgish', 'dijon']
croatia : croatian = germany : german -> ['german', 'germany', 'german-austrian', 'austrian', 'polish']
croatia : croatian = greece : greek -> ['greek', 'macedonian', 'greece', 'bulgarian', 'croatian']
croatia : croatian = iceland : icelandic -> ['icelandic', 'norwegian', 'danish', 'faroese', 'finnish']
croatia : croatian = india : indian -> ['india', 'indian', 'bengali', 'maharashtra', 'assam']
croatia : croatian = ireland : irish -> ['irish', 'ireland', 'scottish', 'welsh', 'gaelic']
croatia : croatian = israel : israeli -> ['israeli', 'israel', 'lebanese', 'jordanian', 'palestinian']
croatia : croatian = italy : italian -> ['italian', 'italy', 'piedmontese', 'neapolitan', 'sicilian']
croatia : croatian = japan : japanese -> ['japanese', 'japan', 'korean', 'chinese', 'tky']
croatia : croatian = korea : korean -> ['korean', 'korea', 'vietnamese', 'chinese', 'taiwanese']
croatia : croatian = macedonia : macedonian -> ['macedonian', 'croatian', 'bulgarian', 'serbian', 'albanian']
croatia : croatian = malta : maltese -> ['malta', 'maltese', 'croatian', 'italian', 'portuguese']
croatia : croatian = mexico : mexican -> ['mexico', 'mexican', 'peruvian', 'colombian', 'spanish']
croatia : croatian = moldova : moldovan -> ['moldovan', 'romanian', 'croatian', 'belarusian', 'ukrainian']
croatia : croatian = netherlands : dutch -> ['dutch', 'netherlands', 'danish', 'swedish', 'belgian']
croatia : croatian = norway : norwegian -> ['norwegian', 'swedish', 'danish', 'finnish', 'norway']
croatia : croatian = peru : peruvian -> ['peruvian', 'peru', 'bolivian', 'chilean', 'colombian']
croatia : croatian = poland : polish -> ['poland', 'polish', 'lithuanian', 'silesian', 'pozna']
croatia : croatian = portugal : portuguese -> ['portuguese', 'portugal', 'spanish', 'galician', 'brazilian']
croatia : croatian = russia : russian -> ['russian', 'ukrainian', 'russia', 'belarusian', 'kazakh']
croatia : croatian = slovakia : slovakian -> ['slovak', 'croatian', 'slovakian', 'slovenian', 'hungarian']
croatia : croatian = spain : spanish -> ['spanish', 'spain', 'catalan', 'galician', 'castilian']
croatia : croatian = sweden : swedish -> ['swedish', 'danish', 'norwegian', 'finnish', 'sweden']
croatia : croatian = switzerland : swiss -> ['swiss', 'switzerland', 'zrich', 'zurich', 'solothurn']
croatia : croatian = thailand : thai -> ['thai', 'thailand', 'indonesian', 'malaysian', 'cambodian']
croatia : croatian = ukraine : ukrainian -> ['ukrainian', 'russian', 'belarusian', 'latvian', 'ukraine']
croatia : croatian = albania : albanian -> ['albanian', 'croatian', 'bulgarian', 'serbian', 'macedonian']
croatia : croatian = argentina : argentinean -> ['argentine', 'argentina', 'uruguayan', 'peruvian', 'chilean']
croatia : croatian = australia : australian -> ['australian', 'australia', 'queensland', 'nsw', 'tasmania']
croatia : croatian = austria : austrian -> ['austrian', 'austria', 'german', 'croatian', 'hungarian']
croatia : croatian = belarus : belorussian -> ['belarusian', 'ukrainian', 'latvian', 'lithuanian', 'russian']
croatia : croatian = brazil : brazilian -> ['brazilian', 'brazil', 'portuguese', 'peruvian', 'angolan']
croatia : croatian = bulgaria : bulgarian -> ['bulgarian', 'croatian', 'serbian', 'macedonian', 'romanian']
croatia : croatian = cambodia : cambodian -> ['cambodian', 'cambodia', 'burmese', 'laotian', 'indonesian']
croatia : croatian = chile : chilean -> ['chilean', 'peruvian', 'chile', 'bolivian', 'argentine']
croatia : croatian = china : chinese -> ['chinese', 'china', 'taiwanese', 'mongolian', 'korean']
denmark : danish = egypt : egyptian -> ['egyptian', 'moroccan', 'tunisian', 'jordanian', 'egypt']
denmark : danish = england : english -> ['england', 'welsh', 'lancashire', 'yorkshire', 'scottish']
denmark : danish = france : french -> ['french', 'belgian', 'france', 'luxembourgish', 'danish']
denmark : danish = germany : german -> ['german', 'danish', 'austrian', 'germany', 'german-austrian']
denmark : danish = greece : greek -> ['greek', 'cypriot', 'turkish', 'macedonian', 'bulgarian']
denmark : danish = iceland : icelandic -> ['danish', 'norwegian', 'icelandic', 'swedish', 'finnish']
denmark : danish = india : indian -> ['india', 'indian', 'bengal', 'bombay', 'pakistani']
denmark : danish = ireland : irish -> ['irish', 'ireland', 'scottish', 'welsh', 'donegal']
denmark : danish = israel : israeli -> ['israeli', 'israel', 'jordanian', 'palestinian', 'lebanese']
denmark : danish = italy : italian -> ['italian', 'neapolitan', 'milanese', 'bergamo', 'piedmontese']
denmark : danish = japan : japanese -> ['japanese', 'japan', 'korean', 'chinese', 'danish']
denmark : danish = korea : korean -> ['korean', 'korea', 'vietnamese', 'chinese', 'japanese']
denmark : danish = macedonia : macedonian -> ['macedonian', 'bulgarian', 'serbian', 'croatian', 'slovenian']
denmark : danish = malta : maltese -> ['malta', 'maltese', 'danish', 'turkish', 'portuguese']
denmark : danish = mexico : mexican -> ['mexican', 'mexico', 'peruvian', 'chilean', 'colombian']
denmark : danish = moldova : moldovan -> ['moldovan', 'romanian', 'hungarian', 'moldova', 'belarusian']
denmark : danish = netherlands : dutch -> ['dutch', 'danish', 'belgian', 'swedish', 'netherlands']
denmark : danish = norway : norwegian -> ['norwegian', 'danish', 'swedish', 'finnish', 'icelandic']
denmark : danish = peru : peruvian -> ['peruvian', 'chilean', 'peru', 'bolivian', 'ecuadorian']
denmark : danish = poland : polish -> ['polish', 'poland', 'hungarian', 'silesian', 'lithuanian']
denmark : danish = portugal : portuguese -> ['portuguese', 'brazilian', 'spanish', 'danish', 'dutch']
denmark : danish = russia : russian -> ['russian', 'ukrainian', 'kazakh', 'belarussian', 'belarusian']
denmark : danish = slovakia : slovakian -> ['slovak', 'slovakian', 'hungarian', 'slovenian', 'czech']
denmark : danish = spain : spanish -> ['spanish', 'chilean', 'catalan', 'peruvian', 'portuguese']
denmark : danish = sweden : swedish -> ['swedish', 'danish', 'norwegian', 'finnish', 'icelandic']
denmark : danish = switzerland : swiss -> ['swiss', 'danish', 'german', 'swedish', 'switzerland']
denmark : danish = thailand : thai -> ['thai', 'malaysian', 'indonesian', 'thailand', 'cambodian']
denmark : danish = ukraine : ukrainian -> ['ukrainian', 'russian', 'belarusian', 'kazakh', 'latvian']
denmark : danish = albania : albanian -> ['bulgarian', 'albanian', 'turkish', 'serbian', 'croatian']
denmark : danish = argentina : argentinean -> ['argentine', 'chilean', 'peruvian', 'uruguayan', 'argentina']
denmark : danish = australia : australian -> ['australian', 'australia', 'queensland', 'nsw', 'tasmania']
denmark : danish = austria : austrian -> ['austrian', 'german', 'hungarian', 'slovenian', 'danish']
denmark : danish = belarus : belorussian -> ['belarusian', 'ukrainian', 'latvian', 'russian', 'belarussian']
denmark : danish = brazil : brazilian -> ['brazilian', 'portuguese', 'brazil', 'peruvian', 'bahia']
denmark : danish = bulgaria : bulgarian -> ['bulgarian', 'serbian', 'croatian', 'turkish', 'hungarian']
denmark : danish = cambodia : cambodian -> ['cambodian', 'cambodia', 'laotian', 'thai', 'indonesian']
denmark : danish = chile : chilean -> ['chilean', 'peruvian', 'bolivian', 'argentine', 'colombian']
denmark : danish = china : chinese -> ['chinese', 'china', 'fujian', 'mongolian', 'guangdong']
denmark : danish = colombia : colombian -> ['colombian', 'peruvian', 'chilean', 'bolivian', 'venezuelan']
egypt : egyptian = england : english -> ['england', 'lancashire', 'yorkshire', 'welsh', 'cheshire']
egypt : egyptian = france : french -> ['france', 'val-de-marne', 'french', 'yvelines', 'limousin']
egypt : egyptian = germany : german -> ['germany', 'german', 'austrian', 'baden-wrttemberg', 'gdr']
egypt : egyptian = greece : greek -> ['greek', 'greece', 'egyptian', 'macedonian', 'cretan']
egypt : egyptian = iceland : icelandic -> ['icelandic', 'iceland', 'faroese', 'estonian', 'finnish']
egypt : egyptian = india : indian -> ['indian', 'india', 'maharashtra', 'odisha', 'kerala']
egypt : egyptian = ireland : irish -> ['irish', 'ireland', 'ulster', 'donegal', 'scottish']
egypt : egyptian = israel : israeli -> ['israeli', 'israel', 'egyptian', 'palestinian', 'idf']
egypt : egyptian = italy : italian -> ['italian', 'italy', 'bergamo', 'vicenza', 'veneto']
egypt : egyptian = japan : japanese -> ['japanese', 'japan', 'kanazawa', 'hokkaido', 'okinawan']
egypt : egyptian = korea : korean -> ['korean', 'korea', 'vietnamese', 'chinese', 'indonesian']
egypt : egyptian = macedonia : macedonian -> ['macedonian', 'macedonia', 'albanian', 'serbian', 'greek']
egypt : egyptian = malta : maltese -> ['malta', 'maltese', 'egyptian', 'valletta', 'icelandic']
egypt : egyptian = mexico : mexican -> ['mexico', 'mexican', 'colombian', 'oaxaca', 'chihuahua']
egypt : egyptian = moldova : moldovan -> ['moldova', 'moldovan', 'romanian', 'estonian', 'moldavian']
egypt : egyptian = netherlands : dutch -> ['netherlands', 'dutch', 'danish', 'flemish', 'swedish']
egypt : egyptian = norway : norwegian -> ['norway', 'norwegian', 'swedish', 'danish', 'finnish']
egypt : egyptian = peru : peruvian -> ['peruvian', 'ecuadorian', 'bolivian', 'peru', 'chilean']
egypt : egyptian = poland : polish -> ['poland', 'silesian', 'polish', 'voivodeship', 'pomeranian']
egypt : egyptian = portugal : portuguese -> ['portugal', 'portuguese', 'angolan', 'brazilian', 'spanish']
egypt : egyptian = russia : russian -> ['russian', 'russia', 'ukrainian', 'kazakh', 'estonian']
egypt : egyptian = slovakia : slovakian -> ['slovakia', 'slovak', 'slovakian', 'czech', 'trenn']
egypt : egyptian = spain : spanish -> ['spain', 'spanish', 'asturian', 'catalan', 'castilian']
egypt : egyptian = sweden : swedish -> ['sweden', 'swedish', 'danish', 'finnish', 'norwegian']
egypt : egyptian = switzerland : swiss -> ['switzerland', 'swiss', 'zrich', 'solothurn', 'zurich']
egypt : egyptian = thailand : thai -> ['thai', 'thailand', 'indonesian', 'cambodian', 'malaysian']
egypt : egyptian = ukraine : ukrainian -> ['ukrainian', 'ukraine', 'belarusian', 'russian', 'kazakh']
egypt : egyptian = albania : albanian -> ['albanian', 'albania', 'macedonian', 'serbian', 'croatian']
egypt : egyptian = argentina : argentinean -> ['argentine', 'argentina', 'ecuadorian', 'argentinian', 'chilean']
egypt : egyptian = australia : australian -> ['australian', 'australia', 'queensland', 'nsw', 'tasmania']
egypt : egyptian = austria : austrian -> ['austrian', 'austria', 'styria', 'german', 'bavarian']
egypt : egyptian = belarus : belorussian -> ['ukrainian', 'belarus', 'belarusian', 'estonian', 'latvian']
egypt : egyptian = brazil : brazilian -> ['brazilian', 'brazil', 'pernambuco', 'angolan', 'bahia']
egypt : egyptian = bulgaria : bulgarian -> ['bulgarian', 'bulgaria', 'macedonian', 'albanian', 'serbian']
egypt : egyptian = cambodia : cambodian -> ['cambodian', 'cambodia', 'laotian', 'burmese', 'khmer']
egypt : egyptian = chile : chilean -> ['chilean', 'peruvian', 'bolivian', 'chile', 'ecuadorian']
egypt : egyptian = china : chinese -> ['chinese', 'china', 'mongolian', 'guangdong', 'fujian']
egypt : egyptian = colombia : colombian -> ['colombian', 'colombia', 'ecuadorian', 'bolivian', 'peruvian']
egypt : egyptian = croatia : croatian -> ['croatian', 'serbian', 'montenegrin', 'croatia', 'slovenian']
england : english = france : french -> ['english', 'french', 'occitan', 'france', 'catalan']
england : english = germany : german -> ['german', 'english', 'germany', 'austro-bavarian', 'luxembourgish']
england : english = greece : greek -> ['greek', 'greece', 'english', 'albanian', 'serbo-croat']
england : english = iceland : icelandic -> ['icelandic', 'english', 'finnish', 'faroese', 'iceland']
england : english = india : indian -> ['english', 'bhojpuri', 'india', 'hindi', 'urdu']
england : english = ireland : irish -> ['english', 'irish', 'ireland', 'gaelic', 'icelandic']
england : english = israel : israeli -> ['israel', 'hebrew', 'israeli', 'english', 'arabic']
england : english = italy : italian -> ['italian', 'english', 'italy', 'friulian', 'friulan']
england : english = japan : japanese -> ['japanese', 'japan', 'english', 'romaji', 'kagoshima']
england : english = korea : korean -> ['korean', 'korea', 'english', 'japanese', 'chinese']
england : english = macedonia : macedonian -> ['macedonia', 'albanian', 'serbo-croatian', 'serbo-croat', 'macedonian']
england : english = malta : maltese -> ['english', 'malta', 'maltese', 'italian', 'portuguese']
england : english = mexico : mexican -> ['mexico', 'spanish', 'english', 'mexican', 'chihuahua']
england : english = moldova : moldovan -> ['romanian', 'moldova', 'moldovan', 'serbo-croatian', 'english']
england : english = netherlands : dutch -> ['dutch', 'english', 'netherlands', 'dutch-language', 'afrikaans']
england : english = norway : norwegian -> ['finnish', 'english', 'swedish', 'icelandic', 'norwegian']
england : english = peru : peruvian -> ['peru', 'spanish', 'english', 'quechua', 'ecuador']
england : english = poland : polish -> ['poland', 'english', 'polish', 'silesian', 'kashubian']
england : english = portugal : portuguese -> ['portuguese', 'english', 'spanish', 'catalan', 'portugal']
