athens : greece = baghdad : iraq -> ['baghdad', 'syria', 'iraq', 'egypt', 'mosul']
london : england = ottawa : canada -> ['ottawa', 'ontario', 'canada', 'brantford', 'quebec']
london : england = paris : france -> ['paris', 'france', 'england', 'rouen', 'marseille']
london : england = rome : italy -> ['rome', 'italy', 'oderzo', 'england', 'orvieto']
london : england = stockholm : sweden -> ['sweden', 'norway', 'stockholm', 'denmark', 'halmstad']
london : england = tehran : iran -> ['iran', 'tehran', 'mashhad', 'isfahan', 'qom']
london : england = tokyo : japan -> ['japan', 'tokyo', 'osaka', 'kumamoto', 'hokkaid']
london : england = athens : greece -> ['athens', 'greece', 'crete', 'thessaly', 'messenia']
london : england = baghdad : iraq -> ['baghdad', 'iraq', 'mosul', 'samarra', 'kufa']
london : england = bangkok : thailand -> ['bangkok', 'thailand', 'cambodia', 'phuket', 'laos']
london : england = beijing : china -> ['beijing', 'china', 'taiwan', 'qingdao', 'shandong']
london : england = berlin : germany -> ['germany', 'berlin', 'england', 'hamburg', 'braunschweig']
london : england = bern : switzerland -> ['bern', 'glarus', 'vaud', 'aargau', 'schaffhausen']
london : england = cairo : egypt -> ['cairo', 'egypt', 'england', 'tunisia', 'libya']
london : england = canberra : australia -> ['canberra', 'queensland', 'australia', 'tasmania', 'england']
london : england = hanoi : vietnam -> ['hanoi', 'vietnam', 'trung', 'quang', 'nng']
london : england = havana : cuba -> ['havana', 'cuba', 'cienfuegos', 'habana', 'matanzas']
london : england = helsinki : finland -> ['finland', 'helsinki', 'tampere', 'turku', 'espoo']
london : england = islamabad : pakistan -> ['islamabad', 'pakistan', 'faisalabad', 'rawalpindi', 'peshawar']
london : england = kabul : afghanistan -> ['kabul', 'afghanistan', 'herat', 'kandahar', 'pakistan']
madrid : spain = moscow : russia -> ['russia', 'moscow', 'ukraine', 'belarus', 'ussr']
madrid : spain = oslo : norway -> ['norway', 'oslo', 'denmark', 'sweden', 'finland']
madrid : spain = ottawa : canada -> ['ottawa', 'canada', 'quebec', 'mississauga', 'ontario']
madrid : spain = paris : france -> ['paris', 'france', 'belgium', 'luxembourg', 'spain']
madrid : spain = rome : italy -> ['rome', 'italy', 'sardinia', 'spain', 'sicily']
madrid : spain = stockholm : sweden -> ['sweden', 'norway', 'stockholm', 'denmark', 'finland']
madrid : spain = tehran : iran -> ['tehran', 'iran', 'isfahan', 'morocco', 'turkey']
madrid : spain = tokyo : japan -> ['japan', 'tokyo', 'hokkaid', 'osaka', 'taiwan']
madrid : spain = athens : greece -> ['greece', 'athens', 'cyprus', 'macedonia', 'thessaly']
madrid : spain = baghdad : iraq -> ['baghdad', 'syria', 'iraq', 'yemen', 'khurasan']
madrid : spain = bangkok : thailand -> ['bangkok', 'thailand', 'cambodia', 'singapore', 'taiwan']
madrid : spain = beijing : china -> ['beijing', 'china', 'taiwan', 'mongolia', 'korea']
madrid : spain = berlin : germany -> ['germany', 'berlin', 'austria', 'hamburg', 'belgium']
madrid : spain = bern : switzerland -> ['bern', 'switzerland', 'vaud', 'aargau', 'fribourg']
madrid : spain = cairo : egypt -> ['cairo', 'egypt', 'tunisia', 'morocco', 'syria']
madrid : spain = canberra : australia -> ['canberra', 'australia', 'brisbane', 'queensland', 'tasmania']
madrid : spain = hanoi : vietnam -> ['hanoi', 'vietnam', 'cambodia', 'taiwan', 'laos']
madrid : spain = havana : cuba -> ['havana', 'cuba', 'spain', 'hispaniola', 'venezuela']
madrid : spain = helsinki : finland -> ['finland', 'helsinki', 'norway', 'sweden', 'denmark']
madrid : spain = islamabad : pakistan -> ['islamabad', 'pakistan', 'sindh', 'karachi', 'gilgit-baltistan']
madrid : spain = kabul : afghanistan -> ['kabul', 'afghanistan', 'pakistan', 'herat', 'kandahar']
madrid : spain = london : england -> ['london', 'england', 'britain', 'islington', 'hackney']
moscow : russia = oslo : norway -> ['norway', 'sweden', 'oslo', 'denmark', 'finland']
moscow : russia = ottawa : canada -> ['ottawa', 'canada', 'quebec', 'mississauga', 'ontario']
moscow : russia = paris : france -> ['paris', 'france', 'russia', 'belgium', 'allemagne']
moscow : russia = rome : italy -> ['rome', 'italy', 'sicily', 'latium', 'sardinia']
moscow : russia = stockholm : sweden -> ['sweden', 'norway', 'stockholm', 'denmark', 'finland']
moscow : russia = tehran : iran -> ['iran', 'tehran', 'afghanistan', 'pakistan', 'turkmenistan']
moscow : russia = tokyo : japan -> ['japan', 'tokyo', 'hokkaid', 'kita-ku', 'nagoya']
moscow : russia = athens : greece -> ['greece', 'athens', 'cyprus', 'macedonia', 'crete']
moscow : russia = baghdad : iraq -> ['baghdad', 'iraq', 'syria', 'afghanistan', 'wasit']
moscow : russia = bangkok : thailand -> ['bangkok', 'thailand', 'cambodia', 'singapore', 'indonesia']
moscow : russia = beijing : china -> ['beijing', 'china', 'taiwan', 'mongolia', 'korea']
moscow : russia = berlin : germany -> ['germany', 'berlin', 'austria', 'russia', 'allied-occupied']
moscow : russia = bern : switzerland -> ['bern', 'switzerland', 'vaud', 'basel-country', 'schwyz']
moscow : russia = cairo : egypt -> ['egypt', 'cairo', 'syria', 'libya', 'tunisia']
moscow : russia = canberra : australia -> ['canberra', 'australia', 'brisbane', 'tasmania', 'queensland']
moscow : russia = hanoi : vietnam -> ['hanoi', 'vietnam', 'cambodia', 'laos', 'taiwan']
moscow : russia = havana : cuba -> ['cuba', 'havana', 'venezuela', 'nicaragua', 'peru']
moscow : russia = helsinki : finland -> ['finland', 'helsinki', 'sweden', 'norway', 'russia']
moscow : russia = islamabad : pakistan -> ['islamabad', 'pakistan', 'gilgit-baltistan', 'peshawar', 'sheikhupura']
moscow : russia = kabul : afghanistan -> ['kabul', 'afghanistan', 'pakistan', 'jalalabad', 'herat']
moscow : russia = london : england -> ['london', 'england', 'britain', 'croydon', 'russia']
moscow : russia = madrid : spain -> ['spain', 'madrid', 'portugal', 'castilla', 'argentina']
oslo : norway = ottawa : canada -> ['ottawa', 'canada', 'ontario', 'brantford', 'quebec']
oslo : norway = paris : france -> ['france', 'paris', 'luxembourg', 'belgium', 'vence']
oslo : norway = rome : italy -> ['rome', 'italy', 'sicily', 'naples', 'sardinia']
oslo : norway = stockholm : sweden -> ['norway', 'sweden', 'denmark', 'stockholm', 'finland']
oslo : norway = tehran : iran -> ['iran', 'tehran', 'isfahan', 'bushehr', 'mashhad']
oslo : norway = tokyo : japan -> ['japan', 'tokyo', 'hokkaid', 'osaka', 'saitama']
oslo : norway = athens : greece -> ['athens', 'greece', 'crete', 'cyprus', 'albania']
oslo : norway = baghdad : iraq -> ['baghdad', 'iraq', 'syria', 'afghanistan', 'wasit']
oslo : norway = bangkok : thailand -> ['thailand', 'bangkok', 'cambodia', 'phuket', 'singapore']
oslo : norway = beijing : china -> ['beijing', 'china', 'taiwan', 'korea', 'hebei']
oslo : norway = berlin : germany -> ['germany', 'berlin', 'austria', 'bavaria', 'hamburg']
oslo : norway = bern : switzerland -> ['bern', 'switzerland', 'vaud', 'thurgau', 'glarus']
oslo : norway = cairo : egypt -> ['egypt', 'cairo', 'libya', 'syria', 'tunisia']
oslo : norway = canberra : australia -> ['canberra', 'australia', 'brisbane', 'queensland', 'tasmania']
oslo : norway = hanoi : vietnam -> ['hanoi', 'vietnam', 'cambodia', 'laos', 'saigon']
oslo : norway = havana : cuba -> ['havana', 'cuba', 'venezuela', 'spain', 'honduras']
oslo : norway = helsinki : finland -> ['finland', 'norway', 'helsinki', 'sweden', 'estonia']
oslo : norway = islamabad : pakistan -> ['islamabad', 'pakistan', 'sindh', 'peshawar', 'balochistan']
oslo : norway = kabul : afghanistan -> ['kabul', 'afghanistan', 'kandahar', 'pakistan', 'herat']
oslo : norway = london : england -> ['london', 'england', 'surrey', 'bromley', 'ireland']
oslo : norway = madrid : spain -> ['spain', 'madrid', 'portugal', 'valencia', 'castilla']
oslo : norway = moscow : russia -> ['russia', 'moscow', 'ukraine', 'ussr', 'belarus']
ottawa : canada = paris : france -> ['paris', 'france', 'brussels', 'belgium', 'strasbourg']
ottawa : canada = rome : italy -> ['rome', 'italy', 'naples', 'lucca', 'venice']
ottawa : canada = stockholm : sweden -> ['stockholm', 'sweden', 'norway', 'denmark', 'gothenburg']
ottawa : canada = tehran : iran -> ['tehran', 'iran', 'isfahan', 'turkey', 'mashhad']
ottawa : canada = tokyo : japan -> ['tokyo', 'japan', 'osaka', 'nagoya', 'sapporo']
ottawa : canada = athens : greece -> ['greece', 'athens', 'crete', 'thessaloniki', 'cyprus']
ottawa : canada = baghdad : iraq -> ['baghdad', 'iraq', 'basra', 'babil', 'wasit']
ottawa : canada = bangkok : thailand -> ['bangkok', 'thailand', 'singapore', 'phuket', 'cambodia']
ottawa : canada = beijing : china -> ['beijing', 'china', 'taiwan', 'shanghai', 'singapore']
ottawa : canada = berlin : germany -> ['berlin', 'germany', 'munich', 'hamburg', 'leipzig']
ottawa : canada = bern : switzerland -> ['bern', 'switzerland', 'solothurn', 'fribourg', 'germany']
ottawa : canada = cairo : egypt -> ['cairo', 'egypt', 'tunisia', 'libya', 'syria']
ottawa : canada = canberra : australia -> ['australia', 'canberra', 'queensland', 'tasmania', 'sydney']
ottawa : canada = hanoi : vietnam -> ['hanoi', 'vietnam', 'cambodia', 'thailand', 'saigon']
ottawa : canada = havana : cuba -> ['havana', 'cuba', 'venezuela', 'argentina', 'spain']
ottawa : canada = helsinki : finland -> ['helsinki', 'finland', 'tampere', 'sweden', 'gothenburg']
ottawa : canada = islamabad : pakistan -> ['islamabad', 'pakistan', 'lahore', 'karachi', 'peshawar']
ottawa : canada = kabul : afghanistan -> ['kabul', 'afghanistan', 'pakistan', 'kandahar', 'herat']
ottawa : canada = london : england -> ['london', 'england', 'canada', 'uk', 'croydon']
ottawa : canada = madrid : spain -> ['madrid', 'spain', 'barcelona', 'valladolid', 'murcia']
ottawa : canada = moscow : russia -> ['moscow', 'russia', 'kiev', 'ukraine', 'leningrad']
ottawa : canada = oslo : norway -> ['oslo', 'norway', 'trondheim', 'sweden', 'stavanger']
paris : france = rome : italy -> ['italy', 'france', 'rome', 'sicily', 'gaul']
paris : france = stockholm : sweden -> ['sweden', 'norway', 'denmark', 'finland', 'stockholm']
paris : france = tehran : iran -> ['tehran', 'iran', 'isfahan', 'afghanistan', 'ahvaz']
paris : france = tokyo : japan -> ['japan', 'tokyo', 'hokkaid', 'hokkaido', 'osaka']
paris : france = athens : greece -> ['greece', 'athens', 'cyprus', 'crete', 'peloponnese']
paris : france = baghdad : iraq -> ['baghdad', 'iraq', 'syria', 'afghanistan', 'mosul']
paris : france = bangkok : thailand -> ['thailand', 'bangkok', 'cambodia', 'laos', 'singapore']
paris : france = beijing : china -> ['beijing', 'china', 'taiwan', 'guangdong', 'qingdao']
paris : france = berlin : germany -> ['germany', 'berlin', 'france', 'austria', 'baden-wrttemberg']
paris : france = bern : switzerland -> ['bern', 'aargau', 'glarus', 'valais', 'vaud']
paris : france = cairo : egypt -> ['egypt', 'cairo', 'libya', 'tunisia', 'syria']
paris : france = canberra : australia -> ['canberra', 'australia', 'queensland', 'brisbane', 'tasmania']
paris : france = hanoi : vietnam -> ['hanoi', 'vietnam', 'laos', 'cambodia', 'france']
paris : france = havana : cuba -> ['havana', 'cuba', 'colombia', 'chile', 'peru']
paris : france = helsinki : finland -> ['finland', 'helsinki', 'estonia', 'tampere', 'turku']
paris : france = islamabad : pakistan -> ['islamabad', 'pakistan', 'peshawar', 'balochistan', 'sindh']
paris : france = kabul : afghanistan -> ['kabul', 'afghanistan', 'kandahar', 'kunduz', 'helmand']
paris : france = london : england -> ['london', 'england', 'france', 'croydon', 'ireland']
paris : france = madrid : spain -> ['spain', 'madrid', 'murcia', 'valencia', 'andalusia']
paris : france = moscow : russia -> ['moscow', 'russia', 'ukraine', 'belarus', 'bulgaria']
paris : france = oslo : norway -> ['norway', 'oslo', 'sweden', 'finland', 'denmark']
paris : france = ottawa : canada -> ['ottawa', 'canada', 'ontario', 'mississauga', 'quebec']
rome : italy = stockholm : sweden -> ['sweden', 'stockholm', 'finland', 'norway', 'denmark']
rome : italy = tehran : iran -> ['tehran', 'iran', 'mashhad', 'isfahan', 'rasht']
rome : italy = tokyo : japan -> ['tokyo', 'japan', 'osaka', 'nagoya', 'hokkaid']
rome : italy = athens : greece -> ['greece', 'athens', 'italy', 'bulgaria', 'chalkidiki']
rome : italy = baghdad : iraq -> ['baghdad', 'iraq', 'afghanistan', 'babil', 'baqubah']
rome : italy = bangkok : thailand -> ['bangkok', 'thailand', 'singapore', 'cambodia', 'phuket']
rome : italy = beijing : china -> ['beijing', 'china', 'taiwan', 'shenzhen', 'guangzhou']
rome : italy = berlin : germany -> ['germany', 'berlin', 'austria', 'hamburg', 'dsseldorf']
rome : italy = bern : switzerland -> ['bern', 'switzerland', 'solothurn', 'vaud', 'basel-country']
rome : italy = cairo : egypt -> ['cairo', 'tunisia', 'italy', 'egypt', 'libya']
rome : italy = canberra : australia -> ['canberra', 'australia', 'brisbane', 'queensland', 'townsville']
rome : italy = hanoi : vietnam -> ['hanoi', 'vietnam', 'laos', 'thailand', 'cambodia']
rome : italy = havana : cuba -> ['havana', 'cuba', 'argentina', 'venezuela', 'spain']
rome : italy = helsinki : finland -> ['helsinki', 'finland', 'tampere', 'gothenburg', 'oulu']
rome : italy = islamabad : pakistan -> ['islamabad', 'pakistan', 'peshawar', 'rawalpindi', 'karachi']
rome : italy = kabul : afghanistan -> ['kabul', 'afghanistan', 'kunduz', 'khost', 'pakistan']
rome : italy = london : england -> ['london', 'england', 'manchester', 'liverpool', 'belfast']
rome : italy = madrid : spain -> ['madrid', 'spain', 'murcia', 'catalonia', 'valencia']
rome : italy = moscow : russia -> ['moscow', 'russia', 'ukraine', 'novosibirsk', 'yekaterinburg']
rome : italy = oslo : norway -> ['oslo', 'norway', 'finland', 'trondheim', 'sweden']
rome : italy = ottawa : canada -> ['ottawa', 'canada', 'ontario', 'mississauga', 'brantford']
rome : italy = paris : france -> ['france', 'paris', 'italy', 'belgium', 'switzerland']
stockholm : sweden = tehran : iran -> ['tehran', 'iran', 'mashhad', 'afghanistan', 'isfahan']
stockholm : sweden = tokyo : japan -> ['japan', 'tokyo', 'osaka', 'saitama', 'hokkaid']
stockholm : sweden = athens : greece -> ['athens', 'greece', 'cyprus', 'crete', 'macedonia']
stockholm : sweden = baghdad : iraq -> ['baghdad', 'iraq', 'syria', 'mosul', 'afghanistan']
stockholm : sweden = bangkok : thailand -> ['bangkok', 'thailand', 'cambodia', 'laos', 'singapore']
stockholm : sweden = beijing : china -> ['beijing', 'china', 'taiwan', 'mongolia', 'korea']
stockholm : sweden = berlin : germany -> ['germany', 'berlin', 'austria', 'bavaria', 'hamburg']
stockholm : sweden = bern : switzerland -> ['bern', 'switzerland', 'thurgau', 'aargau', 'solothurn']
stockholm : sweden = cairo : egypt -> ['egypt', 'cairo', 'syria', 'libya', 'tunisia']
stockholm : sweden = canberra : australia -> ['canberra', 'australia', 'brisbane', 'queensland', 'tasmania']
stockholm : sweden = hanoi : vietnam -> ['hanoi', 'vietnam', 'cambodia', 'laos', 'saigon']
stockholm : sweden = havana : cuba -> ['havana', 'cuba', 'venezuela', 'cienfuegos', 'spain']
stockholm : sweden = helsinki : finland -> ['finland', 'sweden', 'helsinki', 'tampere', 'denmark']
stockholm : sweden = islamabad : pakistan -> ['islamabad', 'pakistan', 'peshawar', 'lahore', 'sindh']
stockholm : sweden = kabul : afghanistan -> ['kabul', 'afghanistan', 'herat', 'kandahar', 'jalalabad']
stockholm : sweden = london : england -> ['london', 'england', 'surrey', 'britain', 'warwickshire']
stockholm : sweden = madrid : spain -> ['madrid', 'spain', 'zaragoza', 'valladolid', 'portugal']
stockholm : sweden = moscow : russia -> ['russia', 'moscow', 'ukraine', 'belarus', 'ussr']
stockholm : sweden = oslo : norway -> ['sweden', 'norway', 'oslo', 'denmark', 'trondheim']
stockholm : sweden = ottawa : canada -> ['ottawa', 'canada', 'mississauga', 'saskatchewan', 'ontario']
stockholm : sweden = paris : france -> ['france', 'paris', 'belgium', 'luxembourg', 'switzerland']
stockholm : sweden = rome : italy -> ['rome', 'italy', 'sicily', 'gaul', 'lucca']
tehran : iran = tokyo : japan -> ['tokyo', 'japan', 'nagoya', 'osaka', 'chbu']
tehran : iran = athens : greece -> ['athens', 'greece', 'macedonia', 'messenia', 'boeotia']
tehran : iran = baghdad : iraq -> ['baghdad', 'iran', 'iraq', 'syria', 'mosul']
tehran : iran = bangkok : thailand -> ['thailand', 'bangkok', 'cambodia', 'laos', 'phitsanulok']
tehran : iran = beijing : china -> ['beijing', 'china', 'guangdong', 'sichuan', 'mongolia']
tehran : iran = berlin : germany -> ['berlin', 'germany', 'hamburg', 'leipzig', 'dsseldorf']
tehran : iran = bern : switzerland -> ['bern', 'thurgau', 'schwyz', 'vaud', 'aargau']
tehran : iran = cairo : egypt -> ['cairo', 'egypt', 'syria', 'libya', 'iran']
tehran : iran = canberra : australia -> ['canberra', 'australia', 'brisbane', 'queensland', 'tasmania']
tehran : iran = hanoi : vietnam -> ['hanoi', 'vietnam', 'quang', 'cambodia', 'binh']
tehran : iran = havana : cuba -> ['havana', 'cuba', 'cienfuegos', 'matanzas', 'habana']
tehran : iran = helsinki : finland -> ['helsinki', 'finland', 'turku', 'tampere', 'vaasa']
tehran : iran = islamabad : pakistan -> ['islamabad', 'pakistan', 'balochistan', 'sindh', 'gilgit-baltistan']
tehran : iran = kabul : afghanistan -> ['kabul', 'afghanistan', 'iran', 'herat', 'laghman']
tehran : iran = london : england -> ['london', 'england', 'croydon', 'bromley', 'havering']
tehran : iran = madrid : spain -> ['madrid', 'spain', 'valladolid', 'castilla', 'zaragoza']
tehran : iran = moscow : russia -> ['moscow', 'russia', 'ukraine', 'ussr', 'novgorod']
tehran : iran = oslo : norway -> ['norway', 'oslo', 'trondheim', 'hordaland', 'rogaland']
tehran : iran = ottawa : canada -> ['ottawa', 'canada', 'quebec', 'mississauga', 'brantford']
tehran : iran = paris : france -> ['paris', 'allemagne', 'france', 'lumires', 'juifs']
tehran : iran = rome : italy -> ['rome', 'italy', 'picenum', 'latium', 'gaul']
tehran : iran = stockholm : sweden -> ['sweden', 'norway', 'stockholm', 'denmark', 'finland']
tokyo : japan = athens : greece -> ['athens', 'greece', 'cyprus', 'crete', 'peloponnesus']
tokyo : japan = baghdad : iraq -> ['baghdad', 'iraq', 'syria', 'afghanistan', 'persia']
tokyo : japan = bangkok : thailand -> ['bangkok', 'thailand', 'cambodia', 'singapore', 'indonesia']
tokyo : japan = beijing : china -> ['china', 'beijing', 'taiwan', 'korea', 'japan']
tokyo : japan = berlin : germany -> ['berlin', 'germany', 'hamburg', 'leipzig', 'austria']
tokyo : japan = bern : switzerland -> ['bern', 'switzerland', 'solothurn', 'thurgau', 'vaud']
tokyo : japan = cairo : egypt -> ['cairo', 'egypt', 'libya', 'syria', 'tunisia']
tokyo : japan = canberra : australia -> ['canberra', 'australia', 'queensland', 'brisbane', 'tasmania']
tokyo : japan = hanoi : vietnam -> ['hanoi', 'vietnam', 'cambodia', 'laos', 'china']
tokyo : japan = havana : cuba -> ['havana', 'cuba', 'venezuela', 'argentina', 'cienfuegos']
tokyo : japan = helsinki : finland -> ['finland', 'helsinki', 'sweden', 'tampere', 'denmark']
tokyo : japan = islamabad : pakistan -> ['islamabad', 'pakistan', 'peshawar', 'afghanistan', 'lahore']
tokyo : japan = kabul : afghanistan -> ['kabul', 'afghanistan', 'pakistan', 'herat', 'kandahar']
tokyo : japan = london : england -> ['london', 'england', 'britain', 'croydon', 'uk']
tokyo : japan = madrid : spain -> ['madrid', 'spain', 'portugal', 'valladolid', 'argentina']
tokyo : japan = moscow : russia -> ['russia', 'moscow', 'ussr', 'ukraine', 'leningrad']
tokyo : japan = oslo : norway -> ['norway', 'oslo', 'sweden', 'denmark', 'iceland']
tokyo : japan = ottawa : canada -> ['ottawa', 'canada', 'brantford', 'quebec', 'mississauga']
tokyo : japan = paris : france -> ['paris', 'france', 'belgium', 'allemagne', 'italy']
tokyo : japan = rome : italy -> ['rome', 'italy', 'faenza', 'sicily', 'lucca']
tokyo : japan = stockholm : sweden -> ['sweden', 'norway', 'stockholm', 'denmark', 'finland']
tokyo : japan = tehran : iran -> ['tehran', 'iran', 'isfahan', 'afghanistan', 'mashhad']
