athens : greece = baghdad : iraq -> ['syria', 'afghanistan', 'libya', 'iran', 'chechnya']
kabul : afghanistan = cairo : egypt -> ['iraq', 'iran', 'syria', 'algeria', 'libya']
kabul : afghanistan = canberra : australia -> ['australia', 'tasmania', 'africa', 'queensland', 'namibia']
kabul : afghanistan = hanoi : vietnam -> ['iraq', 'vietnam', 'cambodia', 'iran', 'uzbekistan']
kabul : afghanistan = havana : cuba -> ['haiti', 'cuba', 'angola', 'panama', 'bolivia']
kabul : afghanistan = helsinki : finland -> ['uzbekistan', 'slovakia', 'kazakhstan', 'slovenia', 'namibia']
kabul : afghanistan = islamabad : pakistan -> ['tajikistan', 'uzbekistan', 'tanzania', 'kyrgyzstan', 'uganda']
london : england = madrid : spain -> ['zaragoza', 'spain', 'portugal', 'valencia', 'valladolid']
london : england = moscow : russia -> ['russia', 'kiev', 'novgorod', 'bulgaria', 'denmark-norway']
london : england = oslo : norway -> ['sweden', 'norway', 'denmark', 'iceland', 'latvia']
london : england = ottawa : canada -> ['ontario', 'denmark', 'manitoba', 'sweden', 'norway']
london : england = paris : france -> ['italy', 'france', 'provence', 'portugal', 'toulouse']
london : england = rome : italy -> ['egypt', 'assyria', 'carthage', 'parthia', 'byzantium']
london : england = stockholm : sweden -> ['sweden', 'denmark', 'norway', 'iceland', 'gothenburg']
london : england = tehran : iran -> ['iran', 'tabriz', 'tunisia', 'ifriqiya', 'egypt']
london : england = tokyo : japan -> ['kyūshū', 'sweden', 'norway', 'osaka', 'shikoku']
london : england = athens : greece -> ['sparta', 'denmark', 'greece', 'denmark-norway', 'assyria']
london : england = baghdad : iraq -> ['mosul', 'chechnya', 'ifriqiya', 'numidia', 'parthia']
london : england = bangkok : thailand -> ['thailand', 'tunisia', 'swaziland', 'phuket', 'fiji']
london : england = beijing : china -> ['china', 'shandong', 'ethiopia', 'guangdong', 'zhejiang']
london : england = berlin : germany -> ['sweden', 'switzerland', 'germany', 'czechoslovakia', 'belgium']
london : england = bern : switzerland -> ['denmark-norway', 'swabia', 'guelders', 'hesse-darmstadt', 'hesse-kassel']
london : england = cairo : egypt -> ['egypt', 'numidia', 'phoenicia', 'abyssinia', 'ifriqiya']
london : england = canberra : australia -> ['tasmania', 'fiji', 'toowoomba', 'queensland', 'nsw']
london : england = hanoi : vietnam -> ['tunisia', 'numidia', 'moldavia', 'ifriqiya', 'iran']
london : england = havana : cuba -> ['surinam', 'jamaica', 'curaçao', 'chile', 'corsica']
london : england = helsinki : finland -> ['sweden', 'denmark', 'norway', 'plzeň', 'latvia']
london : england = islamabad : pakistan -> ['pakistan', 'turkmenistan', 'quetta', 'qatar', 'bosnia-herzegovina']
london : england = kabul : afghanistan -> ['sistan', 'mosul', 'herat', 'ifriqiya', 'transjordan']
madrid : spain = moscow : russia -> ['russia', 'bulgaria', 'hungary', 'romania', 'italy']
madrid : spain = oslo : norway -> ['sweden', 'fennoscandia', 'denmark', 'iceland', 'norway']
madrid : spain = ottawa : canada -> ['winnipeg', 'denmark', 'mississauga', 'toronto', 'canada']
madrid : spain = paris : france -> ['italy', 'france', 'morocco', 'fennoscandia', 'siam']
madrid : spain = rome : italy -> ['egypt', 'persia', 'italy', 'assyria', 'byzantium']
madrid : spain = stockholm : sweden -> ['sweden', 'denmark', 'fennoscandia', 'italy', 'iceland']
madrid : spain = tehran : iran -> ['arabia', 'morocco', 'syria', 'italy', 'iran']
madrid : spain = tokyo : japan -> ['japan', 'italy', 'hokkaidō', 'korea', 'kyūshū']
madrid : spain = athens : greece -> ['greece', 'denmark', 'assyria', 'denmark-norway', 'persia']
madrid : spain = baghdad : iraq -> ['syria', 'persia', 'babylonia', 'libya', 'morocco']
madrid : spain = bangkok : thailand -> ['cambodia', 'thailand', 'morocco', 'fennoscandia', 'arabia']
madrid : spain = beijing : china -> ['china', 'mongolia', 'italy', 'korea', 'kyrgyzstan']
madrid : spain = berlin : germany -> ['germany', 'italy', 'sweden', 'hungary', 'belgium']
madrid : spain = bern : switzerland -> ['denmark-norway', 'brandenburg-prussia', 'hungary', 'hesse-darmstadt', 'austro-hungary']
madrid : spain = cairo : egypt -> ['morocco', 'persia', 'egypt', 'syria', 'abyssinia']
madrid : spain = canberra : australia -> ['tasmania', 'australia', 'australasia', 'fennoscandia', 'toowoomba']
madrid : spain = hanoi : vietnam -> ['cambodia', 'syria', 'mauritania', 'mongolia', 'morocco']
madrid : spain = havana : cuba -> ['morocco', 'italy', 'fennoscandia', 'abyssinia', 'corsica']
madrid : spain = helsinki : finland -> ['fennoscandia', 'sweden', 'denmark', 'italy', 'bulgaria']
madrid : spain = islamabad : pakistan -> ['bhutan', 'turkmenistan', 'arabia', 'tajikistan', 'fennoscandia']
madrid : spain = kabul : afghanistan -> ['syria', 'egypt', 'bactria', 'nubia', 'mauritania']
madrid : spain = london : england -> ['italy', 'fennoscandia', 'britain', 'australasia', 'england']
moscow : russia = oslo : norway -> ['sweden', 'slovenia', 'finland', 'latvia', 'iceland']
moscow : russia = ottawa : canada -> ['canada', 'denmark', 'sweden', 'nigeria', 'saskatchewan']
moscow : russia = paris : france -> ['italy', 'france', 'spain', 'switzerland', 'belgium']
moscow : russia = rome : italy -> ['egypt', 'italy', 'gaul', 'greece', 'assyria']
moscow : russia = stockholm : sweden -> ['sweden', 'denmark', 'iceland', 'finland', 'italy']
moscow : russia = tehran : iran -> ['iran', 'thailand', 'eritrea', 'ukraine', 'kyrgyzstan']
moscow : russia = tokyo : japan -> ['japan', 'thailand', 'germany', 'korea', 'italy']
moscow : russia = athens : greece -> ['greece', 'denmark', 'spain', 'denmark-norway', 'sweden']
moscow : russia = baghdad : iraq -> ['syria', 'libya', 'eritrea', 'iran', 'thailand']
moscow : russia = bangkok : thailand -> ['thailand', 'indonesia', 'nigeria', 'cambodia', 'sundaland']
moscow : russia = beijing : china -> ['china', 'finland', 'ethiopia', 'thailand', 'iran']
moscow : russia = berlin : germany -> ['germany', 'switzerland', 'sweden', 'ukraine', 'hungary']
moscow : russia = bern : switzerland -> ['denmark-norway', 'brandenburg-prussia', 'hungary', 'poland-lithuania', 'austro-hungary']
moscow : russia = cairo : egypt -> ['abyssinia', 'egypt', 'syria', 'morocco', 'peru']
moscow : russia = canberra : australia -> ['tasmania', 'australia', 'nigeria', 'africa', 'australasia']
moscow : russia = hanoi : vietnam -> ['iran', 'thailand', 'eritrea', 'tunisia', 'china']
moscow : russia = havana : cuba -> ['hispaniola', 'peru', 'cuba', 'honduras', 'corsica']
moscow : russia = helsinki : finland -> ['sweden', 'latvia', 'finland', 'ukraine', 'fennoscandia']
moscow : russia = islamabad : pakistan -> ['nigeria', 'tajikistan', 'thailand', 'turkmenistan', 'kyrgyzstan']
moscow : russia = kabul : afghanistan -> ['syria', 'afghanistan', 'eritrea', 'transjordan', 'chechnya']
moscow : russia = london : england -> ['england', 'italy', 'africa', 'sweden', 'britain']
moscow : russia = madrid : spain -> ['spain', 'peru', 'chile', 'italy', 'argentina']
oslo : norway = ottawa : canada -> ['canada', 'denmark', 'sweden', 'denmark-norway', 'morocco']
oslo : norway = paris : france -> ['italy', 'france', 'egypt', 'morocco', 'spain']
oslo : norway = rome : italy -> ['egypt', 'assyria', 'persia', 'italy', 'gaul']
oslo : norway = stockholm : sweden -> ['sweden', 'denmark', 'finland', 'iceland', 'italy']
oslo : norway = tehran : iran -> ['egypt', 'iran', 'morocco', 'tunisia', 'syria']
oslo : norway = tokyo : japan -> ['japan', 'korea', 'sweden', 'italy', 'kyūshū']
oslo : norway = athens : greece -> ['denmark', 'greece', 'egypt', 'denmark-norway', 'sweden']
oslo : norway = baghdad : iraq -> ['syria', 'egypt', 'babylonia', 'persia', 'tunisia']
oslo : norway = bangkok : thailand -> ['thailand', 'morocco', 'egypt', 'tunisia', 'cambodia']
oslo : norway = beijing : china -> ['china', 'finland', 'ethiopia', 'korea', 'sweden']
oslo : norway = berlin : germany -> ['sweden', 'germany', 'hungary', 'italy', 'belgium']
oslo : norway = bern : switzerland -> ['denmark-norway', 'sweden', 'hungary', 'poland-lithuania', 'brandenburg-prussia']
oslo : norway = cairo : egypt -> ['egypt', 'abyssinia', 'morocco', 'phoenicia', 'persia']
oslo : norway = canberra : australia -> ['tasmania', 'australia', 'australasia', 'sweden', 'rhodesia']
oslo : norway = hanoi : vietnam -> ['tunisia', 'egypt', 'syria', 'morocco', 'albania']
oslo : norway = havana : cuba -> ['cuba', 'morocco', 'abyssinia', 'curaçao', 'jamaica']
oslo : norway = helsinki : finland -> ['sweden', 'denmark', 'finland', 'fennoscandia', 'estonia']
oslo : norway = islamabad : pakistan -> ['nigeria', 'arabia', 'bhutan', 'egypt', 'tajikistan']
oslo : norway = kabul : afghanistan -> ['egypt', 'syria', 'abyssinia', 'transjordan', 'khurasan']
oslo : norway = london : england -> ['england', 'italy', 'britain', 'sweden', 'scotland']
oslo : norway = madrid : spain -> ['spain', 'italy', 'portugal', 'sweden', 'cuba']
oslo : norway = moscow : russia -> ['russia', 'lithuania', 'hungary', 'sweden', 'bulgaria']
ottawa : canada = paris : france -> ['italy', 'latin-america', 'europe', 'rumania', 'france']
ottawa : canada = rome : italy -> ['egypt', 'persia', 'byzantium', 'constantinople', 'christendom']
ottawa : canada = stockholm : sweden -> ['sweden', 'norway', 'finland', 'iceland', 'copenhagen']
ottawa : canada = tehran : iran -> ['kyrgyzstan', 'iran', 'tunisia', 'china', 'malaysia']
ottawa : canada = tokyo : japan -> ['japan', 'taiwan', 'malaysia', 'osaka', 'australasia']
ottawa : canada = athens : greece -> ['greece', 'sweden', 'finland', 'iceland', 'norway']
ottawa : canada = baghdad : iraq -> ['manchuria', 'abyssinia', 'tunisia', 'mesopotamia', 'syria']
ottawa : canada = bangkok : thailand -> ['malaysia', 'macao', 'cambodia', 'thailand', 'sundaland']
ottawa : canada = beijing : china -> ['china', 'taiwan', 'india', 'finland', 'japan']
ottawa : canada = berlin : germany -> ['germany', 'hamburg', 'switzerland', 'sweden', 'belgium']
ottawa : canada = bern : switzerland -> ['rumania', 'sweden', 'luxemburg', 'swabia', 'netherland']
ottawa : canada = cairo : egypt -> ['abyssinia', 'egypt', 'phoenicia', 'macao', 'rumania']
ottawa : canada = canberra : australia -> ['australia', 'tasmania', 'australasia', 'malaysia', 'nsw']
ottawa : canada = hanoi : vietnam -> ['taiwan', 'malaysia', 'macao', 'haïti', 'china']
ottawa : canada = havana : cuba -> ['cuba', 'curaçao', 'jamaica', 'macao', 'panama']
ottawa : canada = helsinki : finland -> ['sweden', 'finland', 'norway', 'fennoscandia', 'rumania']
ottawa : canada = islamabad : pakistan -> ['malaysia', 'nigeria', 'pakistan', 'sundaland', 'australasia']
ottawa : canada = kabul : afghanistan -> ['abyssinia', 'ifriqiya', 'egypt', 'basra', 'latveria']
ottawa : canada = london : england -> ['australia', 'australasia', 'europe', 'uk', 'africa']
ottawa : canada = madrid : spain -> ['chile', 'nicaragua', 'peru', 'argentina', 'colombia']
ottawa : canada = moscow : russia -> ['russia', 'rumania', 'sweden', 'norway', 'belorussia']
ottawa : canada = oslo : norway -> ['sweden', 'norway', 'finland', 'iceland', 'australia']
paris : france = rome : italy -> ['denmark-norway', 'persia', 'finland', 'assyria', 'ethiopia']
paris : france = stockholm : sweden -> ['sweden', 'finland', 'denmark', 'norway', 'iceland']
paris : france = tehran : iran -> ['iran', 'mauritania', 'ethiopia', 'kyrgyzstan', 'kazakhstan']
paris : france = tokyo : japan -> ['japan', 'finland', 'germany', 'sweden', 'korea']
paris : france = athens : greece -> ['finland', 'denmark-norway', 'greece', 'denmark', 'sweden']
paris : france = baghdad : iraq -> ['ethiopia', 'mauritania', 'syria', 'cambodia', 'chechnya']
paris : france = bangkok : thailand -> ['cambodia', 'mauritania', 'myanmar', 'nepal', 'thailand']
paris : france = beijing : china -> ['finland', 'ethiopia', 'china', 'mauritania', 'iran']
paris : france = berlin : germany -> ['germany', 'sweden', 'belgium', 'finland', 'hungary']
paris : france = bern : switzerland -> ['denmark-norway', 'brandenburg-prussia', 'austro-hungary', 'sweden', 'hungary']
paris : france = cairo : egypt -> ['ethiopia', 'mauritania', 'persia', 'iberia', 'morocco']
paris : france = canberra : australia -> ['tasmania', 'geelong', 'australia', 'toowoomba', 'nigeria']
paris : france = hanoi : vietnam -> ['mauritania', 'ethiopia', 'cambodia', 'iran', 'turkmenistan']
paris : france = havana : cuba -> ['cuba', 'mauritania', 'chile', 'guatemala', 'sweden']
paris : france = helsinki : finland -> ['finland', 'sweden', 'slovakia', 'fennoscandia', 'belorussia']
paris : france = islamabad : pakistan -> ['mauritania', 'turkmenistan', 'nigeria', 'tajikistan', 'kyrgyzstan']
paris : france = kabul : afghanistan -> ['mauritania', 'transjordan', 'helmand', 'chechnya', 'afghanistan']
paris : france = london : england -> ['england', 'britain', 'sweden', 'germany', 'scotland']
paris : france = madrid : spain -> ['spain', 'paraguay', 'portugal', 'chile', 'finland']
paris : france = moscow : russia -> ['russia', 'lithuania', 'bulgaria', 'hungary', 'serbia']
paris : france = oslo : norway -> ['sweden', 'finland', 'slovakia', 'norway', 'iceland']
paris : france = ottawa : canada -> ['winnipeg', 'sweden', 'finland', 'denmark', 'mauritania']
rome : italy = stockholm : sweden -> ['sweden', 'norway', 'fennoscandia', 'gothenburg', 'slovakia']
rome : italy = tehran : iran -> ['kyrgyzstan', 'iran', 'bosnia-herzegovina', 'uzbekistan', 'kazakhstan']
rome : italy = tokyo : japan -> ['japan', 'hokkaido', 'kyūshū', 'kyushu', 'shikoku']
rome : italy = athens : greece -> ['spain', 'greece', 'bulgaria', 'croatia', 'fennoscandia']
rome : italy = baghdad : iraq -> ['afghanistan', 'dagestan', 'chechnya', 'tunisia', 'tajikistan']
rome : italy = bangkok : thailand -> ['phuket', 'kyrgyzstan', 'cambodia', 'bosnia-herzegovina', 'sundaland']
rome : italy = beijing : china -> ['kyrgyzstan', 'korea', 'china', 'uzbekistan', 'shandong']
rome : italy = berlin : germany -> ['germany', 'switzerland', 'belgium', 'czechia', 'czechoslovakia']
rome : italy = bern : switzerland -> ['rumania', 'austria', 'hungary', 'czechia', 'belorussia']
rome : italy = cairo : egypt -> ['belorussia', 'rumania', 'morocco', 'caucasia', 'spain']
rome : italy = canberra : australia -> ['toowoomba', 'qld', 'tasmania', 'rockhampton', 'townsville']
rome : italy = hanoi : vietnam -> ['bosnia-herzegovina', 'kyrgyzstan', 'uzbekistan', 'tajikistan', 'tunisia']
rome : italy = havana : cuba -> ['corsica', 'argentina', 'curacao', 'curaçao', 'latin-america']
rome : italy = helsinki : finland -> ['slovakia', 'fennoscandia', 'bosnia-herzegovina', 'belorussia', 'wallonia']
rome : italy = islamabad : pakistan -> ['bosnia-herzegovina', 'kyrgyzstan', 'tajikistan', 'uzbekistan', 'turkmenistan']
rome : italy = kabul : afghanistan -> ['afghanistan', 'chechnya', 'helmand', 'dagestan', 'tajikistan']
rome : italy = london : england -> ['england', 'germany', 'cumbria', 'latin-america', 'australasia']
rome : italy = madrid : spain -> ['spain', 'argentina', 'catalonia', 'murcia', 'extremadura']
rome : italy = moscow : russia -> ['romania', 'bulgaria', 'kazakhstan', 'slovakia', 'belorussia']
rome : italy = oslo : norway -> ['slovakia', 'slovenia', 'norway', 'sweden', 'croatia']
rome : italy = ottawa : canada -> ['toronto', 'edmonton', 'mississauga', 'calgary', 'winnipeg']
rome : italy = paris : france -> ['spain', 'rumania', 'belgium', 'france', 'latin-america']
stockholm : sweden = tehran : iran -> ['iran', 'hungary', 'bulgaria', 'kyrgyzstan', 'russia']
stockholm : sweden = tokyo : japan -> ['japan', 'norway', 'germany', 'korea', 'hungary']
stockholm : sweden = athens : greece -> ['denmark', 'hungary', 'denmark-norway', 'greece', 'lithuania']
stockholm : sweden = baghdad : iraq -> ['syria', 'hungary', 'iran', 'egypt', 'libya']
stockholm : sweden = bangkok : thailand -> ['thailand', 'norway', 'cambodia', 'kyrgyzstan', 'hungary']
stockholm : sweden = beijing : china -> ['finland', 'hungary', 'china', 'romania', 'ethiopia']
stockholm : sweden = berlin : germany -> ['germany', 'hungary', 'norway', 'belgium', 'russia']
stockholm : sweden = bern : switzerland -> ['denmark-norway', 'hungary', 'brandenburg-prussia', 'rumania', 'hesse-darmstadt']
stockholm : sweden = cairo : egypt -> ['egypt', 'hungary', 'norway', 'morocco', 'bulgaria']
stockholm : sweden = canberra : australia -> ['norway', 'tasmania', 'australia', 'zealand', 'geelong']
stockholm : sweden = hanoi : vietnam -> ['bulgaria', 'hungary', 'romania', 'iran', 'russia']
stockholm : sweden = havana : cuba -> ['norway', 'cuba', 'curaçao', 'spain', 'morocco']
stockholm : sweden = helsinki : finland -> ['norway', 'finland', 'hungary', 'denmark', 'bulgaria']
stockholm : sweden = islamabad : pakistan -> ['turkmenistan', 'malaysia', 'qatar', 'kyrgyzstan', 'uzbekistan']
stockholm : sweden = kabul : afghanistan -> ['syria', 'egypt', 'transjordan', 'hungary', 'bulgaria']
stockholm : sweden = london : england -> ['england', 'norway', 'hungary', 'britain', 'france']
stockholm : sweden = madrid : spain -> ['spain', 'portugal', 'argentina', 'paraguay', 'chile']
stockholm : sweden = moscow : russia -> ['russia', 'hungary', 'romania', 'bulgaria', 'lithuania']
stockholm : sweden = oslo : norway -> ['norway', 'finland', 'hungary', 'denmark', 'romania']
stockholm : sweden = ottawa : canada -> ['canada', 'norway', 'denmark', 'calgary', 'hungary']
stockholm : sweden = paris : france -> ['france', 'italy', 'spain', 'belgium', 'hungary']
stockholm : sweden = rome : italy -> ['egypt', 'assyria', 'hungary', 'denmark-norway', 'byzantium']
tehran : iran = tokyo : japan -> ['japan', 'korea', 'taiwan', 'afghanistan', 'cambodia']
tehran : iran = athens : greece -> ['armenia', 'greece', 'assyria', 'bulgaria', 'denmark-norway']
tehran : iran = baghdad : iraq -> ['syria', 'afghanistan', 'iraq', 'cambodia', 'libya']
tehran : iran = bangkok : thailand -> ['cambodia', 'afghanistan', 'myanmar', 'iraq', 'indonesia']
tehran : iran = beijing : china -> ['china', 'ethiopia', 'uzbekistan', 'korea', 'kyrgyzstan']
tehran : iran = berlin : germany -> ['germany', 'czechoslovakia', 'belgium', 'russia', 'czechia']
tehran : iran = bern : switzerland -> ['denmark-norway', 'brandenburg-prussia', 'poland-lithuania', 'rumania', 'austro-hungary']
tehran : iran = cairo : egypt -> ['syria', 'abyssinia', 'iraq', 'egypt', 'persia']
tehran : iran = canberra : australia -> ['pakistan', 'australasia', 'bangladesh', 'vanuatu', 'tasmania']
tehran : iran = hanoi : vietnam -> ['syria', 'iraq', 'afghanistan', 'cambodia', 'uzbekistan']
tehran : iran = havana : cuba -> ['cuba', 'abyssinia', 'surinam', 'haiti', 'curaçao']
tehran : iran = helsinki : finland -> ['uzbekistan', 'kazakhstan', 'bulgaria', 'tajikistan', 'slovenia']
tehran : iran = islamabad : pakistan -> ['pakistan', 'tajikistan', 'bangladesh', 'uzbekistan', 'afghanistan']
tehran : iran = kabul : afghanistan -> ['afghanistan', 'syria', 'iraq', 'transjordan', 'chechnya']
tehran : iran = london : england -> ['britain', 'australasia', 'england', 'latin-america', 'germany']
tehran : iran = madrid : spain -> ['argentina', 'paraguay', 'nicaragua', 'cuba', 'bolivia']
tehran : iran = moscow : russia -> ['russia', 'armenia', 'azerbaijan', 'kazakhstan', 'bulgaria']
tehran : iran = oslo : norway -> ['slovenia', 'uzbekistan', 'serbia', 'slovakia', 'bulgaria']
tehran : iran = ottawa : canada -> ['armenia', 'kazakhstan', 'uzbekistan', 'bulgaria', 'toronto']
tehran : iran = paris : france -> ['france', 'belgium', 'italy', 'latin-america', 'syria']
tehran : iran = rome : italy -> ['egypt', 'assyria', 'persia', 'syria', 'ethiopia']
tehran : iran = stockholm : sweden -> ['slovenia', 'sweden', 'bulgaria', 'iceland', 'finland']
tokyo : japan = athens : greece -> ['greece', 'denmark', 'sparta', 'assyria', 'denmark-norway']
tokyo : japan = baghdad : iraq -> ['babylonia', 'egypt', 'iran', 'syria', 'persia']
tokyo : japan = bangkok : thailand -> ['thailand', 'china', 'indonesia', 'nigeria', 'cambodia']
tokyo : japan = beijing : china -> ['china', 'greece', 'korea', 'finland', 'mongolia']
tokyo : japan = berlin : germany -> ['germany', 'belgium', 'sweden', 'greece', 'rumania']
tokyo : japan = bern : switzerland -> ['denmark-norway', 'rumania', 'brandenburg-prussia', 'poland-lithuania', 'denmark']
tokyo : japan = cairo : egypt -> ['egypt', 'babylonia', 'greece', 'abyssinia', 'persia']
tokyo : japan = canberra : australia -> ['australia', 'australasia', 'tasmania', 'nigeria', 'perth']
tokyo : japan = hanoi : vietnam -> ['china', 'korea', 'greece', 'iran', 'tunisia']
tokyo : japan = havana : cuba -> ['cuba', 'surinam', 'brazil', 'jamaica', 'peru']
tokyo : japan = helsinki : finland -> ['denmark', 'sweden', 'finland', 'fennoscandia', 'rumania']
tokyo : japan = islamabad : pakistan -> ['nigeria', 'tajikistan', 'turkmenistan', 'bhutan', 'pakistan']
tokyo : japan = kabul : afghanistan -> ['egypt', 'babylonia', 'iran', 'syria', 'transjordan']
tokyo : japan = london : england -> ['australia', 'italy', 'australasia', 'britain', 'europe']
tokyo : japan = madrid : spain -> ['spain', 'portugal', 'paraguay', 'argentina', 'peru']
tokyo : japan = moscow : russia -> ['russia', 'greece', 'lithuania', 'romania', 'rumania']
tokyo : japan = oslo : norway -> ['sweden', 'denmark', 'finland', 'greece', 'latvia']
tokyo : japan = ottawa : canada -> ['canada', 'denmark', 'greece', 'sweden', 'calgary']
tokyo : japan = paris : france -> ['italy', 'france', 'belgium', 'spain', 'rumania']
tokyo : japan = rome : italy -> ['greece', 'egypt', 'assyria', 'byzantium', 'babylonia']
tokyo : japan = stockholm : sweden -> ['denmark', 'sweden', 'greece', 'finland', 'italy']
tokyo : japan = tehran : iran -> ['iran', 'greece', 'china', 'egypt', 'tunisia']
