boy : girl = brother : sister -> ['sister', 'brother-in-law', 'stepbrother', 'sister-in-law', 'stepson']
king : queen = grandson : granddaughter -> ['granddaughter', 'niece', 'daughter', 'great-granddaughter', 'great-grandson']
king : queen = groom : bride -> ['bridegroom', 'bride', 'bridesmaid', 'grooms', 'housemaid']
king : queen = he : she -> ['she', 'who', 'they', 'raphael1', 'kagenobu']
king : queen = his : her -> ['their', 'its', 'my', 'your', 'our']
king : queen = husband : wife -> ['mother-in-law', 'fiance', 'daughter-in-law', 'sister-in-law', 'stepfather']
man : woman = nephew : niece -> ['niece', 'half-sister', 'granddaughter', 'half-brother', 'stepdaughter']
man : woman = policeman : policewoman -> ['policewoman', 'firefighter', 'patrolman', 'prostitute', 'shopkeeper']
man : woman = prince : princess -> ['princess', 'duchess', 'margravine', 'archduke', 'electress']
man : woman = son : daughter -> ['daughter', 'granddaughter', 'grandson', 'stepdaughter', 'daughter-in-law']
man : woman = sons : daughters -> ['daughters', 'granddaughters', 'grandsons', 'nephews', 'nieces']
man : woman = stepbrother : stepsister -> ['daughter-in-law', 'stepsister', 'stepdaughter', 'sister-in-law', 'step-daughter']
man : woman = stepfather : stepmother -> ['stepmother', 'grandmother', 'sister-in-law', 'mother-in-law', 'fiancé']
man : woman = stepson : stepdaughter -> ['stepdaughter', 'daughter-in-law', 'sister-in-law', 'step-daughter', 'granddaughter']
man : woman = uncle : aunt -> ['aunt', 'grandmother', 'grandfather', 'father-in-law', 'stepfather']
man : woman = boy : girl -> ['girl', 'schoolgirl', 'teenager', 'girls', 'toddler']
man : woman = brother : sister -> ['sister', 'sister-in-law', 'stepdaughter', 'brother-in-law', 'half-sister']
man : woman = brothers : sisters -> ['sisters', 'siblings', 'nephews', 'half-brothers', 'aunts']
man : woman = dad : mom -> ['mom', 'grandmother', 'grandma', 'mum', 'mother-in-law']
man : woman = father : mother -> ['mother', 'grandmother', 'grandfather', 'stepfather', 'father-in-law']
man : woman = grandfather : grandmother -> ['grandmother', 'great-grandfather', 'mother', 'great-grandmother', 'aunt']
man : woman = grandpa : grandma -> ['grandma', 'suzie', 'janie', 'anya', 'auntie']
man : woman = grandson : granddaughter -> ['granddaughter', 'great-granddaughter', 'great-grandson', 'daughter', 'nephew']
man : woman = groom : bride -> ['bridegroom', 'grooms', 'bride', 'bridesmaid', 'housemaid']
man : woman = he : she -> ['she', 'who', 'they', 'marji', 'mokichi']
man : woman = his : her -> ['their', 'its', 'my', 'your', 'our']
man : woman = husband : wife -> ['fiancé', 'spouse', 'boyfriend', 'daughter-in-law', 'sister-in-law']
man : woman = king : queen -> ['queen', 'monarch', 'princess', 'norodom', 'bhumibol']
nephew : niece = policeman : policewoman -> ['policewoman', 'shopkeeper', 'patrolman', 'waiter', 'milkman']
nephew : niece = prince : princess -> ['princess', 'duchess', 'countess', 'landgravine', 'margravine']
nephew : niece = son : daughter -> ['daughter', 'granddaughter', 'stepdaughter', 'great-granddaughter', 'grandchild']
nephew : niece = sons : daughters -> ['daughters', 'granddaughters', 'grandsons', 'nieces', 'stepdaughters']
nephew : niece = stepbrother : stepsister -> ['stepsister', 'stepdaughter', 'great-aunt', 'fiancee', 'step-daughter']
nephew : niece = stepfather : stepmother -> ['stepmother', 'grandmother', 'mother-in-law', 'step-father', 'great-grandmother']
nephew : niece = stepson : stepdaughter -> ['stepdaughter', 'sister-in-law', 'daughter-in-law', 'stepsister', 'step-daughter']
nephew : niece = uncle : aunt -> ['aunt', 'grandmother', 'grandfather', 'great-grandmother', 'stepfather']
nephew : niece = boy : girl -> ['girl', 'schoolgirl', 'teenager', 'woman', 'toddler']
nephew : niece = brother : sister -> ['sister', 'stepdaughter', 'half-sister', 'stepson', 'sister-in-law']
nephew : niece = brothers : sisters -> ['sisters', 'siblings', 'stepsisters', 'stepbrothers', 'aunts']
nephew : niece = dad : mom -> ['mom', 'mum', 'grandmother', 'grandma', 'grandad']
nephew : niece = father : mother -> ['mother', 'grandmother', 'grandfather', 'stepfather', 'great-grandmother']
nephew : niece = grandfather : grandmother -> ['grandmother', 'great-grandmother', 'mother', 'aunt', 'great-aunt']
nephew : niece = grandpa : grandma -> ['grandma', 'grandad', 'anya', 'granny', 'granddad']
nephew : niece = grandson : granddaughter -> ['granddaughter', 'daughter', 'great-granddaughter', 'great-grandson', 'stepdaughter']
nephew : niece = groom : bride -> ['bridegroom', 'grooms', 'bride', 'housekeeper', 'housemaid']
nephew : niece = he : she -> ['she', 'who', 'they', 'mikay', 'kagenobu']
nephew : niece = his : her -> ['their', 'my', 'its', 'your', 'our']
nephew : niece = husband : wife -> ['fiance', 'fiancé', 'mother-in-law', 'boyfriend', 'fiancee']
nephew : niece = king : queen -> ['queen', 'tsaritsa', 'tsarina', 'monarch', 'princess']
nephew : niece = man : woman -> ['woman', 'girl', 'shepherdess', 'waif', 'seductress']
policeman : policewoman = prince : princess -> ['princess', 'archduke', 'prince-elector', 'margravine', 'landgravine']
policeman : policewoman = son : daughter -> ['grandson', 'great-great-grandson', 'stepson', 'great-grandson', 'grandnephew']
policeman : policewoman = sons : daughters -> ['daughters', 'grandsons', 'granddaughters', 'nephews', 'half-brothers']
policeman : policewoman = stepbrother : stepsister -> ['goddaughter', 'step-daughter', 'great-aunt', 'stepsister', 'step-brother']
policeman : policewoman = stepfather : stepmother -> ['step-father', 'great-aunt', 'great-uncle', 'great-grandmother', 'stepbrother']
policeman : policewoman = stepson : stepdaughter -> ['stepdaughter', 'stepbrother', 'great-uncle', 'step-daughter', 'goddaughter']
policeman : policewoman = uncle : aunt -> ['great-uncle', 'brother-in-law', 'father-in-law', 'grandfather', 'great-grandfather']
policeman : policewoman = boy : girl -> ['girl', 'schoolgirl', 'bellboy', 'paperboy', 'zookeeper']
policeman : policewoman = brother : sister -> ['great-uncle', 'brother-in-law', 'stepson', 'stepbrother', 'half-brother']
policeman : policewoman = brothers : sisters -> ['sisters', 'siblings', 'brothers-in-law', 'stepbrothers', 'half-brothers']
policeman : policewoman = dad : mom -> ['grandpa', 'flatmate', 'step-father', 'grandad', 'great-aunt']
policeman : policewoman = father : mother -> ['grandfather', 'father-in-law', 'great-uncle', 'great-aunt', 'great-great-grandfather']
policeman : policewoman = grandfather : grandmother -> ['great-uncle', 'great-grandfather', 'great-aunt', 'great-grandmother', 'great-great-grandfather']
policeman : policewoman = grandpa : grandma -> ['suzie', 'queenie', 'edwina', 'margie', 'grandma']
policeman : policewoman = grandson : granddaughter -> ['great-grandson', 'grandnephew', 'great-great-grandson', 'nephew', 'granddaughter']
policeman : policewoman = groom : bride -> ['bridegroom', 'bridesmaid', 'footman', 'gaoler', 'coachman']
policeman : policewoman = he : she -> ['she', 'kagenobu', 'minakata', 'mokichi', 'neta-lee']
policeman : policewoman = his : her -> ['their', 'my', 'its', 'your', 'smilin']
policeman : policewoman = husband : wife -> ['fiancé', 'fiance', 'brother-in-law', 'fiancee', 'stepson']
policeman : policewoman = king : queen -> ['domnitor', 'songtsän', 'wreck-it', 'tzar', 'leelee']
policeman : policewoman = man : woman -> ['swordswoman', 'frenchwoman', 'englishwoman', 'conman', 'zookeeper']
policeman : policewoman = nephew : niece -> ['great-nephew', 'half-brother', 'great-uncle', 'niece', 'great-grandson']
prince : princess = son : daughter -> ['daughter', 'granddaughter', 'stepdaughter', 'niece', 'half-sister']
prince : princess = sons : daughters -> ['daughters', 'granddaughters', 'daughter', 'nieces', 'grandsons']
prince : princess = stepbrother : stepsister -> ['stepsister', 'stepdaughter', 'sister-in-law', 'fiancee', 'goddaughter']
prince : princess = stepfather : stepmother -> ['stepmother', 'grandmother', 'fiancée', 'sister-in-law', 'fiance']
prince : princess = stepson : stepdaughter -> ['stepdaughter', 'sister-in-law', 'daughter-in-law', 'stepsister', 'fiancee']
prince : princess = uncle : aunt -> ['aunt', 'grandmother', 'grandfather', 'half-sister', 'sister-in-law']
prince : princess = boy : girl -> ['girl', 'schoolgirl', 'teenager', 'woman', 'drifter']
prince : princess = brother : sister -> ['sister', 'half-sister', 'sister-in-law', 'stepdaughter', 'stepbrother']
prince : princess = brothers : sisters -> ['sisters', 'siblings', 'aunts', 'stepsisters', 'stepbrothers']
prince : princess = dad : mom -> ['mom', 'grandma', 'grandmother', 'mum', 'mother']
prince : princess = father : mother -> ['mother', 'grandmother', 'grandfather', 'aunt', 'stepfather']
prince : princess = grandfather : grandmother -> ['grandmother', 'mother', 'aunt', 'great-grandmother', 'great-aunt']
prince : princess = grandpa : grandma -> ['grandma', 'granny', 'auntie', 'grandad', 'anya']
prince : princess = grandson : granddaughter -> ['granddaughter', 'daughter', 'stepdaughter', 'great-grandson', 'great-granddaughter']
prince : princess = groom : bride -> ['bridegroom', 'bride', 'bridesmaid', 'housemaid', 'babysitter']
prince : princess = he : she -> ['she', 'who', 'they', 'marji', 'kagenobu']
prince : princess = his : her -> ['their', 'its', 'my', 'your', 'our']
prince : princess = husband : wife -> ['fiance', 'wife', 'fiancé', 'sister-in-law', 'fiancee']
prince : princess = king : queen -> ['queen', 'tsarina', 'infanta', 'landgravine', 'tsaritsa']
prince : princess = man : woman -> ['woman', 'girl', 'schoolgirl', 'drifter', 'tomboy']
prince : princess = nephew : niece -> ['niece', 'half-sister', 'granddaughter', 'stepdaughter', 'sister-in-law']
prince : princess = policeman : policewoman -> ['policewoman', 'patrolman', 'waitress', 'schoolgirl', 'shopkeeper']
son : daughter = sons : daughters -> ['daughters', 'granddaughters', 'grandsons', 'nieces', 'nephews']
son : daughter = stepbrother : stepsister -> ['stepsister', 'fiancee', 'stepdaughter', 'sister-in-law', 'fiance']
son : daughter = stepfather : stepmother -> ['stepmother', 'grandmother', 'mother-in-law', 'fiance', 'fiancee']
son : daughter = stepson : stepdaughter -> ['stepdaughter', 'sister-in-law', 'daughter-in-law', 'fiancee', 'fiancée']
son : daughter = uncle : aunt -> ['aunt', 'grandmother', 'grandfather', 'mother-in-law', 'sister']
son : daughter = boy : girl -> ['girl', 'schoolgirl', 'woman', 'waitress', 'toddler']
son : daughter = brother : sister -> ['sister', 'sister-in-law', 'stepdaughter', 'half-sister', 'stepson']
son : daughter = brothers : sisters -> ['sisters', 'siblings', 'aunts', 'stepsisters', 'stepbrothers']
son : daughter = dad : mom -> ['mom', 'mum', 'grandma', 'grandmother', 'mother']
son : daughter = father : mother -> ['mother', 'grandmother', 'grandfather', 'stepfather', 'aunt']
son : daughter = grandfather : grandmother -> ['grandmother', 'aunt', 'mother', 'great-grandmother', 'great-aunt']
son : daughter = grandpa : grandma -> ['grandma', 'auntie', 'granny', 'grandad', 'suzie']
son : daughter = grandson : granddaughter -> ['granddaughter', 'stepdaughter', 'great-granddaughter', 'sister-in-law', 'daughter-in-law']
son : daughter = groom : bride -> ['bridegroom', 'grooms', 'bridesmaid', 'housemaid', 'bride']
son : daughter = he : she -> ['she', 'who', 'they', 'kagenobu', 'marji']
son : daughter = his : her -> ['their', 'your', 'my', 'its', 'our']
son : daughter = husband : wife -> ['fiancé', 'fiance', 'boyfriend', 'fiancee', 'mother-in-law']
son : daughter = king : queen -> ['queen', 'princess', 'monarch', 'tsarina', 'tsaritsa']
son : daughter = man : woman -> ['woman', 'girl', 'divorcee', 'schoolgirl', 'housewife']
son : daughter = nephew : niece -> ['niece', 'half-sister', 'granddaughter', 'stepdaughter', 'sister-in-law']
son : daughter = policeman : policewoman -> ['policewoman', 'patrolman', 'prostitute', 'shopkeeper', 'housemaid']
son : daughter = prince : princess -> ['princess', 'duchess', 'landgravine', 'countess', 'electress']
sons : daughters = stepbrother : stepsister -> ['stepsister', 'stepdaughter', 'fiancee', 'great-aunt', 'daughter-in-law']
sons : daughters = stepfather : stepmother -> ['stepmother', 'grandmother', 'fiancee', 'mother-in-law', 'fiancée']
sons : daughters = stepson : stepdaughter -> ['stepdaughter', 'daughter-in-law', 'sister-in-law', 'fiancee', 'stepsister']
sons : daughters = uncle : aunt -> ['aunt', 'grandmother', 'grandfather', 'great-grandmother', 'great-aunt']
sons : daughters = boy : girl -> ['girl', 'schoolgirl', 'teenager', 'toddler', 'wench']
sons : daughters = brother : sister -> ['sister', 'half-sister', 'stepdaughter', 'sister-in-law', 'half-brother']
sons : daughters = brothers : sisters -> ['sisters', 'siblings', 'half-brothers', 'stepsisters', 'stepsons']
sons : daughters = dad : mom -> ['mom', 'mum', 'grandmother', 'grandma', 'mother']
sons : daughters = father : mother -> ['mother', 'grandmother', 'grandfather', 'stepfather', 'great-aunt']
sons : daughters = grandfather : grandmother -> ['grandmother', 'great-grandmother', 'mother', 'aunt', 'great-aunt']
sons : daughters = grandpa : grandma -> ['grandma', 'grandad', 'auntie', 'suzie', 'granny']
sons : daughters = grandson : granddaughter -> ['granddaughter', 'daughter', 'great-granddaughter', 'niece', 'great-grandson']
sons : daughters = groom : bride -> ['bridegroom', 'grooms', 'bridesmaid', 'housemaid', 'babysitter']
sons : daughters = he : she -> ['she', 'who', 'kagenobu', 'marji', 'they']
sons : daughters = his : her -> ['their', 'my', 'your', 'its', 'our']
sons : daughters = husband : wife -> ['fiancé', 'boyfriend', 'fiance', 'fiancee', 'daughter-in-law']
sons : daughters = king : queen -> ['queen', 'tsarina', 'tsaritsa', 'princess', 'landgravine']
sons : daughters = man : woman -> ['woman', 'girl', 'seductress', 'shepherdess', 'divorcee']
sons : daughters = nephew : niece -> ['niece', 'half-sister', 'granddaughter', 'half-brother', 'great-granddaughter']
sons : daughters = policeman : policewoman -> ['policewoman', 'patrolman', 'housemaid', 'militiaman', 'divorcée']
sons : daughters = prince : princess -> ['princess', 'landgravine', 'electress', 'margravine', 'duchess']
sons : daughters = son : daughter -> ['daughter', 'granddaughter', 'stepdaughter', 'grandson', 'niece']
stepbrother : stepsister = stepfather : stepmother -> ['stepmother', 'fiance', 'mother-in-law', 'fiancé', 'fiancee']
stepbrother : stepsister = stepson : stepdaughter -> ['stepdaughter', 'daughter-in-law', 'sister-in-law', 'step-daughter', 'fiancee']
stepbrother : stepsister = uncle : aunt -> ['aunt', 'grandfather', 'father-in-law', 'great-uncle', 'grandmother']
stepbrother : stepsister = boy : girl -> ['girl', 'schoolgirl', 'wench', 'lad', 'drifter']
stepbrother : stepsister = brother : sister -> ['sister', 'stepson', 'brother-in-law', 'stepdaughter', 'half-brother']
stepbrother : stepsister = brothers : sisters -> ['sisters', 'siblings', 'stepbrothers', 'stepsisters', 'sisters-in-law']
stepbrother : stepsister = dad : mom -> ['mom', 'grandma', 'grandpa', 'mum', 'mommy']
stepbrother : stepsister = father : mother -> ['mother', 'grandfather', 'grandmother', 'father-in-law', 'stepfather']
stepbrother : stepsister = grandfather : grandmother -> ['grandmother', 'father', 'great-grandfather', 'great-aunt', 'mother']
stepbrother : stepsister = grandpa : grandma -> ['grandma', 'grandad', 'granny', 'mommy', 'pappy']
stepbrother : stepsister = grandson : granddaughter -> ['granddaughter', 'son', 'great-grandson', 'great-granddaughter', 'nephew']
stepbrother : stepsister = groom : bride -> ['bridegroom', 'grooms', 'spook', 'bride', 'bridesmaid']
stepbrother : stepsister = he : she -> ['she', 'who', 'they', 'marji', 'raphael1']
stepbrother : stepsister = his : her -> ['their', 'its', 'my', 'your', 'our']
stepbrother : stepsister = husband : wife -> ['fiancé', 'fiance', 'boyfriend', 'mother-in-law', 'fiancee']
stepbrother : stepsister = king : queen -> ['queen', 'monarch', 'songtsän', 'bhumibol', 'tsarina']
stepbrother : stepsister = man : woman -> ['woman', 'girl', 'charmer', 'shepherdess', 'waif']
stepbrother : stepsister = nephew : niece -> ['niece', 'half-brother', 'half-sister', 'grandson', 'great-nephew']
stepbrother : stepsister = policeman : policewoman -> ['policewoman', 'patrolman', 'cabbie', 'milkman', 'highwayman']
stepbrother : stepsister = prince : princess -> ['princess', 'duchess', 'landgravine', 'archduke', 'margravine']
stepbrother : stepsister = son : daughter -> ['daughter', 'grandson', 'granddaughter', 'stepdaughter', 'grandchild']
stepbrother : stepsister = sons : daughters -> ['daughters', 'grandsons', 'granddaughters', 'stepsons', 'nieces']
stepfather : stepmother = stepson : stepdaughter -> ['stepdaughter', 'daughter-in-law', 'sister-in-law', 'stepbrother', 'stepsister']
stepfather : stepmother = uncle : aunt -> ['aunt', 'half-brother', 'great-uncle', 'mother-in-law', 'stepbrother']
stepfather : stepmother = boy : girl -> ['girl', 'schoolgirl', 'lad', 'waif', 'wench']
stepfather : stepmother = brother : sister -> ['sister', 'stepson', 'half-brother', 'stepbrother', 'daughter-in-law']
stepfather : stepmother = brothers : sisters -> ['sisters', 'siblings', 'stepsisters', 'half-brothers', 'stepbrothers']
stepfather : stepmother = dad : mom -> ['mom', 'grandma', 'mum', 'mother-in-law', 'grandad']
stepfather : stepmother = father : mother -> ['mother', 'grandfather', 'grandmother', 'mother-in-law', 'father-in-law']
stepfather : stepmother = grandfather : grandmother -> ['grandmother', 'great-grandmother', 'great-aunt', 'mother-in-law', 'aunt']
stepfather : stepmother = grandpa : grandma -> ['grandma', 'grandad', 'granny', 'auntie', 'queenie']
stepfather : stepmother = grandson : granddaughter -> ['granddaughter', 'son', 'great-grandson', 'grandnephew', 'nephew']
stepfather : stepmother = groom : bride -> ['bridegroom', 'grooms', 'coachman', 'herdsman', 'jailer']
stepfather : stepmother = he : she -> ['she', 'who', 'they', 'censei', 'casprings']
stepfather : stepmother = his : her -> ['their', 'its', 'your', 'my', 'our']
stepfather : stepmother = husband : wife -> ['mother-in-law', 'daughter-in-law', 'fiancé', 'fiance', 'sister-in-law']
stepfather : stepmother = king : queen -> ['queen', 'monarch', 'ruler', 'bhumibol', 'songtsän']
stepfather : stepmother = man : woman -> ['woman', 'shepherdess', 'buffoon', 'waif', 'woodsman']
stepfather : stepmother = nephew : niece -> ['niece', 'half-brother', 'half-sister', 'grandson', 'great-nephew']
stepfather : stepmother = policeman : policewoman -> ['policewoman', 'patrolman', 'highwayman', 'seductress', 'policemen']
stepfather : stepmother = prince : princess -> ['princess', 'archduke', 'duchess', 'despot', 'empress']
stepfather : stepmother = son : daughter -> ['daughter', 'grandson', 'granddaughter', 'stepdaughter', 'daughter-in-law']
stepfather : stepmother = sons : daughters -> ['daughters', 'grandsons', 'granddaughters', 'nephews', 'half-brothers']
stepfather : stepmother = stepbrother : stepsister -> ['stepsister', 'daughter-in-law', 'goddaughter', 'step-brother', 'stepdaughter']
stepson : stepdaughter = uncle : aunt -> ['aunt', 'grandmother', 'grandfather', 'great-grandmother', 'great-uncle']
stepson : stepdaughter = boy : girl -> ['girl', 'schoolgirl', 'teenager', 'woman', 'drifter']
stepson : stepdaughter = brother : sister -> ['sister', 'half-brother', 'half-sister', 'stepbrother', 'sister-in-law']
stepson : stepdaughter = brothers : sisters -> ['sisters', 'siblings', 'stepsisters', 'stepbrothers', 'stepsons']
stepson : stepdaughter = dad : mom -> ['mom', 'grandma', 'mum', 'grandad', 'grandpa']
stepson : stepdaughter = father : mother -> ['mother', 'grandmother', 'grandfather', 'stepfather', 'father-in-law']
stepson : stepdaughter = grandfather : grandmother -> ['grandmother', 'great-grandmother', 'great-grandfather', 'father', 'mother']
stepson : stepdaughter = grandpa : grandma -> ['grandma', 'grandad', 'granny', 'queenie', 'maxie']
stepson : stepdaughter = grandson : granddaughter -> ['granddaughter', 'great-grandson', 'great-granddaughter', 'son', 'nephew']
stepson : stepdaughter = groom : bride -> ['bridegroom', 'grooms', 'spook', 'housemaid', 'coachman']
stepson : stepdaughter = he : she -> ['she', 'who', 'they', 'kagenobu', 'marji']
stepson : stepdaughter = his : her -> ['their', 'my', 'your', 'its', 'our']
stepson : stepdaughter = husband : wife -> ['fiance', 'fiancé', 'boyfriend', 'fiancee', 'mother-in-law']
stepson : stepdaughter = king : queen -> ['queen', 'monarch', 'tsarina', 'knave', 'songtsän']
stepson : stepdaughter = man : woman -> ['woman', 'girl', 'shepherdess', 'loner', 'milkman']
stepson : stepdaughter = nephew : niece -> ['niece', 'half-brother', 'half-sister', 'great-nephew', 'granddaughter']
stepson : stepdaughter = policeman : policewoman -> ['policewoman', 'patrolman', 'shopkeeper', 'firefighter', 'policemen']
stepson : stepdaughter = prince : princess -> ['princess', 'duchess', 'landgravine', 'countess', 'tsarina']
stepson : stepdaughter = son : daughter -> ['daughter', 'granddaughter', 'grandson', 'great-granddaughter', 'niece']
stepson : stepdaughter = sons : daughters -> ['daughters', 'granddaughters', 'grandsons', 'nieces', 'stepsons']
stepson : stepdaughter = stepbrother : stepsister -> ['stepsister', 'great-aunt', 'step-daughter', 'step-sister', 'fiancee']
stepson : stepdaughter = stepfather : stepmother -> ['stepmother', 'fiance', 'step-father', 'mother-in-law', 'grandmother']
uncle : aunt = boy : girl -> ['girl', 'schoolgirl', 'waitress', 'teenager', 'toddler']
uncle : aunt = brother : sister -> ['sister', 'sister-in-law', 'stepdaughter', 'stepson', 'daughter-in-law']
uncle : aunt = brothers : sisters -> ['sisters', 'siblings', 'aunts', 'stepsisters', 'sisters-in-law']
uncle : aunt = dad : mom -> ['mom', 'mum', 'grandma', 'grandmother', 'mother-in-law']
uncle : aunt = father : mother -> ['mother', 'grandmother', 'mother-in-law', 'grandfather', 'grandparents']
uncle : aunt = grandfather : grandmother -> ['grandmother', 'mother', 'mother-in-law', 'grandparents', 'great-aunt']
uncle : aunt = grandpa : grandma -> ['grandma', 'granny', 'grandad', 'auntie', 'anya']
uncle : aunt = grandson : granddaughter -> ['granddaughter', 'daughter', 'stepdaughter', 'sister-in-law', 'daughter-in-law']
uncle : aunt = groom : bride -> ['bridegroom', 'grooms', 'bride', 'bridesmaid', 'housemaid']
uncle : aunt = he : she -> ['she', 'they', 'who', 'marji', 'kagenobu']
uncle : aunt = his : her -> ['their', 'my', 'your', 'its', 'our']
uncle : aunt = husband : wife -> ['mother-in-law', 'fiance', 'fiancé', 'fiancee', 'boyfriend']
uncle : aunt = king : queen -> ['queen', 'princess', 'tsarina', 'tsaritsa', 'landgravine']
uncle : aunt = man : woman -> ['woman', 'girl', 'englishwoman', 'housewife', 'shepherdess']
uncle : aunt = nephew : niece -> ['niece', 'granddaughter', 'stepdaughter', 'sister-in-law', 'half-sister']
uncle : aunt = policeman : policewoman -> ['policewoman', 'waitress', 'patrolman', 'shopkeeper', 'waiter']
uncle : aunt = prince : princess -> ['princess', 'duchess', 'landgravine', 'countess', 'empress']
uncle : aunt = son : daughter -> ['daughter', 'granddaughter', 'stepdaughter', 'daughter-in-law', 'grandson']
uncle : aunt = sons : daughters -> ['daughters', 'granddaughters', 'nieces', 'grandsons', 'grandchildren']
uncle : aunt = stepbrother : stepsister -> ['stepsister', 'fiancee', 'sister-in-law', 'stepdaughter', 'daughter-in-law']
uncle : aunt = stepfather : stepmother -> ['stepmother', 'grandmother', 'mother-in-law', 'sister-in-law', 'fiancee']
uncle : aunt = stepson : stepdaughter -> ['stepdaughter', 'sister-in-law', 'daughter-in-law', 'fiancee', 'stepsister']
