athens : greece = baghdad : iraq -> ['syria', 'iraq', 'libya', 'afghanistan', 'iran']
kabul : afghanistan = helsinki : finland -> ['finland', 'latvia', 'estonia', 'kuopio', 'sweden']
kabul : afghanistan = islamabad : pakistan -> ['pakistan', 'iraq', 'tajikistan', 'uzbekistan', 'bangladesh']
london : england = madrid : spain -> ['spain', 'andalusia', 'portugal', 'extremadura', 'zaragoza']
london : england = moscow : russia -> ['russia', 'kiev', 'yaroslavl', 'voronezh', 'nizhny']
london : england = oslo : norway -> ['norway', 'finland', 'fredrikstad', 'stavanger', 'trondheim']
london : england = ottawa : canada -> ['ontario', 'drummondville', 'rouyn-noranda', 'qmjhl', 'manitoba']
london : england = paris : france -> ['france', 'menton', 'provence', 'toulouse', 'rheims']
london : england = rome : italy -> ['italy', 'benevento', 'orvieto', 'siena', 'spain']
london : england = stockholm : sweden -> ['sweden', 'norway', 'finland', 'denmark', 'skne']
london : england = tehran : iran -> ['iran', 'gilan', 'mashhad', 'isfahan', 'qom']
london : england = tokyo : japan -> ['japan', 'kysh', 'kanagawa', 'saitama', 'hokkaid']
london : england = athens : greece -> ['greece', 'boeotia', 'epirus', 'crete', 'maroussi']
london : england = baghdad : iraq -> ['syria', 'iraq', 'khurasan', 'ifriqiya', 'iran']
london : england = bangkok : thailand -> ['thailand', 'malaysia', 'indonesia', 'phuket', 'chonburi']
london : england = beijing : china -> ['henan', 'jiangsu', 'guangdong', 'china', 'guangzhou']
london : england = berlin : germany -> ['germany', 'bavaria', 'saxony', 'thuringia', 'hamburg']
london : england = bern : switzerland -> ['aargau', 'vaud', 'glarus', 'obwalden', 'graubnden']
london : england = cairo : egypt -> ['egypt', 'syria', 'morocco', 'fustat', 'tunisia']
london : england = canberra : australia -> ['tasmania', 'australia', 'queensland', 'wallabies', 'waratahs']
london : england = hanoi : vietnam -> ['cambodia', 'taiwan', 'vietnam', 'indonesia', 'vientiane']
london : england = havana : cuba -> ['cuba', 'argentina', 'paraguay', 'spain', 'hispaniola']
london : england = helsinki : finland -> ['finland', 'sweden', 'turku', 'latvia', 'hmeenlinna']
london : england = islamabad : pakistan -> ['pakistan', 'sindh', 'faisalabad', 'balochistan', 'bangladesh']
london : england = kabul : afghanistan -> ['afghanistan', 'balkh', 'pakistan', 'khurasan', 'kandahar']
madrid : spain = moscow : russia -> ['russia', 'belorussia', 'ukraine', 'bulgaria', 'transcaucasia']
madrid : spain = oslo : norway -> ['norway', 'sweden', 'denmark', 'finland', 'trondheim']
madrid : spain = ottawa : canada -> ['canada', 'cobourg', 'tillsonburg', 'gananoque', 'ontario']
madrid : spain = paris : france -> ['france', 'belgium', 'italy', 'menton', 'switzerland']
madrid : spain = rome : italy -> ['italy', 'greece', 'sicily', 'france', 'sardinia']
madrid : spain = stockholm : sweden -> ['sweden', 'denmark', 'norway', 'finland', 'scandinavia']
madrid : spain = tehran : iran -> ['iran', 'syria', 'tajikistan', 'afghanistan', 'gilan']
madrid : spain = tokyo : japan -> ['japan', 'taiwan', 'okinawa', 'hokkaid', 'russia']
madrid : spain = athens : greece -> ['greece', 'boeotia', 'cyprus', 'phocis', 'epirus']
madrid : spain = baghdad : iraq -> ['syria', 'iraq', 'libya', 'yemen', 'afghanistan']
madrid : spain = bangkok : thailand -> ['thailand', 'cambodia', 'laos', 'phuket', 'taiwan']
madrid : spain = beijing : china -> ['china', 'taiwan', 'russia', 'mongolia', 'korea']
madrid : spain = berlin : germany -> ['germany', 'austria', 'scandinavia', 'allied-occupied', 'france']
madrid : spain = bern : switzerland -> ['switzerland', 'austria', 'basel-country', 'denmark', 'france']
madrid : spain = cairo : egypt -> ['egypt', 'syria', 'tunisia', 'libya', 'morocco']
madrid : spain = canberra : australia -> ['australia', 'tasmania', 'geraldton', 'queensland', 'ahisa']
madrid : spain = hanoi : vietnam -> ['cambodia', 'laos', 'vietnam', 'taiwan', 'thailand']
madrid : spain = havana : cuba -> ['cuba', 'hispaniola', 'varadero', 'argentina', 'morocco']
madrid : spain = helsinki : finland -> ['finland', 'sweden', 'denmark', 'scandinavia', 'latvia']
madrid : spain = islamabad : pakistan -> ['pakistan', 'afghanistan', 'srilanka', 'arabia', 'tajikistan']
madrid : spain = kabul : afghanistan -> ['afghanistan', 'syria', 'libya', 'khurasan', 'iraq']
madrid : spain = london : england -> ['scandinavia', 'britain', 'europe', 'france', 'denmark']
moscow : russia = oslo : norway -> ['norway', 'denmark', 'sweden', 'iceland', 'finland']
moscow : russia = ottawa : canada -> ['canada', 'nunavik', 'nunavut', 'chatham-kent', 'lloydminster']
moscow : russia = paris : france -> ['france', 'spain', 'belgium', 'tlvisions', 'italy']
moscow : russia = rome : italy -> ['italy', 'spain', 'greece', 'bulgaria', 'galatia']
moscow : russia = stockholm : sweden -> ['sweden', 'denmark', 'norway', 'finland', 'fennoscandia']
moscow : russia = tehran : iran -> ['iran', 'tajikistan', 'kyrgyzstan', 'mazandaran', 'turkey']
moscow : russia = tokyo : japan -> ['japan', 'taiwan', 'hokkaid', 'honshu', 'honsh']
moscow : russia = athens : greece -> ['greece', 'macedonia', 'boeotia', 'bulgaria', 'phocis']
moscow : russia = baghdad : iraq -> ['syria', 'iraq', 'iran', 'afghanistan', 'libya']
moscow : russia = bangkok : thailand -> ['thailand', 'cambodia', 'laos', 'indonesia', 'malaysia']
moscow : russia = beijing : china -> ['china', 'taiwan', 'mongolia', 'thailand', 'korea']
moscow : russia = berlin : germany -> ['germany', 'allied-occupied', 'austria', 'denmark', 'prussia']
moscow : russia = bern : switzerland -> ['switzerland', 'obwalden', 'aargau', 'denmark', 'basel-country']
moscow : russia = cairo : egypt -> ['egypt', 'syria', 'morocco', 'ethiopia', 'tunisia']
moscow : russia = canberra : australia -> ['australia', 'tasmania', 'ahisa', 'malesia', 'queensland']
moscow : russia = hanoi : vietnam -> ['cambodia', 'laos', 'thailand', 'taiwan', 'vietnam']
moscow : russia = havana : cuba -> ['cuba', 'hispaniola', 'peru', 'ecuador', 'spain']
moscow : russia = helsinki : finland -> ['finland', 'sweden', 'denmark', 'estonia', 'ostrobothnia']
moscow : russia = islamabad : pakistan -> ['pakistan', 'afghanistan', 'tajikistan', 'turkmenistan', 'srilanka']
moscow : russia = kabul : afghanistan -> ['afghanistan', 'iran', 'kunar', 'iraq', 'tajikistan']
moscow : russia = london : england -> ['scandinavia', 'denmark', 'spain', 'britain', 'cornwall']
moscow : russia = madrid : spain -> ['spain', 'portugal', 'extremadura', 'castile-la', 'murcia']
oslo : norway = ottawa : canada -> ['canada', 'ontario', 'rouyn-noranda', 'chatham-kent', 'ponoka']
oslo : norway = paris : france -> ['france', 'italy', 'spain', 'belgium', 'britain']
oslo : norway = rome : italy -> ['italy', 'greece', 'spain', 'sicily', 'france']
oslo : norway = stockholm : sweden -> ['sweden', 'denmark', 'finland', 'estonia', 'skne']
oslo : norway = tehran : iran -> ['iran', 'mazandaran', 'gilan', 'kermanshah', 'afghanistan']
oslo : norway = tokyo : japan -> ['japan', 'hokkaid', 'taiwan', 'kysh', 'kanagawa']
oslo : norway = athens : greece -> ['greece', 'boeotia', 'thessaly', 'lithuania', 'crete']
oslo : norway = baghdad : iraq -> ['syria', 'iraq', 'afghanistan', 'khurasan', 'ifriqiya']
oslo : norway = bangkok : thailand -> ['thailand', 'cambodia', 'laos', 'china', 'phuket']
oslo : norway = beijing : china -> ['china', 'taiwan', 'guangzhou', 'mongolia', 'sichuan']
oslo : norway = berlin : germany -> ['germany', 'allied-occupied', 'austria', 'italy', 'sweden']
oslo : norway = bern : switzerland -> ['switzerland', 'vaud', 'aargau', 'obwalden', 'denmark']
oslo : norway = cairo : egypt -> ['egypt', 'syria', 'tunisia', 'libya', 'arabia']
oslo : norway = canberra : australia -> ['australia', 'tasmania', 'queensland', 'britain', 'ahisa']
oslo : norway = hanoi : vietnam -> ['cambodia', 'taiwan', 'laos', 'china', 'korea']
oslo : norway = havana : cuba -> ['cuba', 'hispaniola', 'peru', 'spain', 'portugal']
oslo : norway = helsinki : finland -> ['finland', 'sweden', 'estonia', 'denmark', 'latvia']
oslo : norway = islamabad : pakistan -> ['pakistan', 'afghanistan', 'baluchistan', 'pakhtunkhwa', 'tajikistan']
oslo : norway = kabul : afghanistan -> ['afghanistan', 'khurasan', 'pakistan', 'transoxiana', 'herat']
oslo : norway = london : england -> ['britain', 'cornwall', 'england', 'scandinavia', 'denmark']
oslo : norway = madrid : spain -> ['spain', 'portugal', 'extremadura', 'valencia', 'andalusia']
oslo : norway = moscow : russia -> ['russia', 'lithuania', 'bolshevist', 'belorussia', 'czarist']
ottawa : canada = paris : france -> ['france', 'belgium', 'aix-en-provence', 'spain', 'suresnes']
ottawa : canada = rome : italy -> ['italy', 'france', 'spain', 'greece', 'scandinavia']
ottawa : canada = stockholm : sweden -> ['sweden', 'norway', 'finland', 'gothenburg', 'denmark']
ottawa : canada = tehran : iran -> ['iran', 'mashad', 'isfahan', 'mashhad', 'qom']
ottawa : canada = tokyo : japan -> ['japan', 'australia', 'beppu', 'yamanashi', 'hokkaid']
ottawa : canada = athens : greece -> ['greece', 'cyprus', 'macedonia', 'crete', 'boeotia']
ottawa : canada = baghdad : iraq -> ['iran', 'syria', 'iraq', 'basra', 'afghanistan']
ottawa : canada = bangkok : thailand -> ['thailand', 'phuket', 'indonesia', 'malaysia', 'cambodia']
ottawa : canada = beijing : china -> ['china', 'taiwan', 'russia', 'japan', 'thailand']
ottawa : canada = berlin : germany -> ['germany', 'munich', 'hamburg', 'saxony', 'papenburg']
ottawa : canada = bern : switzerland -> ['switzerland', 'germany', 'austria', 'france', 'obwalden']
ottawa : canada = cairo : egypt -> ['egypt', 'syria', 'mashad', 'latin-america', 'arabia']
ottawa : canada = canberra : australia -> ['australia', 'tasmania', 'queensland', 'scandinavia', 'zealand']
ottawa : canada = hanoi : vietnam -> ['cambodia', 'laos', 'thailand', 'indonesia', 'taiwan']
ottawa : canada = havana : cuba -> ['cuba', 'aruba', 'curaao', 'curacao', 'hispaniola']
ottawa : canada = helsinki : finland -> ['finland', 'sweden', 'scandinavia', 'gothenburg', 'iceland']
ottawa : canada = islamabad : pakistan -> ['pakistan', 'india', 'malaysia', 'srilanka', 'australia']
ottawa : canada = kabul : afghanistan -> ['afghanistan', 'pakistan', 'iran', 'india', 'nangarhar']
ottawa : canada = london : england -> ['australia', 'ireland', 'scandinavia', 'europe', 'england']
ottawa : canada = madrid : spain -> ['spain', 'portugal', 'murcia', 'andalucia', 'mallorca']
ottawa : canada = moscow : russia -> ['russia', 'saint-petersburg', 'novosibirsk', 'finland', 'buryatia']
ottawa : canada = oslo : norway -> ['norway', 'sweden', 'finland', 'iceland', 'denmark']
paris : france = rome : italy -> ['italy', 'greece', 'spain', 'sicily', 'bulgaria']
paris : france = stockholm : sweden -> ['sweden', 'finland', 'denmark', 'norway', 'estonia']
paris : france = tehran : iran -> ['iran', 'tajikistan', 'afghanistan', 'iraq', 'libya']
paris : france = tokyo : japan -> ['japan', 'kysh', 'kanagawa', 'aomori', 'honsh']
paris : france = athens : greece -> ['greece', 'boeotia', 'macedonia', 'phocis', 'estonia']
paris : france = baghdad : iraq -> ['iraq', 'syria', 'libya', 'afghanistan', 'iran']
paris : france = bangkok : thailand -> ['thailand', 'cambodia', 'laos', 'indonesia', 'myanmar']
paris : france = beijing : china -> ['china', 'mongolia', 'estonia', 'taiwan', 'finland']
paris : france = berlin : germany -> ['germany', 'denmark', 'saxony', 'austria', 'finland']
paris : france = bern : switzerland -> ['switzerland', 'denmark', 'austria', 'schwyz', 'obwalden']
paris : france = cairo : egypt -> ['egypt', 'libya', 'tunisia', 'syria', 'arabia']
paris : france = canberra : australia -> ['australia', 'tasmania', 'queensland', 'denmark', 'under-19s']
paris : france = hanoi : vietnam -> ['cambodia', 'laos', 'vietnam', 'thailand', 'taiwan']
paris : france = havana : cuba -> ['cuba', 'venezuela', 'argentina', 'spain', 'portugal']
paris : france = helsinki : finland -> ['finland', 'sweden', 'estonia', 'denmark', 'norway']
paris : france = islamabad : pakistan -> ['pakistan', 'afghanistan', 'tajikistan', 'bangladesh', 'turkmenistan']
paris : france = kabul : afghanistan -> ['afghanistan', 'libya', 'tajikistan', 'iraq', 'uruzgan']
paris : france = london : england -> ['cornwall', 'denmark', 'britain', 'ireland', 'germany']
paris : france = madrid : spain -> ['spain', 'portugal', 'extremadura', 'murcia', 'andalucia']
paris : france = moscow : russia -> ['russia', 'ukraine', 'finland', 'belarus', 'slovakia']
paris : france = oslo : norway -> ['norway', 'finland', 'sweden', 'denmark', 'trondheim']
paris : france = ottawa : canada -> ['canada', 'rouyn-noranda', 'drummondville', 'orillia', 'finland']
rome : italy = stockholm : sweden -> ['sweden', 'norway', 'gothenburg', 'finland', 'skne']
rome : italy = tehran : iran -> ['iran', 'tajikistan', 'rasht', 'gilan', 'ahvaz']
rome : italy = tokyo : japan -> ['osaka', 'japan', 'nagoya', 'hokkaid', 'hokkaido']
rome : italy = athens : greece -> ['greece', 'messenia', 'argolis', 'maroussi', 'volos']
rome : italy = baghdad : iraq -> ['iraq', 'afghanistan', 'syria', 'baqubah', 'kirkuk']
rome : italy = bangkok : thailand -> ['thailand', 'pattaya', 'phuket', 'ratchasima', 'laos']
rome : italy = beijing : china -> ['guangzhou', 'taiwan', 'guangdong', 'thailand', 'china']
rome : italy = berlin : germany -> ['germany', 'allied-occupied', 'papenburg', 'gelsenkirchen', 'cottbus']
rome : italy = bern : switzerland -> ['switzerland', 'graubnden', 'basel-country', 'aargau', 'obwalden']
rome : italy = cairo : egypt -> ['tunisia', 'morocco', 'egypt', 'libya', 'syria']
rome : italy = canberra : australia -> ['queensland', 'australia', 'tasmania', 'under-19s', 'ahisa']
rome : italy = hanoi : vietnam -> ['laos', 'cambodia', 'thailand', 'vietnam', 'taiwan']
rome : italy = havana : cuba -> ['cuba', 'curacao', 'argentina', 'varadero', 'aruba']
rome : italy = helsinki : finland -> ['finland', 'hmeenlinna', 'tampere', 'ostrobothnia', 'kotka']
rome : italy = islamabad : pakistan -> ['pakistan', 'afghanistan', 'tajikistan', 'pakhtunkhwa', 'srilanka']
rome : italy = kabul : afghanistan -> ['afghanistan', 'helmand', 'gardez', 'mazar-i-sharif', 'uruzgan']
rome : italy = london : england -> ['merseyside', 'germany', 'belgium', 'u19s', 'scandinavia']
rome : italy = madrid : spain -> ['spain', 'portugal', 'extremadura', 'murcia', 'andalucia']
rome : italy = moscow : russia -> ['russia', 'belorussia', 'omsk', 'belarus', 'ukraine']
rome : italy = oslo : norway -> ['norway', 'trondheim', 'troms', 'sweden', 'rogaland']
rome : italy = ottawa : canada -> ['rouyn-noranda', 'lloydminster', 'tillsonburg', 'orillia', 'napanee']
rome : italy = paris : france -> ['france', 'belgium', 'switzerland', 'menton', 'tlvisions']
stockholm : sweden = tehran : iran -> ['iran', 'tajikistan', 'afghanistan', 'gilan', 'kyrgyzstan']
stockholm : sweden = tokyo : japan -> ['japan', 'taiwan', 'hokkaid', 'korea', 'kanagawa']
stockholm : sweden = athens : greece -> ['greece', 'lithuania', 'macedonia', 'boeotia', 'serbia']
stockholm : sweden = baghdad : iraq -> ['iraq', 'syria', 'afghanistan', 'iran', 'khurasan']
stockholm : sweden = bangkok : thailand -> ['thailand', 'laos', 'cambodia', 'myanmar', 'nepal']
stockholm : sweden = beijing : china -> ['china', 'mongolia', 'taiwan', 'korea', 'russia']
stockholm : sweden = berlin : germany -> ['germany', 'austria', 'denmark', 'allied-occupied', 'italy']
stockholm : sweden = bern : switzerland -> ['switzerland', 'vaud', 'obwalden', 'austria', 'aargau']
stockholm : sweden = cairo : egypt -> ['egypt', 'syria', 'tunisia', 'arabia', 'libya']
stockholm : sweden = canberra : australia -> ['australia', 'tasmania', 'queensland', 'denmark', 'ahisa']
stockholm : sweden = hanoi : vietnam -> ['laos', 'cambodia', 'taiwan', 'thailand', 'vietnam']
stockholm : sweden = havana : cuba -> ['cuba', 'spain', 'nicaragua', 'peru', 'hispaniola']
stockholm : sweden = helsinki : finland -> ['finland', 'denmark', 'norway', 'latvia', 'estonia']
stockholm : sweden = islamabad : pakistan -> ['pakistan', 'afghanistan', 'tajikistan', 'uzbekistan', 'turkmenistan']
stockholm : sweden = kabul : afghanistan -> ['afghanistan', 'pakistan', 'tajikistan', 'herat', 'khurasan']
stockholm : sweden = london : england -> ['britain', 'denmark', 'spain', 'middlesex', 'germany']
stockholm : sweden = madrid : spain -> ['spain', 'extremadura', 'portugal', 'zaragoza', 'murcia']
stockholm : sweden = moscow : russia -> ['russia', 'ukraine', 'belarus', 'lithuania', 'moldova']
stockholm : sweden = oslo : norway -> ['norway', 'denmark', 'finland', 'iceland', 'trondheim']
stockholm : sweden = ottawa : canada -> ['rouyn-noranda', 'canada', 'lloydminster', 'alliston', 'mississauga']
stockholm : sweden = paris : france -> ['france', 'spain', 'belgium', 'italy', 'switzerland']
stockholm : sweden = rome : italy -> ['italy', 'spain', 'greece', 'sicily', 'gaul']
tehran : iran = tokyo : japan -> ['japan', 'korea', 'osaka', 'china', 'taiwan']
tehran : iran = athens : greece -> ['greece', 'macedonia', 'boeotia', 'cyprus', 'phocis']
tehran : iran = baghdad : iraq -> ['iraq', 'syria', 'persia', 'afghanistan', 'libya']
tehran : iran = bangkok : thailand -> ['thailand', 'cambodia', 'indonesia', 'myanmar', 'china']
tehran : iran = beijing : china -> ['china', 'mongolia', 'korea', 'kazakhstan', 'japan']
tehran : iran = berlin : germany -> ['germany', 'allied-occupied', 'britain', 'russia', 'austria']
tehran : iran = bern : switzerland -> ['obwalden', 'aargau', 'vaud', 'berne', 'glarus']
tehran : iran = cairo : egypt -> ['egypt', 'syria', 'arabia', 'libya', 'iraq']
tehran : iran = canberra : australia -> ['australia', 'tasmania', 'queensland', 'zealand', 'pakistan']
tehran : iran = hanoi : vietnam -> ['cambodia', 'china', 'laos', 'vietnam', 'korea']
tehran : iran = havana : cuba -> ['cuba', 'hispaniola', 'peru', 'ecuador', 'aruba']
tehran : iran = helsinki : finland -> ['finland', 'latvia', 'russia', 'kazakhstan', 'estonia']
tehran : iran = islamabad : pakistan -> ['pakistan', 'afghanistan', 'oman', 'turkmenistan', 'uzbekistan']
tehran : iran = kabul : afghanistan -> ['afghanistan', 'iraq', 'pakistan', 'syria', 'libya']
tehran : iran = london : england -> ['britain', 'scandinavia', 'france', 'russia', 'africa']
tehran : iran = madrid : spain -> ['spain', 'extremadura', 'portugal', 'murcia', 'ecuador']
tehran : iran = moscow : russia -> ['russia', 'kazakhstan', 'ukraine', 'belarus', 'tatarstan']
tehran : iran = oslo : norway -> ['norway', 'finland', 'denmark', 'trondheim', 'iceland']
tehran : iran = ottawa : canada -> ['canada', 'icedogs', 'rouyn-noranda', 'nunavut', 'nwt']
tehran : iran = paris : france -> ['france', 'britain', 'tlvisions', 'italy', 'belgium']
tehran : iran = rome : italy -> ['italy', 'byzantium', 'greece', 'gaul', 'persia']
tehran : iran = stockholm : sweden -> ['sweden', 'finland', 'denmark', 'norway', 'scandinavia']
tokyo : japan = athens : greece -> ['greece', 'boeotia', 'macedonia', 'phocis', 'lithuania']
tokyo : japan = baghdad : iraq -> ['iran', 'iraq', 'syria', 'afghanistan', 'egypt']
tokyo : japan = bangkok : thailand -> ['thailand', 'china', 'indonesia', 'cambodia', 'myanmar']
tokyo : japan = beijing : china -> ['china', 'korea', 'taiwan', 'mongolia', 'thailand']
tokyo : japan = berlin : germany -> ['germany', 'allied-occupied', 'scandinavia', 'finland', 'denmark']
tokyo : japan = bern : switzerland -> ['switzerland', 'obwalden', 'aargau', 'germany', 'denmark']
tokyo : japan = cairo : egypt -> ['egypt', 'syria', 'iran', 'tunisia', 'arabia']
tokyo : japan = canberra : australia -> ['australia', 'queensland', 'tasmania', 'ahisa', 'australasia']
tokyo : japan = hanoi : vietnam -> ['china', 'cambodia', 'vietnam', 'korea', 'thailand']
tokyo : japan = havana : cuba -> ['cuba', 'hispaniola', 'peru', 'argentina', 'camagey']
tokyo : japan = helsinki : finland -> ['finland', 'sweden', 'denmark', 'tampere', 'vaasa']
tokyo : japan = islamabad : pakistan -> ['pakistan', 'afghanistan', 'iran', 'india', 'bangladesh']
tokyo : japan = kabul : afghanistan -> ['afghanistan', 'pakistan', 'iran', 'mazar-i-sharif', 'ghazni']
tokyo : japan = london : england -> ['europe', 'britain', 'scandinavia', 'denmark', 'germany']
tokyo : japan = madrid : spain -> ['spain', 'extremadura', 'zaragoza', 'portugal', 'andalusia']
tokyo : japan = moscow : russia -> ['russia', 'finland', 'kazakhstan', 'ukraine', 'belarus']
tokyo : japan = oslo : norway -> ['norway', 'finland', 'sweden', 'denmark', 'trondheim']
tokyo : japan = ottawa : canada -> ['canada', 'lloydminster', 'alliston', 'chatham-kent', 'tillsonburg']
tokyo : japan = paris : france -> ['france', 'belgium', 'europe', 'britain', 'italy']
tokyo : japan = rome : italy -> ['italy', 'byzantium', 'greece', 'britain', 'europe']
tokyo : japan = stockholm : sweden -> ['sweden', 'finland', 'denmark', 'norway', 'scandinavia']
tokyo : japan = tehran : iran -> ['iran', 'azerbaijan', 'afghanistan', 'mazandaran', 'pakistan']
